Drug A,Drug B,Cell Line Name,Score
Dasatinib,Nilotinib,T-47D,-16.555555555555557
Dasatinib,Nilotinib,U251,-10.22222222222222
Dasatinib,Nilotinib,UACC-257,-7.222222222222222
Dasatinib,Nilotinib,UACC-62,-11.22222222222222
Dasatinib,Nilotinib,UO-31,-7.666666666666667
Dasatinib,Paclitaxel,A498,3.0
Dasatinib,Paclitaxel,A549/ATCC,2.4444444444444446
Dasatinib,Paclitaxel,BT-549,3.6666666666666665
Dasatinib,Paclitaxel,DU-145,-3.2222222222222223
Dasatinib,Paclitaxel,HCT-116,0.5555555555555556
Dasatinib,Paclitaxel,HCT-15,-2.888888888888889
Dasatinib,Paclitaxel,HS 578T,4.0
Dasatinib,Paclitaxel,IGROV1,3.4444444444444446
Dasatinib,Paclitaxel,K-562,13.11111111111111
Dasatinib,Paclitaxel,KM12,16.22222222222222
Dasatinib,Paclitaxel,LOX IMVI,9.11111111111111
Dasatinib,Paclitaxel,MCF7,-9.333333333333334
Dasatinib,Paclitaxel,MDA-MB-231/ATCC,-8.444444444444445
Dasatinib,Paclitaxel,MDA-MB-468,-1.2222222222222223
Dasatinib,Paclitaxel,NCI-H460,0.3333333333333333
Dasatinib,Paclitaxel,NCI-H522,-1.7777777777777777
Dasatinib,Paclitaxel,OVCAR-3,13.666666666666666
Dasatinib,Paclitaxel,OVCAR-4,-1.5555555555555556
Dasatinib,Paclitaxel,PC-3,0.6666666666666666
Dasatinib,Paclitaxel,RPMI-8226,3.2222222222222223
Dasatinib,Paclitaxel,SF-268,-1.0
Dasatinib,Paclitaxel,SF-539,-1.3333333333333333
Dasatinib,Paclitaxel,SK-MEL-28,4.0
Dasatinib,Paclitaxel,SNB-75,4.444444444444445
Dasatinib,Paclitaxel,SW-620,-0.1111111111111111
Dasatinib,Paclitaxel,T-47D,-0.8888888888888888
Dasatinib,Paclitaxel,U251,3.4444444444444446
Dasatinib,Paclitaxel,UACC-257,-1.2222222222222223
Dasatinib,Paclitaxel,UACC-62,-3.0
Dasatinib,Paclitaxel,UO-31,3.6666666666666665
Dasatinib,Romidepsin,A498,-3.555555555555556
Dasatinib,Romidepsin,A549/ATCC,-1.6666666666666667
Dasatinib,Romidepsin,BT-549,-2.7777777777777777
Dasatinib,Romidepsin,DU-145,-8.0
Dasatinib,Romidepsin,HCT-116,-2.4444444444444446
Dasatinib,Romidepsin,HCT-15,-2.4444444444444446
Dasatinib,Romidepsin,HS 578T,-8.88888888888889
Dasatinib,Romidepsin,IGROV1,-5.0
Dasatinib,Romidepsin,K-562,-0.7777777777777778
Dasatinib,Romidepsin,KM12,-5.333333333333333
Dasatinib,Romidepsin,LOX IMVI,1.3333333333333333
Dasatinib,Romidepsin,MCF7,-10.444444444444445
Dasatinib,Romidepsin,MDA-MB-231/ATCC,-7.555555555555555
Dasatinib,Romidepsin,MDA-MB-468,-1.3333333333333333
Dasatinib,Romidepsin,NCI-H460,-2.4444444444444446
Dasatinib,Romidepsin,NCI-H522,-5.222222222222222
Dasatinib,Romidepsin,OVCAR-3,-5.888888888888889
Dasatinib,Romidepsin,OVCAR-4,-5.555555555555555
Dasatinib,Romidepsin,PC-3,-1.0
Dasatinib,Romidepsin,RPMI-8226,-2.7777777777777777
Dasatinib,Romidepsin,SF-268,-2.111111111111111
Dasatinib,Romidepsin,SF-539,0.2222222222222222
Dasatinib,Romidepsin,SK-MEL-28,-10.333333333333334
Dasatinib,Romidepsin,SNB-75,-7.222222222222222
Dasatinib,Romidepsin,SW-620,-1.1111111111111112
Dasatinib,Romidepsin,T-47D,2.6666666666666665
Dasatinib,Romidepsin,U251,-3.4444444444444446
Dasatinib,Romidepsin,UACC-257,-3.4444444444444446
Dasatinib,Romidepsin,UACC-62,-3.888888888888889
Dasatinib,Romidepsin,UO-31,-0.1111111111111111
Dasatinib,Sirolimus,A498,4.888888888888889
Dasatinib,Sirolimus,A549/ATCC,0.2222222222222222
Dasatinib,Sirolimus,BT-549,1.0
Dasatinib,Sirolimus,DU-145,-1.5555555555555556
Dasatinib,Sirolimus,HCT-116,2.0
Dasatinib,Sirolimus,HCT-15,-1.5555555555555556
Dasatinib,Sirolimus,IGROV1,3.888888888888889
Dasatinib,Sirolimus,K-562,11.88888888888889
Dasatinib,Sirolimus,KM12,0.4444444444444444
Dasatinib,Sirolimus,LOX IMVI,-3.111111111111111
Dasatinib,Sirolimus,MCF7,1.6666666666666667
Dasatinib,Sirolimus,MDA-MB-231/ATCC,-11.88888888888889
Dasatinib,Sirolimus,MDA-MB-468,4.222222222222222
Dasatinib,Sirolimus,NCI-H460,-0.5555555555555556
Dasatinib,Sirolimus,NCI-H522,2.0
Dasatinib,Sirolimus,OVCAR-3,-1.0
Dasatinib,Sirolimus,OVCAR-4,-2.7777777777777777
Dasatinib,Sirolimus,PC-3,5.888888888888889
Dasatinib,Sirolimus,RPMI-8226,-8.444444444444445
Dasatinib,Sirolimus,SF-268,-4.111111111111111
Dasatinib,Sirolimus,SF-539,-7.222222222222222
Dasatinib,Sirolimus,SK-MEL-28,0.3333333333333333
Dasatinib,Sirolimus,SNB-75,4.333333333333333
Dasatinib,Sirolimus,SW-620,0.6666666666666666
Dasatinib,Sirolimus,T-47D,-0.2222222222222222
Dasatinib,Sirolimus,U251,3.6666666666666665
Dasatinib,Sirolimus,UACC-257,-6.111111111111111
Dasatinib,Sirolimus,UACC-62,-3.888888888888889
Dasatinib,Sirolimus,UO-31,2.333333333333333
Dasatinib,Tretinoin,A498,-4.444444444444445
Dasatinib,Tretinoin,A549/ATCC,4.555555555555555
Dasatinib,Tretinoin,BT-549,-7.222222222222222
Dasatinib,Tretinoin,DU-145,-4.666666666666667
Dasatinib,Tretinoin,HCT-116,5.0
Dasatinib,Tretinoin,HCT-15,-8.222222222222221
Dasatinib,Tretinoin,HS 578T,3.888888888888889
Dasatinib,Tretinoin,IGROV1,6.666666666666667
Dasatinib,Tretinoin,KM12,-6.0
Dasatinib,Tretinoin,LOX IMVI,-6.444444444444445
Dasatinib,Tretinoin,MCF7,-6.222222222222222
Dasatinib,Tretinoin,MDA-MB-231/ATCC,3.888888888888889
Dasatinib,Tretinoin,MDA-MB-468,-4.333333333333333
Dasatinib,Tretinoin,NCI-H460,-1.8888888888888888
Dasatinib,Tretinoin,NCI-H522,3.6666666666666665
Dasatinib,Tretinoin,OVCAR-3,-1.2222222222222223
Dasatinib,Tretinoin,OVCAR-4,0.1111111111111111
Dasatinib,Tretinoin,PC-3,-0.2222222222222222
Dasatinib,Tretinoin,RPMI-8226,-2.111111111111111
Dasatinib,Tretinoin,SF-268,-2.2222222222222223
Dasatinib,Tretinoin,SF-539,8.0
Dasatinib,Tretinoin,SK-MEL-28,-8.444444444444445
Dasatinib,Tretinoin,SW-620,-1.6666666666666667
Dasatinib,Tretinoin,T-47D,-1.8888888888888888
Dasatinib,Tretinoin,U251,-4.888888888888889
Dasatinib,Tretinoin,UACC-257,-1.4444444444444444
Dasatinib,Tretinoin,UACC-62,0.1111111111111111
Dasatinib,Tretinoin,UO-31,5.555555555555555
Dasatinib,Vorinostat,A498,0.0
Dasatinib,Vorinostat,A549/ATCC,-0.7777777777777778
Dasatinib,Vorinostat,BT-549,-2.4444444444444446
Dasatinib,Vorinostat,DU-145,-2.4444444444444446
Dasatinib,Vorinostat,HCT-116,4.111111111111111
Dasatinib,Vorinostat,HCT-15,2.0
Dasatinib,Vorinostat,HS 578T,0.0
Dasatinib,Vorinostat,IGROV1,1.2222222222222223
Dasatinib,Vorinostat,K-562,12.22222222222222
Dasatinib,Vorinostat,KM12,-1.5555555555555556
Dasatinib,Vorinostat,LOX IMVI,-1.7777777777777777
Dasatinib,Vorinostat,MCF7,-10.333333333333334
Dasatinib,Vorinostat,MDA-MB-231/ATCC,-6.777777777777778
Dasatinib,Vorinostat,MDA-MB-468,-0.8888888888888888
Dasatinib,Vorinostat,NCI-H460,0.8888888888888888
Dasatinib,Vorinostat,NCI-H522,-2.888888888888889
Dasatinib,Vorinostat,OVCAR-3,6.777777777777778
Dasatinib,Vorinostat,OVCAR-4,-9.444444444444445
Dasatinib,Vorinostat,PC-3,-0.4444444444444444
Dasatinib,Vorinostat,RPMI-8226,-0.6666666666666666
Dasatinib,Vorinostat,SF-268,-0.7777777777777778
Dasatinib,Vorinostat,SF-539,-5.222222222222222
Dasatinib,Vorinostat,SK-MEL-28,-4.222222222222222
Dasatinib,Vorinostat,SNB-75,-1.6666666666666667
Dasatinib,Vorinostat,SW-620,-1.8888888888888888
Dasatinib,Vorinostat,T-47D,3.555555555555556
Dasatinib,Vorinostat,U251,0.3333333333333333
Dasatinib,Vorinostat,UACC-257,-1.3333333333333333
Dasatinib,Vorinostat,UACC-62,1.4444444444444444
Dasatinib,Vorinostat,UO-31,-3.555555555555556
Docetaxel,Celecoxib,A498,6.444444444444445
Docetaxel,Celecoxib,A549/ATCC,10.444444444444445
Docetaxel,Celecoxib,BT-549,15.444444444444445
Docetaxel,Celecoxib,DU-145,13.666666666666666
Docetaxel,Celecoxib,HCT-116,11.666666666666666
Docetaxel,Celecoxib,HS 578T,20.88888888888889
Docetaxel,Celecoxib,IGROV1,8.444444444444445
Docetaxel,Celecoxib,K-562,23.55555555555556
Docetaxel,Celecoxib,KM12,17.555555555555557
Docetaxel,Celecoxib,LOX IMVI,16.88888888888889
Docetaxel,Celecoxib,MDA-MB-231/ATCC,13.333333333333334
Docetaxel,Celecoxib,MDA-MB-468,18.666666666666668
Docetaxel,Celecoxib,NCI-H460,10.0
Docetaxel,Celecoxib,NCI-H522,15.444444444444445
Docetaxel,Celecoxib,OVCAR-3,19.444444444444443
Docetaxel,Celecoxib,OVCAR-4,15.22222222222222
Docetaxel,Celecoxib,OVCAR-8,8.666666666666666
Docetaxel,Celecoxib,PC-3,3.7777777777777777
Docetaxel,Celecoxib,RPMI-8226,16.0
Docetaxel,Celecoxib,SF-268,2.2222222222222223
Docetaxel,Celecoxib,SF-539,22.666666666666668
Docetaxel,Celecoxib,SK-MEL-28,14.22222222222222
Docetaxel,Celecoxib,SK-MEL-5,4.444444444444445
Docetaxel,Celecoxib,SNB-75,19.444444444444443
Docetaxel,Celecoxib,SW-620,12.22222222222222
Docetaxel,Celecoxib,T-47D,12.333333333333334
Docetaxel,Celecoxib,UACC-257,2.2222222222222223
Docetaxel,Celecoxib,UACC-62,19.55555555555556
Docetaxel,Celecoxib,UO-31,0.6666666666666666
Docetaxel,Cladribine,A498,-2.555555555555556
Docetaxel,Cladribine,A549/ATCC,-6.444444444444445
Docetaxel,Cladribine,BT-549,0.8888888888888888
Docetaxel,Cladribine,DU-145,-4.555555555555555
Docetaxel,Cladribine,HCT-116,-6.777777777777778
Docetaxel,Cladribine,HS 578T,1.6666666666666667
Docetaxel,Cladribine,IGROV1,0.2222222222222222
Docetaxel,Cladribine,K-562,-5.222222222222222
Docetaxel,Cladribine,KM12,2.888888888888889
Docetaxel,Cladribine,LOX IMVI,0.6666666666666666
Docetaxel,Cladribine,MDA-MB-231/ATCC,-3.0
Docetaxel,Cladribine,MDA-MB-468,-0.8888888888888888
Docetaxel,Cladribine,NCI-H460,-3.2222222222222223
Docetaxel,Cladribine,NCI-H522,-2.111111111111111
Docetaxel,Cladribine,OVCAR-3,-4.0
Docetaxel,Cladribine,OVCAR-4,-4.222222222222222
Docetaxel,Cladribine,OVCAR-8,-6.666666666666667
Docetaxel,Cladribine,PC-3,-5.555555555555555
Docetaxel,Cladribine,RPMI-8226,-3.888888888888889
Docetaxel,Cladribine,SF-268,-10.333333333333334
Docetaxel,Cladribine,SF-539,-6.222222222222222
Docetaxel,Cladribine,SK-MEL-28,-3.888888888888889
Docetaxel,Cladribine,SK-MEL-5,-5.111111111111111
Docetaxel,Cladribine,SNB-75,0.0
Docetaxel,Cladribine,SW-620,-0.6666666666666666
Docetaxel,Cladribine,T-47D,-12.0
Docetaxel,Cladribine,UACC-257,-4.111111111111111
Docetaxel,Cladribine,UACC-62,-11.444444444444445
Docetaxel,Cladribine,UO-31,0.1111111111111111
Docetaxel,Fulvestrant,A498,10.0
Docetaxel,Fulvestrant,A549/ATCC,7.888888888888889
Docetaxel,Fulvestrant,BT-549,0.5555555555555556
Docetaxel,Fulvestrant,DU-145,28.22222222222222
Docetaxel,Fulvestrant,HCT-116,7.333333333333333
Docetaxel,Fulvestrant,HS 578T,3.6666666666666665
Docetaxel,Fulvestrant,IGROV1,0.4444444444444444
Docetaxel,Fulvestrant,K-562,9.22222222222222
Docetaxel,Fulvestrant,KM12,19.33333333333333
Docetaxel,Fulvestrant,LOX IMVI,17.88888888888889
Docetaxel,Fulvestrant,MDA-MB-231/ATCC,7.888888888888889
Docetaxel,Fulvestrant,MDA-MB-468,9.11111111111111
Docetaxel,Fulvestrant,NCI-H460,0.5555555555555556
Docetaxel,Fulvestrant,NCI-H522,21.33333333333333
Docetaxel,Fulvestrant,OVCAR-3,16.88888888888889
Docetaxel,Fulvestrant,OVCAR-4,14.88888888888889
Docetaxel,Fulvestrant,OVCAR-8,14.88888888888889
Docetaxel,Fulvestrant,PC-3,-3.2222222222222223
Docetaxel,Fulvestrant,RPMI-8226,-5.888888888888889
Docetaxel,Fulvestrant,SF-268,-6.111111111111111
Docetaxel,Fulvestrant,SF-539,32.44444444444444
Docetaxel,Fulvestrant,SK-MEL-28,14.88888888888889
Docetaxel,Fulvestrant,SK-MEL-5,9.0
Docetaxel,Fulvestrant,SNB-75,5.0
Docetaxel,Fulvestrant,SW-620,13.77777777777778
Docetaxel,Fulvestrant,UACC-257,5.666666666666667
Docetaxel,Fulvestrant,UACC-62,3.333333333333333
Docetaxel,Fulvestrant,UO-31,-0.5555555555555556
Docetaxel,Nilotinib,A498,6.0
Docetaxel,Nilotinib,A549/ATCC,2.0
Docetaxel,Nilotinib,BT-549,10.77777777777778
Docetaxel,Nilotinib,DU-145,2.333333333333333
Docetaxel,Nilotinib,HCT-116,3.7777777777777777
Docetaxel,Nilotinib,HS 578T,12.555555555555555
Docetaxel,Nilotinib,IGROV1,2.6666666666666665
Docetaxel,Nilotinib,K-562,-5.666666666666667
Docetaxel,Nilotinib,KM12,18.11111111111111
Docetaxel,Nilotinib,LOX IMVI,13.77777777777778
Docetaxel,Nilotinib,MDA-MB-231/ATCC,-15.0
Docetaxel,Nilotinib,MDA-MB-468,8.222222222222221
Docetaxel,Nilotinib,NCI-H460,8.777777777777779
Docetaxel,Nilotinib,NCI-H522,8.88888888888889
Docetaxel,Nilotinib,OVCAR-3,21.55555555555556
Docetaxel,Nilotinib,OVCAR-4,0.2222222222222222
Docetaxel,Nilotinib,OVCAR-8,10.0
Docetaxel,Nilotinib,PC-3,-5.888888888888889
Docetaxel,Nilotinib,RPMI-8226,16.11111111111111
Docetaxel,Nilotinib,SF-268,-12.77777777777778
Docetaxel,Nilotinib,SF-539,27.11111111111111
Docetaxel,Nilotinib,SK-MEL-28,-9.444444444444445
Docetaxel,Nilotinib,SK-MEL-5,-5.666666666666667
Docetaxel,Nilotinib,SNB-75,9.444444444444445
Docetaxel,Nilotinib,SW-620,7.888888888888889
Docetaxel,Nilotinib,T-47D,6.777777777777778
Docetaxel,Nilotinib,UACC-257,2.111111111111111
Docetaxel,Nilotinib,UACC-62,-5.888888888888889
Docetaxel,Nilotinib,UO-31,-8.555555555555555
Docetaxel,Paclitaxel,A498,2.2222222222222223
Docetaxel,Paclitaxel,A549/ATCC,5.111111111111111
Docetaxel,Paclitaxel,DU-145,9.77777777777778
Docetaxel,Paclitaxel,HCT-116,-4.111111111111111
Docetaxel,Paclitaxel,HS 578T,-2.555555555555556
Docetaxel,Paclitaxel,IGROV1,-2.888888888888889
Docetaxel,Paclitaxel,K-562,-3.888888888888889
Docetaxel,Paclitaxel,KM12,-3.0
Docetaxel,Paclitaxel,LOX IMVI,-1.1111111111111112
Docetaxel,Paclitaxel,MDA-MB-468,4.0
Docetaxel,Paclitaxel,NCI-H460,1.3333333333333333
Docetaxel,Paclitaxel,NCI-H522,-3.888888888888889
Docetaxel,Paclitaxel,OVCAR-3,-10.0
Docetaxel,Paclitaxel,OVCAR-4,1.7777777777777777
Docetaxel,Paclitaxel,OVCAR-8,-4.666666666666667
Docetaxel,Paclitaxel,PC-3,2.2222222222222223
Docetaxel,Paclitaxel,SF-268,-5.666666666666667
Docetaxel,Paclitaxel,SF-539,6.0
Docetaxel,Paclitaxel,SK-MEL-28,0.3333333333333333
Docetaxel,Paclitaxel,SK-MEL-5,-1.3333333333333333
Docetaxel,Paclitaxel,SNB-75,-0.7777777777777778
Docetaxel,Paclitaxel,SW-620,-1.3333333333333333
Docetaxel,Paclitaxel,T-47D,1.7777777777777777
Docetaxel,Paclitaxel,UACC-257,4.333333333333333
Docetaxel,Paclitaxel,UACC-62,-1.5555555555555556
Docetaxel,Paclitaxel,UO-31,-2.0
Docetaxel,Sirolimus,A498,6.222222222222222
Docetaxel,Sirolimus,A549/ATCC,6.444444444444445
Docetaxel,Sirolimus,BT-549,1.0
Docetaxel,Sirolimus,DU-145,3.6666666666666665
Docetaxel,Sirolimus,HCT-116,1.5555555555555556
Docetaxel,Sirolimus,HS 578T,-3.111111111111111
Docetaxel,Sirolimus,IGROV1,-8.666666666666666
Docetaxel,Sirolimus,K-562,5.222222222222222
Docetaxel,Sirolimus,KM12,1.3333333333333333
Docetaxel,Sirolimus,LOX IMVI,-0.3333333333333333
Docetaxel,Sirolimus,MDA-MB-231/ATCC,4.666666666666667
Docetaxel,Sirolimus,MDA-MB-468,-0.2222222222222222
Docetaxel,Sirolimus,NCI-H460,7.777777777777778
Docetaxel,Sirolimus,NCI-H522,2.333333333333333
Docetaxel,Sirolimus,OVCAR-3,7.666666666666667
Docetaxel,Sirolimus,OVCAR-4,3.555555555555556
Docetaxel,Sirolimus,OVCAR-8,6.777777777777778
Docetaxel,Sirolimus,PC-3,3.111111111111111
Docetaxel,Sirolimus,RPMI-8226,4.555555555555555
Docetaxel,Sirolimus,SF-268,-2.888888888888889
Docetaxel,Sirolimus,SF-539,3.2222222222222223
Docetaxel,Sirolimus,SK-MEL-28,-1.6666666666666667
Docetaxel,Sirolimus,SK-MEL-5,5.222222222222222
Docetaxel,Sirolimus,SNB-75,-5.555555555555555
Docetaxel,Sirolimus,SW-620,4.666666666666667
Docetaxel,Sirolimus,T-47D,11.444444444444445
Docetaxel,Sirolimus,UACC-257,0.4444444444444444
Docetaxel,Sirolimus,UACC-62,3.7777777777777777
Docetaxel,Sirolimus,UO-31,-5.0
Docetaxel,Tretinoin,A498,6.777777777777778
Docetaxel,Tretinoin,A549/ATCC,11.666666666666666
Docetaxel,Tretinoin,BT-549,25.11111111111111
Docetaxel,Tretinoin,DU-145,19.22222222222222
Docetaxel,Tretinoin,HCT-116,21.55555555555556
Docetaxel,Tretinoin,HS 578T,20.666666666666668
Docetaxel,Tretinoin,IGROV1,12.88888888888889
Docetaxel,Tretinoin,K-562,27.0
Docetaxel,Tretinoin,KM12,13.22222222222222
Docetaxel,Tretinoin,LOX IMVI,15.444444444444445
Docetaxel,Tretinoin,MDA-MB-231/ATCC,21.55555555555556
Docetaxel,Tretinoin,MDA-MB-468,24.77777777777778
