Drug A,Drug B,Cell Line Name,Score
Erlotinib,Dasatinib,MDAMB436,3.59745169898486
Erlotinib,Dasatinib,NCI-H460,-0.4503474699443348
Erlotinib,Dasatinib,NCIH1650,11.2728180991378
Erlotinib,Dasatinib,NCIH2122,-21.5871320482388
Erlotinib,Dasatinib,NCIH23,6.99756701325662
Erlotinib,Dasatinib,OV90,6.075310726130807
Erlotinib,Dasatinib,OVCAR3,13.9692836454661
Erlotinib,Dasatinib,RKO,1.30779520720034
Erlotinib,Dasatinib,RPMI7951,2.85060083445348
Erlotinib,Dasatinib,SK-OV-3,8.16191414696451
Erlotinib,Dasatinib,SKMEL30,-12.281506448986304
Erlotinib,Dasatinib,SKMES1,11.10272802991041
Erlotinib,Dasatinib,SW-620,11.579228393987275
Erlotinib,Dasatinib,SW837,12.283123760680592
Erlotinib,Dasatinib,T-47D,2.726862934921635
Erlotinib,Dasatinib,UACC62,7.877641553655238
Erlotinib,Dasatinib,VCAP,4.020569536845237
Erlotinib,Sorafenib,A2058,-2.25262466719878
Erlotinib,Sorafenib,A2780,5.31082796058257
Erlotinib,Sorafenib,A375,3.7921116228684086
Erlotinib,Sorafenib,CAOV3,6.1026124307435
Erlotinib,Sorafenib,HCT116,-3.41466344580097
Erlotinib,Sorafenib,HT144,-0.6089836493556324
Erlotinib,Sorafenib,LOVO,-4.0896099478500325
Erlotinib,Sorafenib,MDAMB436,-4.144685584269085
Erlotinib,Sorafenib,NCI-H460,1.51502173443586
Erlotinib,Sorafenib,NCIH1650,14.3436638764016
Erlotinib,Sorafenib,NCIH2122,-7.815562497274902
Erlotinib,Sorafenib,NCIH23,-1.93656353174353
Erlotinib,Sorafenib,OV90,1.1941842843275
Erlotinib,Sorafenib,OVCAR3,-6.066411004621831
Erlotinib,Sorafenib,RKO,2.099307195887115
Erlotinib,Sorafenib,RPMI7951,-10.626155896203898
Erlotinib,Sorafenib,SK-OV-3,3.557691046156
Erlotinib,Sorafenib,SKMEL30,0.7364260970712593
Erlotinib,Sorafenib,SKMES1,-4.75101729862813
Erlotinib,Sorafenib,SW-620,3.986867952152618
Erlotinib,Sorafenib,SW837,-3.01321716593974
Erlotinib,Sorafenib,T-47D,1.055995951979529
Erlotinib,Sorafenib,UACC62,2.679404112105611
Erlotinib,Sorafenib,VCAP,7.190050317883171
Erlotinib,geldanamycin,A2058,4.398742241377427
Erlotinib,geldanamycin,A2780,3.3452637215970498
Erlotinib,geldanamycin,A375,9.328533024448705
Erlotinib,geldanamycin,CAOV3,3.320229681965675
Erlotinib,geldanamycin,HCT116,7.06923762363823
Erlotinib,geldanamycin,HT144,5.26551760771767
Erlotinib,geldanamycin,LOVO,-3.72583443525641
Erlotinib,geldanamycin,MDAMB436,3.776985072333982
Erlotinib,geldanamycin,NCI-H460,4.49418879319923
Erlotinib,geldanamycin,NCIH1650,7.206977941743588
Erlotinib,geldanamycin,NCIH2122,3.08443697315444
Erlotinib,geldanamycin,NCIH23,-1.5082203021212124
Erlotinib,geldanamycin,OV90,0.4423212163888063
Erlotinib,geldanamycin,OVCAR3,-1.03656181464744
Erlotinib,geldanamycin,RKO,-5.36204355968609
Erlotinib,geldanamycin,RPMI7951,-2.54688332955635
Erlotinib,geldanamycin,SK-OV-3,2.77922195660905
Erlotinib,geldanamycin,SKMEL30,4.07090957771029
Erlotinib,geldanamycin,SKMES1,6.02246857213521
Erlotinib,geldanamycin,SW-620,-3.8590388668775
Erlotinib,geldanamycin,SW837,3.00680128293027
Erlotinib,geldanamycin,T-47D,4.065326821312747
Erlotinib,geldanamycin,UACC62,4.5031585012656095
Erlotinib,geldanamycin,VCAP,-2.88087637063392
Lapatinib,Dasatinib,A2058,14.9823899147147
Lapatinib,Dasatinib,A2780,22.7414116448382
Lapatinib,Dasatinib,A375,-15.991582533821994
Lapatinib,Dasatinib,CAOV3,10.468583156479704
Lapatinib,Dasatinib,HCT116,-13.812973987503693
Lapatinib,Dasatinib,HT144,-9.28527551691871
Lapatinib,Dasatinib,LOVO,8.833837192566008
Lapatinib,Dasatinib,MDAMB436,3.11049964318654
Lapatinib,Dasatinib,NCI-H460,-2.6053130644292946
Lapatinib,Dasatinib,NCIH1650,8.596988309863011
Lapatinib,Dasatinib,NCIH2122,-17.190033530139498
Lapatinib,Dasatinib,NCIH23,3.887422638441485
Lapatinib,Dasatinib,OV90,3.719171936095444
Lapatinib,Dasatinib,OVCAR3,1.292753014965791
Lapatinib,Dasatinib,RKO,2.461922216333884
Lapatinib,Dasatinib,RPMI7951,-3.724573545179619
Lapatinib,Dasatinib,SK-OV-3,4.097668935846943
Lapatinib,Dasatinib,SKMEL30,-6.40442742836347
Lapatinib,Dasatinib,SKMES1,12.566471603210276
Lapatinib,Dasatinib,SW-620,-0.003939288658445
Lapatinib,Dasatinib,SW837,20.7191486697607
Lapatinib,Dasatinib,T-47D,7.06032809637297
Lapatinib,Dasatinib,UACC62,3.8009101564042025
Lapatinib,Dasatinib,VCAP,4.509456424718162
Lapatinib,Erlotinib,A2058,4.128157012788561
Lapatinib,Erlotinib,A2780,7.809600001042748
Lapatinib,Erlotinib,A375,-9.231606713935047
Lapatinib,Erlotinib,CAOV3,4.54734483862441
Lapatinib,Erlotinib,HCT116,-5.139364658294922
Lapatinib,Erlotinib,HT144,-2.6304973605131474
Lapatinib,Erlotinib,LOVO,-1.2036514942358316
Lapatinib,Erlotinib,MDAMB436,-4.786538605318405
Lapatinib,Erlotinib,NCI-H460,-1.6552655274048038
Lapatinib,Erlotinib,NCIH1650,2.63206586722876
Lapatinib,Erlotinib,NCIH2122,3.42106467876526
Lapatinib,Erlotinib,NCIH23,-2.56542276271332
Lapatinib,Erlotinib,OV90,7.588764503474316
Lapatinib,Erlotinib,OVCAR3,-1.7237618714553775
Lapatinib,Erlotinib,RKO,-6.32558602127377
Lapatinib,Erlotinib,RPMI7951,-0.4271227388875901
Lapatinib,Erlotinib,SK-OV-3,4.97603191479674
Lapatinib,Erlotinib,SKMEL30,-3.31847606547329
Lapatinib,Erlotinib,SKMES1,3.028467183462371
Lapatinib,Erlotinib,SW-620,-10.586292641023492
Lapatinib,Erlotinib,SW837,1.741670982094262
Lapatinib,Erlotinib,T-47D,0.90894434552881
Lapatinib,Erlotinib,UACC62,4.867927463076468
Lapatinib,Erlotinib,VCAP,1.026942322157092
Lapatinib,Sorafenib,A2058,9.400493271217616
Lapatinib,Sorafenib,A2780,2.11900133622217
Lapatinib,Sorafenib,A375,5.029017096161708
Lapatinib,Sorafenib,CAOV3,8.13893448615947
Lapatinib,Sorafenib,HCT116,2.4866177573815964
Lapatinib,Sorafenib,HT144,6.093529951556334
Lapatinib,Sorafenib,LOVO,-4.92782811871599
Lapatinib,Sorafenib,MDAMB436,-8.393586343504198
Lapatinib,Sorafenib,NCI-H460,1.41805545618482
Lapatinib,Sorafenib,NCIH1650,8.829561804598438
Lapatinib,Sorafenib,NCIH2122,-3.2142130797467816
Lapatinib,Sorafenib,NCIH23,-1.6422791314174887
Lapatinib,Sorafenib,OV90,6.457932781589695
Lapatinib,Sorafenib,OVCAR3,-3.12013961477547
Lapatinib,Sorafenib,RKO,2.76740193393285
Lapatinib,Sorafenib,RPMI7951,-2.204579993178592
Lapatinib,Sorafenib,SK-OV-3,13.9953943577381
Lapatinib,Sorafenib,SKMEL30,3.9797293996962297
Lapatinib,Sorafenib,SKMES1,-2.4599041427842496
Lapatinib,Sorafenib,SW-620,0.3837795244341289
Lapatinib,Sorafenib,SW837,3.42951329804928
Lapatinib,Sorafenib,T-47D,10.982614675109394
Lapatinib,Sorafenib,UACC62,8.88265541550952
Lapatinib,Sorafenib,VCAP,7.92708077877978
Lapatinib,geldanamycin,A2058,-1.178255647098801
Lapatinib,geldanamycin,A2780,-4.81834176383161
Lapatinib,geldanamycin,A375,-6.135426654744688
Lapatinib,geldanamycin,CAOV3,8.45389840526827
Lapatinib,geldanamycin,HCT116,-4.739766082030863
Lapatinib,geldanamycin,HT144,5.79128728304933
Lapatinib,geldanamycin,LOVO,-1.857666460494741
Lapatinib,geldanamycin,MDAMB436,4.4105627388370605
Lapatinib,geldanamycin,NCI-H460,5.391699208755202
Lapatinib,geldanamycin,NCIH1650,5.72263802046558
Lapatinib,geldanamycin,NCIH2122,4.30511943579503
Lapatinib,geldanamycin,NCIH23,-5.97419023328963
Lapatinib,geldanamycin,OV90,2.578081311550471
Lapatinib,geldanamycin,OVCAR3,4.967381413305823
Lapatinib,geldanamycin,RKO,2.446050707651698
Lapatinib,geldanamycin,RPMI7951,-5.960419628776203
Lapatinib,geldanamycin,SK-OV-3,3.812227003524945
Lapatinib,geldanamycin,SKMEL30,3.6035536346157695
Lapatinib,geldanamycin,SKMES1,4.28301459624688
Lapatinib,geldanamycin,SW-620,-26.1965705632023
Lapatinib,geldanamycin,SW837,8.463248256721428
Lapatinib,geldanamycin,T-47D,-2.3458288386735573
Lapatinib,geldanamycin,UACC62,3.59102041590596
Lapatinib,geldanamycin,VCAP,1.3131129859732091
Sunitinib,Dasatinib,A2058,18.1939100849816
Sunitinib,Dasatinib,A2780,16.618750626525
Sunitinib,Dasatinib,A375,15.4985727759109
Sunitinib,Dasatinib,CAOV3,8.756217929094177
Sunitinib,Dasatinib,HCT116,4.2006804390709
Sunitinib,Dasatinib,HT144,-3.963646539183849
Sunitinib,Dasatinib,LOVO,10.292368565007404
Sunitinib,Dasatinib,MDAMB436,9.94612085382829
Sunitinib,Dasatinib,NCI-H460,16.9349100756105
Sunitinib,Dasatinib,NCIH1650,8.106852576346123
Sunitinib,Dasatinib,NCIH2122,-3.802611775309477
Sunitinib,Dasatinib,NCIH23,15.8859560938761
Sunitinib,Dasatinib,OV90,-14.7229944429405
Sunitinib,Dasatinib,OVCAR3,-2.23616712442702
Sunitinib,Dasatinib,RKO,19.33685959748449
Sunitinib,Dasatinib,RPMI7951,-4.736229867816737
Sunitinib,Dasatinib,SK-OV-3,7.543407488617369
Sunitinib,Dasatinib,SKMEL30,-12.909180343140196
Sunitinib,Dasatinib,SKMES1,2.369358494612781
Sunitinib,Dasatinib,SW-620,8.86280218600469
Sunitinib,Dasatinib,SW837,10.909208084253878
Sunitinib,Dasatinib,T-47D,1.0880788430276551
Sunitinib,Dasatinib,UACC62,13.667582002208905
Sunitinib,Dasatinib,VCAP,13.015759276594096
Sunitinib,Erlotinib,A2058,8.747205755218493
Sunitinib,Erlotinib,A2780,10.480393919522983
Sunitinib,Erlotinib,A375,6.6154810826822
Sunitinib,Erlotinib,CAOV3,6.71098989067457
Sunitinib,Erlotinib,HCT116,0.31232235517322
Sunitinib,Erlotinib,HT144,2.188685633501576
Sunitinib,Erlotinib,LOVO,9.550892694239591
Sunitinib,Erlotinib,MDAMB436,4.76541245752904
Sunitinib,Erlotinib,NCI-H460,7.2595381633228
Sunitinib,Erlotinib,NCIH1650,12.7359625054994
Sunitinib,Erlotinib,NCIH2122,7.837521570550837
Sunitinib,Erlotinib,NCIH23,6.09033976794457
Sunitinib,Erlotinib,OV90,5.586124430090477
Sunitinib,Erlotinib,OVCAR3,-0.9529303605806088
Sunitinib,Erlotinib,RKO,0.2475632146873464
Sunitinib,Erlotinib,RPMI7951,-4.349210006555943
Sunitinib,Erlotinib,SK-OV-3,8.35813394800668
Sunitinib,Erlotinib,SKMEL30,1.83593808226401
Sunitinib,Erlotinib,SKMES1,12.331931266595111
Sunitinib,Erlotinib,SW-620,-4.813871520282443
Sunitinib,Erlotinib,SW837,6.001532732018722
Sunitinib,Erlotinib,T-47D,-1.14890133483728
Sunitinib,Erlotinib,UACC62,11.555346181601609
Sunitinib,Erlotinib,VCAP,7.960789166364423
Sunitinib,Lapatinib,A2058,18.5317724911246
Sunitinib,Lapatinib,A2780,8.453421074249384
Sunitinib,Lapatinib,A375,-3.057699221935841
Sunitinib,Lapatinib,CAOV3,14.8229623836697
Sunitinib,Lapatinib,HCT116,-3.195242757261453
Sunitinib,Lapatinib,HT144,17.1612744381531
Sunitinib,Lapatinib,LOVO,9.06213659212517
Sunitinib,Lapatinib,MDAMB436,1.166748445159433
Sunitinib,Lapatinib,NCI-H460,5.4465900456679694
Sunitinib,Lapatinib,NCIH1650,16.4171583068458
Sunitinib,Lapatinib,NCIH2122,17.2594267615487
Sunitinib,Lapatinib,NCIH23,-0.3550158381598589
Sunitinib,Lapatinib,OV90,4.435147085081137
Sunitinib,Lapatinib,OVCAR3,9.1356503291117
Sunitinib,Lapatinib,RKO,3.73205068567752
Sunitinib,Lapatinib,RPMI7951,11.616605850275496
Sunitinib,Lapatinib,SK-OV-3,16.1850033157246
Sunitinib,Lapatinib,SKMEL30,6.429854346358795
Sunitinib,Lapatinib,SKMES1,8.07102955700163
Sunitinib,Lapatinib,SW-620,-14.2382866820043
Sunitinib,Lapatinib,SW837,14.8508222506114
Sunitinib,Lapatinib,T-47D,4.366245372711767
Sunitinib,Lapatinib,UACC62,16.9968892380515
Sunitinib,Lapatinib,VCAP,13.309934514349203
Sunitinib,Sorafenib,A2058,-0.9096556467231308
Sunitinib,Sorafenib,A2780,-1.059512617215007
Sunitinib,Sorafenib,A375,4.316615136301563
Sunitinib,Sorafenib,CAOV3,-3.60075442831331
Sunitinib,Sorafenib,HCT116,1.2705701336207027
Sunitinib,Sorafenib,HT144,3.33951124606136
Sunitinib,Sorafenib,LOVO,-3.0703466753296
Sunitinib,Sorafenib,MDAMB436,-13.8996269060666
Sunitinib,Sorafenib,NCI-H460,-0.1777753404752198
Sunitinib,Sorafenib,NCIH1650,-13.1809903671301
Sunitinib,Sorafenib,NCIH2122,-14.4731176558811
Sunitinib,Sorafenib,NCIH23,-6.19730890695259
Sunitinib,Sorafenib,OV90,-7.639409008216227
Sunitinib,Sorafenib,OVCAR3,-10.6557437737239
Sunitinib,Sorafenib,RKO,-7.378812419643663
Sunitinib,Sorafenib,RPMI7951,-18.1797235112709
Sunitinib,Sorafenib,SK-OV-3,-7.789052707582185
Sunitinib,Sorafenib,SKMEL30,2.76912169862866
Sunitinib,Sorafenib,SKMES1,-11.9299972333177
Sunitinib,Sorafenib,SW-620,-2.67676896274171
Sunitinib,Sorafenib,SW837,-18.9061714872788
Sunitinib,Sorafenib,T-47D,13.71198107208239
Sunitinib,Sorafenib,UACC62,-2.13735826282737
Sunitinib,Sorafenib,VCAP,-3.0331069492891496
Sunitinib,geldanamycin,A2058,6.795393661635613
Sunitinib,geldanamycin,A2780,4.67424026120176
Sunitinib,geldanamycin,A375,11.644495901203598
Sunitinib,geldanamycin,CAOV3,7.184930267876617
Sunitinib,geldanamycin,HCT116,9.179556151687803
Sunitinib,geldanamycin,HT144,0.9480162028997956
Sunitinib,geldanamycin,LOVO,0.4007388327427847
Sunitinib,geldanamycin,MDAMB436,3.939818822274421
Sunitinib,geldanamycin,NCI-H460,5.61896917638109
Sunitinib,geldanamycin,NCIH1650,5.3817717725564
Sunitinib,geldanamycin,NCIH2122,-9.859535687586003
Sunitinib,geldanamycin,NCIH23,-2.683955047842884
Sunitinib,geldanamycin,OV90,-25.0659802428987
Sunitinib,geldanamycin,OVCAR3,-2.99361591491145
Sunitinib,geldanamycin,RKO,2.765011277030255
Sunitinib,geldanamycin,RPMI7951,-10.78700495517378
Sunitinib,geldanamycin,SK-OV-3,2.78743688363977
Sunitinib,geldanamycin,SKMEL30,0.7860328468455551
Sunitinib,geldanamycin,SKMES1,4.484288991501213
Sunitinib,geldanamycin,SW-620,1.4955767028094
Sunitinib,geldanamycin,SW837,0.0548896546292299
Sunitinib,geldanamycin,T-47D,15.4186986077963
Sunitinib,geldanamycin,UACC62,8.017093587799739
Sunitinib,geldanamycin,VCAP,2.60625970962018
Vorinostat,Dasatinib,A2058,11.710679650337616
Vorinostat,Dasatinib,A2780,-6.31868596379813
Vorinostat,Dasatinib,A375,-7.187555808667961
Vorinostat,Dasatinib,CAOV3,5.58846482112586
Vorinostat,Dasatinib,HCT116,-20.3623076046531
Vorinostat,Dasatinib,HT144,-11.221818720505304
Vorinostat,Dasatinib,LOVO,-0.3136273830120112
Vorinostat,Dasatinib,MDAMB436,-1.9051378030600723
Vorinostat,Dasatinib,NCI-H460,-4.361976736345532
Vorinostat,Dasatinib,NCIH1650,5.220668557811489
Vorinostat,Dasatinib,NCIH2122,-36.50577458359941
Vorinostat,Dasatinib,NCIH23,-0.5734820606807138
Vorinostat,Dasatinib,OV90,1.0590749185315824
Vorinostat,Dasatinib,OVCAR3,-1.626797120535592
Vorinostat,Dasatinib,RKO,-1.2236747050651609
Vorinostat,Dasatinib,RPMI7951,0.2047767843086013
Vorinostat,Dasatinib,SK-OV-3,-2.1147225087047508
Vorinostat,Dasatinib,SKMEL30,-14.885807229381896
Vorinostat,Dasatinib,SKMES1,-3.454798154796729
Vorinostat,Dasatinib,SW-620,-5.73967918172164
Vorinostat,Dasatinib,SW837,7.383552345763623
Vorinostat,Dasatinib,T-47D,5.321680837772678
Vorinostat,Dasatinib,UACC62,-0.568998602339841
Vorinostat,Dasatinib,VCAP,1.69213972357191
Vorinostat,Erlotinib,A2058,3.455876052191651
Vorinostat,Erlotinib,A2780,9.625121597198186
Vorinostat,Erlotinib,A375,2.8348518495029404
Vorinostat,Erlotinib,CAOV3,13.1991243046288
Vorinostat,Erlotinib,HCT116,-1.130678948105339
Vorinostat,Erlotinib,HT144,2.71319811317338
Vorinostat,Erlotinib,LOVO,5.009535132419683
Vorinostat,Erlotinib,MDAMB436,4.25311060075082
Vorinostat,Erlotinib,NCI-H460,1.1496085756031087
Vorinostat,Erlotinib,NCIH1650,4.14054171285972
Vorinostat,Erlotinib,NCIH2122,5.84905996845087
Vorinostat,Erlotinib,NCIH23,-2.77042962989298
Vorinostat,Erlotinib,OV90,3.3899996482015826
Vorinostat,Erlotinib,OVCAR3,3.54836143321337
Vorinostat,Erlotinib,RKO,-2.588665914009158
Vorinostat,Erlotinib,RPMI7951,5.954690473588823
Vorinostat,Erlotinib,SK-OV-3,2.204062447972561
Vorinostat,Erlotinib,SKMEL30,-3.790702882666694
Vorinostat,Erlotinib,SKMES1,6.63109301847755
Vorinostat,Erlotinib,SW-620,-5.19085420781142
Vorinostat,Erlotinib,SW837,10.229168329440906
Vorinostat,Erlotinib,T-47D,5.635020609606415
Vorinostat,Erlotinib,UACC62,8.143116180793372
Vorinostat,Erlotinib,VCAP,11.779516260068313
Vorinostat,Lapatinib,A2058,-0.2898522089969393
Vorinostat,Lapatinib,A2780,2.5565427438131976
Vorinostat,Lapatinib,A375,-10.739322929783883
Vorinostat,Lapatinib,CAOV3,9.014890317831036
Vorinostat,Lapatinib,HCT116,-3.11888044241469
Vorinostat,Lapatinib,HT144,-0.0556983764780604
Vorinostat,Lapatinib,LOVO,-0.3284521577656807
Vorinostat,Lapatinib,MDAMB436,0.7001962140772594
Vorinostat,Lapatinib,NCI-H460,-10.398648228661925
Vorinostat,Lapatinib,NCIH1650,4.43276114617859
Vorinostat,Lapatinib,NCIH2122,3.77256113899207
Vorinostat,Lapatinib,NCIH23,-5.89266438028177
Vorinostat,Lapatinib,OV90,2.79124989437018
Vorinostat,Lapatinib,OVCAR3,2.75380173901167
Vorinostat,Lapatinib,RKO,2.4933992323843923
Vorinostat,Lapatinib,RPMI7951,-0.3170472839931941
Vorinostat,Lapatinib,SK-OV-3,1.74273211890989
Vorinostat,Lapatinib,SKMEL30,-1.79502295092813
Vorinostat,Lapatinib,SKMES1,3.61441892535489
Vorinostat,Lapatinib,SW-620,-24.4432878855492
Vorinostat,Lapatinib,SW837,5.42509465390903
Vorinostat,Lapatinib,T-47D,-5.493763326806099
Vorinostat,Lapatinib,UACC62,6.167862854629888
Vorinostat,Lapatinib,VCAP,3.27144637329635
Vorinostat,Sorafenib,A2058,-3.9552380984537248
Vorinostat,Sorafenib,A2780,-2.377061578670744
Vorinostat,Sorafenib,A375,2.86709961553106
Vorinostat,Sorafenib,CAOV3,6.92534745147092
Vorinostat,Sorafenib,HCT116,-1.073248118887358
Vorinostat,Sorafenib,HT144,-4.665207913971671
Vorinostat,Sorafenib,LOVO,-10.386374558578522
Vorinostat,Sorafenib,MDAMB436,-6.426376983867103
Vorinostat,Sorafenib,NCI-H460,-0.0084306638066775
Vorinostat,Sorafenib,NCIH1650,-1.4920816076829602
Vorinostat,Sorafenib,NCIH2122,-8.251107402184557
Vorinostat,Sorafenib,NCIH23,-6.81516141534704
Vorinostat,Sorafenib,OV90,-0.71117494174041
Vorinostat,Sorafenib,OVCAR3,-8.044482691931467
Vorinostat,Sorafenib,RKO,-0.7012610501602399
Vorinostat,Sorafenib,RPMI7951,-10.539071528779305
Vorinostat,Sorafenib,SK-OV-3,-2.40000424902785
Vorinostat,Sorafenib,SKMEL30,-0.6472060937938101
Vorinostat,Sorafenib,SKMES1,-0.1428452494230792
Vorinostat,Sorafenib,SW-620,-4.396710286499547
Vorinostat,Sorafenib,SW837,-7.910003358009165
Vorinostat,Sorafenib,T-47D,-6.22433036882608
Vorinostat,Sorafenib,UACC62,-3.36735139960915
Vorinostat,Sorafenib,VCAP,0.4443344011282492
Vorinostat,Sunitinib,A2058,1.289294757415069
Vorinostat,Sunitinib,A2780,-1.61504571199055
Vorinostat,Sunitinib,A375,-2.3538192484503564
Vorinostat,Sunitinib,CAOV3,1.5718362711845366
Vorinostat,Sunitinib,HCT116,2.12042655289975
Vorinostat,Sunitinib,HT144,-5.8677981963370005
Vorinostat,Sunitinib,LOVO,2.53362859007723
Vorinostat,Sunitinib,MDAMB436,0.2886204877907422
Vorinostat,Sunitinib,NCI-H460,3.67041582610247
Vorinostat,Sunitinib,NCIH1650,-5.527709296795018
Vorinostat,Sunitinib,NCIH2122,-6.89310310865277
Vorinostat,Sunitinib,NCIH23,-4.12581810820042
Vorinostat,Sunitinib,OV90,-27.1636490162131
Vorinostat,Sunitinib,OVCAR3,-13.790764753514
Vorinostat,Sunitinib,RKO,-4.03025121975644
Vorinostat,Sunitinib,RPMI7951,-15.3173389528898
Vorinostat,Sunitinib,SK-OV-3,-5.775806690181939
Vorinostat,Sunitinib,SKMEL30,-7.08434802004719
Vorinostat,Sunitinib,SKMES1,-5.85807143580148
Vorinostat,Sunitinib,SW-620,-6.291328737399075
Vorinostat,Sunitinib,SW837,-10.1192188918475
Vorinostat,Sunitinib,T-47D,-14.434457477598505
Vorinostat,Sunitinib,UACC62,-2.07861348348741
Vorinostat,Sunitinib,VCAP,-5.2815921348029296
Vorinostat,geldanamycin,A2058,-0.0053525606393112
Vorinostat,geldanamycin,A2780,0.2570808252882703
Vorinostat,geldanamycin,A375,-10.613183176373598
Vorinostat,geldanamycin,CAOV3,-3.34531377329845
Vorinostat,geldanamycin,HCT116,-4.01456885639382
Vorinostat,geldanamycin,HT144,-3.77133000272187
Vorinostat,geldanamycin,LOVO,-6.055427015859325
Vorinostat,geldanamycin,MDAMB436,4.49646859469848
Vorinostat,geldanamycin,NCI-H460,-11.30813578108209
Vorinostat,geldanamycin,NCIH1650,-3.019531285218114
Vorinostat,geldanamycin,NCIH2122,-1.0683487237199796
Vorinostat,geldanamycin,NCIH23,-10.274169876330886
Vorinostat,geldanamycin,OV90,0.9434331950199416
Vorinostat,geldanamycin,OVCAR3,-2.487076105276776
Vorinostat,geldanamycin,RKO,-3.0453156276270903
Vorinostat,geldanamycin,RPMI7951,-5.8772631055401
Vorinostat,geldanamycin,SK-OV-3,2.332279780348585
Vorinostat,geldanamycin,SKMEL30,-6.376202369524528
Vorinostat,geldanamycin,SKMES1,-8.998840630677615
Vorinostat,geldanamycin,SW-620,-6.75960002722117
Vorinostat,geldanamycin,SW837,0.300408103033295
Vorinostat,geldanamycin,T-47D,-0.6579761516790089
Vorinostat,geldanamycin,UACC62,-6.745372906074374
Vorinostat,geldanamycin,VCAP,7.262818938793504
geldanamycin,Sorafenib,A2058,8.652061852316729
geldanamycin,Sorafenib,A2780,-0.190891674386513
geldanamycin,Sorafenib,A375,4.123908949931413
geldanamycin,Sorafenib,CAOV3,1.3318185914773402
geldanamycin,Sorafenib,HCT116,-2.20364176327536
geldanamycin,Sorafenib,HT144,2.4288820651169605
geldanamycin,Sorafenib,LOVO,-10.288292260688207
geldanamycin,Sorafenib,MDAMB436,-11.864177458483407
geldanamycin,Sorafenib,NCI-H460,-0.0379657812584102
geldanamycin,Sorafenib,NCIH1650,-7.75971004909346
geldanamycin,Sorafenib,NCIH2122,0.6884341878779402
geldanamycin,Sorafenib,NCIH23,0.6681105368389735
geldanamycin,Sorafenib,OV90,1.1848602197973823
geldanamycin,Sorafenib,OVCAR3,-16.475900892606802
geldanamycin,Sorafenib,RKO,-0.0780407432645869
geldanamycin,Sorafenib,RPMI7951,-8.08045020128908
