Drug A,Drug B,Cell Line Name,Score
2-Fluoro Ara-A,Cladribine,SK-MEL-5,8.444444444444445
2-Fluoro Ara-A,Cladribine,SK-OV-3,-0.5555555555555556
2-Fluoro Ara-A,Cladribine,SNB-75,-2.555555555555556
2-Fluoro Ara-A,Cladribine,SR,-7.333333333333333
2-Fluoro Ara-A,Cladribine,SW-620,1.3333333333333333
2-Fluoro Ara-A,Cladribine,T-47D,1.0
2-Fluoro Ara-A,Cladribine,U251,-1.3333333333333333
2-Fluoro Ara-A,Cladribine,UACC-257,-1.6666666666666667
2-Fluoro Ara-A,Cladribine,UACC-62,5.111111111111111
2-Fluoro Ara-A,Cladribine,UO-31,2.888888888888889
2-Fluoro Ara-A,Cytarabine hydrochloride,A498,1.6666666666666667
2-Fluoro Ara-A,Cytarabine hydrochloride,A549/ATCC,5.666666666666667
2-Fluoro Ara-A,Cytarabine hydrochloride,ACHN,2.333333333333333
2-Fluoro Ara-A,Cytarabine hydrochloride,BT-549,-3.4444444444444446
2-Fluoro Ara-A,Cytarabine hydrochloride,DU-145,-6.111111111111111
2-Fluoro Ara-A,Cytarabine hydrochloride,EKVX,-14.444444444444445
2-Fluoro Ara-A,Cytarabine hydrochloride,HCT-116,-0.3333333333333333
2-Fluoro Ara-A,Cytarabine hydrochloride,HCT-15,-6.444444444444445
2-Fluoro Ara-A,Cytarabine hydrochloride,HOP-62,3.555555555555556
2-Fluoro Ara-A,Cytarabine hydrochloride,HOP-92,-1.3333333333333333
2-Fluoro Ara-A,Cytarabine hydrochloride,HS 578T,2.111111111111111
2-Fluoro Ara-A,Cytarabine hydrochloride,K-562,-2.2222222222222223
2-Fluoro Ara-A,Cytarabine hydrochloride,KM12,-1.6666666666666667
2-Fluoro Ara-A,Cytarabine hydrochloride,LOX IMVI,-0.3333333333333333
2-Fluoro Ara-A,Cytarabine hydrochloride,MCF7,4.888888888888889
2-Fluoro Ara-A,Cytarabine hydrochloride,MDA-MB-231/ATCC,-3.4444444444444446
2-Fluoro Ara-A,Cytarabine hydrochloride,MDA-MB-468,1.3333333333333333
2-Fluoro Ara-A,Cytarabine hydrochloride,NCI-H23,-2.0
2-Fluoro Ara-A,Cytarabine hydrochloride,NCI-H460,0.5555555555555556
2-Fluoro Ara-A,Cytarabine hydrochloride,NCI-H522,-2.2222222222222223
2-Fluoro Ara-A,Cytarabine hydrochloride,OVCAR-3,2.333333333333333
2-Fluoro Ara-A,Cytarabine hydrochloride,OVCAR-4,-2.6666666666666665
2-Fluoro Ara-A,Cytarabine hydrochloride,PC-3,-3.2222222222222223
2-Fluoro Ara-A,Cytarabine hydrochloride,RPMI-8226,-1.0
2-Fluoro Ara-A,Cytarabine hydrochloride,SF-268,3.888888888888889
2-Fluoro Ara-A,Cytarabine hydrochloride,SK-MEL-28,-1.0
2-Fluoro Ara-A,Cytarabine hydrochloride,SK-MEL-5,3.888888888888889
2-Fluoro Ara-A,Cytarabine hydrochloride,SK-OV-3,-3.555555555555556
2-Fluoro Ara-A,Cytarabine hydrochloride,SNB-75,3.555555555555556
2-Fluoro Ara-A,Cytarabine hydrochloride,SR,-8.0
2-Fluoro Ara-A,Cytarabine hydrochloride,SW-620,-0.1111111111111111
2-Fluoro Ara-A,Cytarabine hydrochloride,T-47D,3.333333333333333
2-Fluoro Ara-A,Cytarabine hydrochloride,U251,3.555555555555556
2-Fluoro Ara-A,Cytarabine hydrochloride,UACC-257,0.4444444444444444
2-Fluoro Ara-A,Cytarabine hydrochloride,UACC-62,-1.3333333333333333
2-Fluoro Ara-A,Cytarabine hydrochloride,UO-31,1.6666666666666667
2-Fluoro Ara-A,Dactinomycin,A549/ATCC,-6.0
2-Fluoro Ara-A,Dactinomycin,ACHN,0.0
2-Fluoro Ara-A,Dactinomycin,BT-549,-0.8888888888888888
2-Fluoro Ara-A,Dactinomycin,DU-145,-4.888888888888889
2-Fluoro Ara-A,Dactinomycin,EKVX,-7.666666666666667
2-Fluoro Ara-A,Dactinomycin,HCT-116,-8.777777777777779
2-Fluoro Ara-A,Dactinomycin,HCT-15,1.3333333333333333
2-Fluoro Ara-A,Dactinomycin,HOP-62,2.0
2-Fluoro Ara-A,Dactinomycin,HOP-92,-4.111111111111111
2-Fluoro Ara-A,Dactinomycin,HS 578T,-8.11111111111111
2-Fluoro Ara-A,Dactinomycin,IGROV1,3.111111111111111
2-Fluoro Ara-A,Dactinomycin,K-562,14.444444444444445
2-Fluoro Ara-A,Dactinomycin,KM12,-12.555555555555555
2-Fluoro Ara-A,Dactinomycin,LOX IMVI,-4.777777777777778
2-Fluoro Ara-A,Dactinomycin,MCF7,-4.555555555555555
2-Fluoro Ara-A,Dactinomycin,MDA-MB-231/ATCC,5.666666666666667
2-Fluoro Ara-A,Dactinomycin,MDA-MB-468,-0.4444444444444444
2-Fluoro Ara-A,Dactinomycin,NCI-H23,-8.11111111111111
2-Fluoro Ara-A,Dactinomycin,NCI-H460,-2.2222222222222223
2-Fluoro Ara-A,Dactinomycin,NCI-H522,-7.444444444444445
2-Fluoro Ara-A,Dactinomycin,OVCAR-4,1.2222222222222223
2-Fluoro Ara-A,Dactinomycin,PC-3,-6.222222222222222
2-Fluoro Ara-A,Dactinomycin,SF-268,3.333333333333333
2-Fluoro Ara-A,Dactinomycin,SK-MEL-28,-4.0
2-Fluoro Ara-A,Dactinomycin,SK-MEL-5,-3.111111111111111
2-Fluoro Ara-A,Dactinomycin,SK-OV-3,-1.3333333333333333
2-Fluoro Ara-A,Dactinomycin,SNB-75,2.0
2-Fluoro Ara-A,Dactinomycin,SR,11.88888888888889
2-Fluoro Ara-A,Dactinomycin,SW-620,-2.333333333333333
2-Fluoro Ara-A,Dactinomycin,T-47D,-8.444444444444445
2-Fluoro Ara-A,Dactinomycin,U251,-3.0
2-Fluoro Ara-A,Dactinomycin,UACC-257,-3.0
2-Fluoro Ara-A,Dactinomycin,UACC-62,-2.888888888888889
2-Fluoro Ara-A,Dactinomycin,UO-31,-4.222222222222222
2-Fluoro Ara-A,Floxuridine,A498,-2.0
2-Fluoro Ara-A,Floxuridine,A549/ATCC,2.333333333333333
2-Fluoro Ara-A,Floxuridine,ACHN,-1.4444444444444444
2-Fluoro Ara-A,Floxuridine,BT-549,-1.6666666666666667
2-Fluoro Ara-A,Floxuridine,DU-145,-8.444444444444445
2-Fluoro Ara-A,Floxuridine,EKVX,-11.666666666666666
2-Fluoro Ara-A,Floxuridine,HCT-116,-1.4444444444444444
2-Fluoro Ara-A,Floxuridine,HCT-15,0.4444444444444444
2-Fluoro Ara-A,Floxuridine,HOP-62,-5.0
2-Fluoro Ara-A,Floxuridine,HOP-92,-7.888888888888889
2-Fluoro Ara-A,Floxuridine,HS 578T,-6.666666666666667
2-Fluoro Ara-A,Floxuridine,K-562,-3.333333333333333
2-Fluoro Ara-A,Floxuridine,KM12,0.4444444444444444
2-Fluoro Ara-A,Floxuridine,LOX IMVI,-4.333333333333333
2-Fluoro Ara-A,Floxuridine,MCF7,-2.888888888888889
2-Fluoro Ara-A,Floxuridine,MDA-MB-231/ATCC,-0.6666666666666666
2-Fluoro Ara-A,Floxuridine,MDA-MB-468,-0.6666666666666666
2-Fluoro Ara-A,Floxuridine,NCI-H23,-6.111111111111111
2-Fluoro Ara-A,Floxuridine,NCI-H460,0.8888888888888888
2-Fluoro Ara-A,Floxuridine,NCI-H522,0.4444444444444444
2-Fluoro Ara-A,Floxuridine,OVCAR-3,-0.3333333333333333
2-Fluoro Ara-A,Floxuridine,OVCAR-4,-4.444444444444445
2-Fluoro Ara-A,Floxuridine,PC-3,-4.888888888888889
2-Fluoro Ara-A,Floxuridine,RPMI-8226,-1.1111111111111112
2-Fluoro Ara-A,Floxuridine,SF-268,6.111111111111111
2-Fluoro Ara-A,Floxuridine,SK-MEL-28,-4.888888888888889
2-Fluoro Ara-A,Floxuridine,SK-MEL-5,3.2222222222222223
2-Fluoro Ara-A,Floxuridine,SK-OV-3,-2.2222222222222223
2-Fluoro Ara-A,Floxuridine,SNB-75,0.3333333333333333
2-Fluoro Ara-A,Floxuridine,SR,-2.0
2-Fluoro Ara-A,Floxuridine,SW-620,-5.0
2-Fluoro Ara-A,Floxuridine,T-47D,-5.444444444444445
2-Fluoro Ara-A,Floxuridine,U251,-12.555555555555555
2-Fluoro Ara-A,Floxuridine,UACC-257,-3.6666666666666665
2-Fluoro Ara-A,Floxuridine,UACC-62,-2.0
2-Fluoro Ara-A,Floxuridine,UO-31,-3.7777777777777777
2-Fluoro Ara-A,Letrozole,A498,-4.111111111111111
2-Fluoro Ara-A,Letrozole,A549/ATCC,-10.444444444444445
2-Fluoro Ara-A,Letrozole,ACHN,-4.444444444444445
2-Fluoro Ara-A,Letrozole,BT-549,-6.777777777777778
2-Fluoro Ara-A,Letrozole,DU-145,-3.7777777777777777
2-Fluoro Ara-A,Letrozole,EKVX,-5.777777777777778
2-Fluoro Ara-A,Letrozole,HCT-116,-22.0
2-Fluoro Ara-A,Letrozole,HCT-15,-8.222222222222221
2-Fluoro Ara-A,Letrozole,HOP-62,-9.0
2-Fluoro Ara-A,Letrozole,HOP-92,-5.333333333333333
2-Fluoro Ara-A,Letrozole,HS 578T,-8.666666666666666
2-Fluoro Ara-A,Letrozole,IGROV1,-3.2222222222222223
2-Fluoro Ara-A,Letrozole,K-562,-3.2222222222222223
2-Fluoro Ara-A,Letrozole,KM12,-8.11111111111111
2-Fluoro Ara-A,Letrozole,LOX IMVI,-3.6666666666666665
2-Fluoro Ara-A,Letrozole,MCF7,-11.333333333333334
2-Fluoro Ara-A,Letrozole,MDA-MB-231/ATCC,-4.444444444444445
2-Fluoro Ara-A,Letrozole,MDA-MB-468,-3.555555555555556
2-Fluoro Ara-A,Letrozole,NCI-H23,-2.111111111111111
2-Fluoro Ara-A,Letrozole,NCI-H460,-5.111111111111111
2-Fluoro Ara-A,Letrozole,NCI-H522,-11.555555555555555
2-Fluoro Ara-A,Letrozole,OVCAR-3,-11.666666666666666
2-Fluoro Ara-A,Letrozole,OVCAR-4,-6.333333333333333
2-Fluoro Ara-A,Letrozole,PC-3,-7.111111111111111
2-Fluoro Ara-A,Letrozole,RPMI-8226,5.777777777777778
2-Fluoro Ara-A,Letrozole,SF-268,-1.2222222222222223
2-Fluoro Ara-A,Letrozole,SK-MEL-28,-11.333333333333334
2-Fluoro Ara-A,Letrozole,SK-MEL-5,0.4444444444444444
2-Fluoro Ara-A,Letrozole,SK-OV-3,-3.333333333333333
2-Fluoro Ara-A,Letrozole,SNB-75,-4.111111111111111
2-Fluoro Ara-A,Letrozole,SR,-11.0
2-Fluoro Ara-A,Letrozole,SW-620,-3.888888888888889
2-Fluoro Ara-A,Letrozole,T-47D,-4.444444444444445
2-Fluoro Ara-A,Letrozole,U251,-4.444444444444445
2-Fluoro Ara-A,Letrozole,UACC-257,0.3333333333333333
2-Fluoro Ara-A,Letrozole,UACC-62,-1.6666666666666667
2-Fluoro Ara-A,Letrozole,UO-31,-7.444444444444445
2-Fluoro Ara-A,Methotrexate,A498,-8.333333333333334
2-Fluoro Ara-A,Methotrexate,A549/ATCC,-10.22222222222222
2-Fluoro Ara-A,Methotrexate,ACHN,-5.444444444444445
2-Fluoro Ara-A,Methotrexate,BT-549,-5.0
2-Fluoro Ara-A,Methotrexate,DU-145,-0.5555555555555556
2-Fluoro Ara-A,Methotrexate,HCT-116,-12.88888888888889
2-Fluoro Ara-A,Methotrexate,HCT-15,-3.555555555555556
2-Fluoro Ara-A,Methotrexate,HOP-62,-13.77777777777778
2-Fluoro Ara-A,Methotrexate,HOP-92,-12.555555555555555
2-Fluoro Ara-A,Methotrexate,HS 578T,-8.88888888888889
2-Fluoro Ara-A,Methotrexate,K-562,-5.777777777777778
2-Fluoro Ara-A,Methotrexate,KM12,-4.111111111111111
2-Fluoro Ara-A,Methotrexate,LOX IMVI,-6.222222222222222
2-Fluoro Ara-A,Methotrexate,MCF7,-0.3333333333333333
2-Fluoro Ara-A,Methotrexate,MDA-MB-231/ATCC,-9.88888888888889
2-Fluoro Ara-A,Methotrexate,MDA-MB-468,-6.666666666666667
2-Fluoro Ara-A,Methotrexate,NCI-H23,-7.0
2-Fluoro Ara-A,Methotrexate,NCI-H460,-10.11111111111111
2-Fluoro Ara-A,Methotrexate,OVCAR-3,-5.333333333333333
2-Fluoro Ara-A,Methotrexate,OVCAR-4,-4.0
2-Fluoro Ara-A,Methotrexate,RPMI-8226,-7.333333333333333
2-Fluoro Ara-A,Methotrexate,SF-268,-4.444444444444445
2-Fluoro Ara-A,Methotrexate,SK-MEL-28,-10.11111111111111
2-Fluoro Ara-A,Methotrexate,SK-MEL-5,-10.22222222222222
2-Fluoro Ara-A,Methotrexate,SK-OV-3,-9.666666666666666
2-Fluoro Ara-A,Methotrexate,SNB-75,0.6666666666666666
2-Fluoro Ara-A,Methotrexate,SR,2.2222222222222223
2-Fluoro Ara-A,Methotrexate,SW-620,-12.0
2-Fluoro Ara-A,Methotrexate,T-47D,-21.33333333333333
2-Fluoro Ara-A,Methotrexate,U251,-10.22222222222222
2-Fluoro Ara-A,Methotrexate,UACC-257,-3.0
2-Fluoro Ara-A,Methotrexate,UACC-62,0.5555555555555556
2-Fluoro Ara-A,Methotrexate,UO-31,-6.111111111111111
2-Fluoro Ara-A,Thiotepa,A498,0.5555555555555556
2-Fluoro Ara-A,Thiotepa,A549/ATCC,1.1111111111111112
2-Fluoro Ara-A,Thiotepa,ACHN,-3.888888888888889
2-Fluoro Ara-A,Thiotepa,BT-549,-2.2222222222222223
2-Fluoro Ara-A,Thiotepa,DU-145,-4.444444444444445
2-Fluoro Ara-A,Thiotepa,EKVX,-15.22222222222222
2-Fluoro Ara-A,Thiotepa,HCT-15,7.0
2-Fluoro Ara-A,Thiotepa,HOP-62,-0.1111111111111111
2-Fluoro Ara-A,Thiotepa,HOP-92,-7.0
2-Fluoro Ara-A,Thiotepa,HS 578T,1.8888888888888888
2-Fluoro Ara-A,Thiotepa,IGROV1,1.3333333333333333
2-Fluoro Ara-A,Thiotepa,K-562,8.444444444444445
2-Fluoro Ara-A,Thiotepa,KM12,-2.4444444444444446
2-Fluoro Ara-A,Thiotepa,LOX IMVI,-3.6666666666666665
2-Fluoro Ara-A,Thiotepa,MCF7,4.222222222222222
2-Fluoro Ara-A,Thiotepa,MDA-MB-231/ATCC,2.0
2-Fluoro Ara-A,Thiotepa,MDA-MB-468,1.7777777777777777
2-Fluoro Ara-A,Thiotepa,NCI-H23,-3.6666666666666665
2-Fluoro Ara-A,Thiotepa,NCI-H460,1.6666666666666667
2-Fluoro Ara-A,Thiotepa,NCI-H522,-5.0
2-Fluoro Ara-A,Thiotepa,OVCAR-3,-0.6666666666666666
2-Fluoro Ara-A,Thiotepa,OVCAR-4,-3.6666666666666665
2-Fluoro Ara-A,Thiotepa,PC-3,-3.7777777777777777
2-Fluoro Ara-A,Thiotepa,RPMI-8226,-4.888888888888889
2-Fluoro Ara-A,Thiotepa,SF-268,3.4444444444444446
2-Fluoro Ara-A,Thiotepa,SK-MEL-28,-3.111111111111111
2-Fluoro Ara-A,Thiotepa,SK-MEL-5,-0.4444444444444444
2-Fluoro Ara-A,Thiotepa,SK-OV-3,-0.3333333333333333
2-Fluoro Ara-A,Thiotepa,SNB-75,2.6666666666666665
2-Fluoro Ara-A,Thiotepa,SR,-5.666666666666667
2-Fluoro Ara-A,Thiotepa,SW-620,-3.6666666666666665
2-Fluoro Ara-A,Thiotepa,T-47D,3.888888888888889
2-Fluoro Ara-A,Thiotepa,U251,-4.444444444444445
2-Fluoro Ara-A,Thiotepa,UACC-257,-0.1111111111111111
2-Fluoro Ara-A,Thiotepa,UACC-62,-2.0
2-Fluoro Ara-A,Thiotepa,UO-31,-3.4444444444444446
2-Fluoro Ara-A,Vincristine sulfate,A498,0.4444444444444444
2-Fluoro Ara-A,Vincristine sulfate,A549/ATCC,0.2222222222222222
2-Fluoro Ara-A,Vincristine sulfate,ACHN,-3.6666666666666665
2-Fluoro Ara-A,Vincristine sulfate,BT-549,-7.888888888888889
2-Fluoro Ara-A,Vincristine sulfate,DU-145,4.222222222222222
2-Fluoro Ara-A,Vincristine sulfate,EKVX,-4.777777777777778
2-Fluoro Ara-A,Vincristine sulfate,HCT-116,-6.111111111111111
2-Fluoro Ara-A,Vincristine sulfate,HCT-15,3.6666666666666665
2-Fluoro Ara-A,Vincristine sulfate,HOP-62,-5.777777777777778
2-Fluoro Ara-A,Vincristine sulfate,HOP-92,0.8888888888888888
2-Fluoro Ara-A,Vincristine sulfate,HS 578T,-1.1111111111111112
2-Fluoro Ara-A,Vincristine sulfate,IGROV1,1.2222222222222223
2-Fluoro Ara-A,Vincristine sulfate,K-562,1.5555555555555556
2-Fluoro Ara-A,Vincristine sulfate,KM12,0.6666666666666666
2-Fluoro Ara-A,Vincristine sulfate,LOX IMVI,-6.777777777777778
2-Fluoro Ara-A,Vincristine sulfate,MCF7,1.0
2-Fluoro Ara-A,Vincristine sulfate,MDA-MB-231/ATCC,-1.7777777777777777
2-Fluoro Ara-A,Vincristine sulfate,MDA-MB-468,0.6666666666666666
2-Fluoro Ara-A,Vincristine sulfate,NCI-H23,-3.2222222222222223
2-Fluoro Ara-A,Vincristine sulfate,NCI-H460,-2.888888888888889
2-Fluoro Ara-A,Vincristine sulfate,OVCAR-4,-4.888888888888889
2-Fluoro Ara-A,Vincristine sulfate,PC-3,-5.222222222222222
2-Fluoro Ara-A,Vincristine sulfate,RPMI-8226,-0.3333333333333333
2-Fluoro Ara-A,Vincristine sulfate,SF-268,6.0
2-Fluoro Ara-A,Vincristine sulfate,SK-MEL-28,0.6666666666666666
2-Fluoro Ara-A,Vincristine sulfate,SK-MEL-5,-5.333333333333333
2-Fluoro Ara-A,Vincristine sulfate,SK-OV-3,-4.777777777777778
2-Fluoro Ara-A,Vincristine sulfate,SNB-75,3.2222222222222223
2-Fluoro Ara-A,Vincristine sulfate,SR,-5.888888888888889
2-Fluoro Ara-A,Vincristine sulfate,SW-620,-5.888888888888889
2-Fluoro Ara-A,Vincristine sulfate,T-47D,0.4444444444444444
2-Fluoro Ara-A,Vincristine sulfate,U251,0.7777777777777778
2-Fluoro Ara-A,Vincristine sulfate,UACC-257,-0.3333333333333333
2-Fluoro Ara-A,Vincristine sulfate,UACC-62,-0.6666666666666666
2-Fluoro Ara-A,Vincristine sulfate,UO-31,-3.888888888888889
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,A498,-7.0
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,A549/ATCC,-3.333333333333333
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,BT-549,-4.555555555555555
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,DU-145,-17.666666666666668
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,HCT-116,-4.111111111111111
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,HS 578T,-8.666666666666666
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,IGROV1,-0.3333333333333333
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,K-562,0.5555555555555556
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,KM12,-2.4444444444444446
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,LOX IMVI,-3.333333333333333
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,MDA-MB-231/ATCC,-11.333333333333334
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,MDA-MB-468,-7.888888888888889
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,NCI-H460,-5.666666666666667
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,NCI-H522,-6.555555555555555
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,OVCAR-3,2.111111111111111
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,OVCAR-4,-1.4444444444444444
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,OVCAR-8,-3.6666666666666665
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,PC-3,-1.8888888888888888
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,RPMI-8226,-8.88888888888889
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,SF-268,-6.0
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,SF-539,-13.666666666666666
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,SK-MEL-28,-6.777777777777778
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,SK-MEL-5,-9.88888888888889
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,SNB-75,-8.555555555555555
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,SW-620,-4.222222222222222
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,UACC-257,-6.444444444444445
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,UACC-62,-10.333333333333334
7-Ethyl-10-hydroxycamptothecin,2-Fluoro Ara-A,UO-31,-3.888888888888889
7-Ethyl-10-hydroxycamptothecin,Anastrozole,A498,-5.555555555555555
7-Ethyl-10-hydroxycamptothecin,Anastrozole,A549/ATCC,-5.777777777777778
7-Ethyl-10-hydroxycamptothecin,Anastrozole,BT-549,-3.6666666666666665
7-Ethyl-10-hydroxycamptothecin,Anastrozole,DU-145,-2.4444444444444446
7-Ethyl-10-hydroxycamptothecin,Anastrozole,HCT-116,-2.2222222222222223
7-Ethyl-10-hydroxycamptothecin,Anastrozole,HS 578T,0.7777777777777778
7-Ethyl-10-hydroxycamptothecin,Anastrozole,IGROV1,-0.1111111111111111
7-Ethyl-10-hydroxycamptothecin,Anastrozole,K-562,-5.555555555555555
7-Ethyl-10-hydroxycamptothecin,Anastrozole,KM12,1.5555555555555556
7-Ethyl-10-hydroxycamptothecin,Anastrozole,LOX IMVI,-4.777777777777778
7-Ethyl-10-hydroxycamptothecin,Anastrozole,MDA-MB-231/ATCC,-9.22222222222222
7-Ethyl-10-hydroxycamptothecin,Anastrozole,MDA-MB-468,5.888888888888889
7-Ethyl-10-hydroxycamptothecin,Anastrozole,NCI-H460,-3.333333333333333
7-Ethyl-10-hydroxycamptothecin,Anastrozole,NCI-H522,-6.888888888888889
7-Ethyl-10-hydroxycamptothecin,Anastrozole,OVCAR-3,-4.777777777777778
7-Ethyl-10-hydroxycamptothecin,Anastrozole,OVCAR-4,-8.777777777777779
7-Ethyl-10-hydroxycamptothecin,Anastrozole,OVCAR-8,-0.5555555555555556
7-Ethyl-10-hydroxycamptothecin,Anastrozole,PC-3,-12.77777777777778
7-Ethyl-10-hydroxycamptothecin,Anastrozole,RPMI-8226,-4.222222222222222
7-Ethyl-10-hydroxycamptothecin,Anastrozole,SF-268,-15.22222222222222
7-Ethyl-10-hydroxycamptothecin,Anastrozole,SF-539,-1.3333333333333333
7-Ethyl-10-hydroxycamptothecin,Anastrozole,SK-MEL-28,-18.77777777777778
7-Ethyl-10-hydroxycamptothecin,Anastrozole,SK-MEL-5,-2.6666666666666665
7-Ethyl-10-hydroxycamptothecin,Anastrozole,SNB-75,-2.888888888888889
7-Ethyl-10-hydroxycamptothecin,Anastrozole,SW-620,-1.3333333333333333
