From,To,Hop,SignalingPath,SpNotation,Attention
8,1757,hop1,PPAR signaling pathway,sp29,0.0105148208648148
8,1758,hop1,PPAR signaling pathway,sp29,0.0187939988703703
9,1524,hop1,PPAR signaling pathway,sp29,0.0186167251851851
9,1524,hop1,cAMP signaling pathway,sp45,0.0181433388518518
9,1525,hop1,PPAR signaling pathway,sp29,0.0123473820092592
9,1756,hop1,PPAR signaling pathway,sp29,0.0116552390481481
9,1757,hop1,PPAR signaling pathway,sp29,0.0106574614259259
9,1758,hop1,PPAR signaling pathway,sp29,0.0188562128148148
10,1524,hop1,PPAR signaling pathway,sp29,0.0197650495925925
10,1526,hop1,PPAR signaling pathway,sp29,0.0215136554814814
10,1756,hop1,PPAR signaling pathway,sp29,0.0091677166203703
10,1757,hop1,PPAR signaling pathway,sp29,0.0081810108666666
10,1758,hop1,PPAR signaling pathway,sp29,0.0201440733055555
11,1524,hop1,PPAR signaling pathway,sp29,0.0188626291296296
11,1526,hop1,PPAR signaling pathway,sp29,0.0197650477777777
11,1756,hop1,PPAR signaling pathway,sp29,0.0122089629907407
11,1757,hop1,PPAR signaling pathway,sp29,0.0111609583907407
11,1758,hop1,PPAR signaling pathway,sp29,0.0183242178888888
12,1524,hop1,PPAR signaling pathway,sp29,0.0191116416481481
12,1526,hop1,PPAR signaling pathway,sp29,0.0207023766666666
12,1756,hop1,PPAR signaling pathway,sp29,0.0107345682907407
12,1757,hop1,PPAR signaling pathway,sp29,0.0097784428648148
12,1758,hop1,PPAR signaling pathway,sp29,0.0193640233425925
13,1524,hop1,PPAR signaling pathway,sp29,0.0197329842592592
13,1526,hop1,PPAR signaling pathway,sp29,0.0214686222407407
13,1756,hop1,PPAR signaling pathway,sp29,0.0094105245018518
13,1757,hop1,PPAR signaling pathway,sp29,0.0083373241481481
13,1758,hop1,PPAR signaling pathway,sp29,0.0201028815277777
14,1524,hop1,PPAR signaling pathway,sp29,0.018997631
14,1526,hop1,PPAR signaling pathway,sp29,0.0203026191296296
14,1756,hop1,PPAR signaling pathway,sp29,0.0111735209981481
14,1757,hop1,PPAR signaling pathway,sp29,0.0102764452314814
14,1758,hop1,PPAR signaling pathway,sp29,0.0192065925
15,1524,hop1,PPAR signaling pathway,sp29,0.0185797561111111
15,1526,hop1,PPAR signaling pathway,sp29,0.0200052028888888
15,1756,hop1,PPAR signaling pathway,sp29,0.0115809661703703
15,1757,hop1,PPAR signaling pathway,sp29,0.0105284803
15,1758,hop1,PPAR signaling pathway,sp29,0.0186169058148148
16,1524,hop1,PPAR signaling pathway,sp29,0.0196606734814814
16,1526,hop1,PPAR signaling pathway,sp29,0.0213833396296296
16,1756,hop1,PPAR signaling pathway,sp29,0.0095769664185185
16,1757,hop1,PPAR signaling pathway,sp29,0.0085616738037037
16,1758,hop1,PPAR signaling pathway,sp29,0.0200400531666666
17,1837,hop1,Apelin signaling pathway,sp4,0.0589259191851851
17,1837,hop1,Relaxin signaling pathway,sp35,0.0637248889074074
17,1838,hop1,Apelin signaling pathway,sp4,0.0612969240555555
17,1839,hop1,Apelin signaling pathway,sp4,0.0596701302222222
18,333,hop1,Rap1 signaling pathway,sp33,0.0120147374277777
18,581,hop1,Rap1 signaling pathway,sp33,0.0438460864444444
18,602,hop1,Rap1 signaling pathway,sp33,0.0011511882529629
18,1289,hop1,Oxytocin signaling pathway,sp27,0.0001306697511379
18,1290,hop1,Oxytocin signaling pathway,sp27,0.003107742412037
18,1291,hop1,Oxytocin signaling pathway,sp27,0.0423352256481481
18,1433,hop1,Rap1 signaling pathway,sp33,0.005298898737037
18,1434,hop1,Rap1 signaling pathway,sp33,0.0034629759048148
18,1435,hop1,Rap1 signaling pathway,sp33,0.0867441994814814
18,1436,hop1,Rap1 signaling pathway,sp33,0.073123455574074
18,1709,hop1,Rap1 signaling pathway,sp33,0.0063054662592592
18,1894,hop1,Hippo signaling pathway,sp17,0.059366935037037
18,1958,hop1,Thyroid hormone signaling pathway,sp41,0.0012382519066666
18,2039,hop1,Rap1 signaling pathway,sp33,0.0482700651296296
19,333,hop1,Rap1 signaling pathway,sp33,0.0120173472425925
19,581,hop1,Rap1 signaling pathway,sp33,0.0438501636666666
19,602,hop1,Rap1 signaling pathway,sp33,0.0011516288605555
19,1289,hop1,Oxytocin signaling pathway,sp27,0.0001308846254833
19,1290,hop1,Oxytocin signaling pathway,sp27,0.003109538252037
19,1291,hop1,Oxytocin signaling pathway,sp27,0.0423417006296296
19,1433,hop1,Rap1 signaling pathway,sp33,0.0053002947451851
19,1434,hop1,Rap1 signaling pathway,sp33,0.0034644994496296
19,1435,hop1,Rap1 signaling pathway,sp33,0.08674894
19,1436,hop1,Rap1 signaling pathway,sp33,0.0731282555185185
19,1709,hop1,Rap1 signaling pathway,sp33,0.006306977637037
19,1894,hop1,Hippo signaling pathway,sp17,0.0593710447407407
19,1958,hop1,Thyroid hormone signaling pathway,sp41,0.0012383883054629
19,2039,hop1,Rap1 signaling pathway,sp33,0.0482742303148148
20,23,hop1,TGF-beta signaling pathway,sp39,0.0137500803425925
20,154,hop1,TGF-beta signaling pathway,sp39,0.0133421722222222
20,176,hop1,TGF-beta signaling pathway,sp39,0.0151496199999999
20,177,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0470839574259259
20,177,hop1,TGF-beta signaling pathway,sp39,0.0139619600462962
20,179,hop1,TGF-beta signaling pathway,sp39,0.0196954629444444
20,185,hop1,TGF-beta signaling pathway,sp39,0.011884012074074
20,832,hop1,TGF-beta signaling pathway,sp39,0.0177349329259259
20,975,hop1,TGF-beta signaling pathway,sp39,0.0135624096018518
20,1202,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0339469113518518
20,1204,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0159695066666666
20,1205,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0273599861481481
20,1206,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0420667771851851
20,1207,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0373747194074074
20,1209,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0040226188962962
20,1311,hop1,TGF-beta signaling pathway,sp39,0.0097409244351851
20,1704,hop1,TGF-beta signaling pathway,sp39,0.0063609041314814
20,1705,hop1,TGF-beta signaling pathway,sp39,0.0121797020185185
20,1836,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0418663939444444
20,1836,hop1,TGF-beta signaling pathway,sp39,0.0124315058888888
20,1837,hop1,TGF-beta signaling pathway,sp39,0.0119047065555555
20,1838,hop1,TGF-beta signaling pathway,sp39,0.0131168427592592
20,1840,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0426381246111111
20,1840,hop1,TGF-beta signaling pathway,sp39,0.0126531574444444
20,1843,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0478475699629629
20,1843,hop1,TGF-beta signaling pathway,sp39,0.0142527488333333
21,154,hop1,TGF-beta signaling pathway,sp39,0.0231712409074074
21,974,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0721083435555555
21,975,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0708670861111111
21,976,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0741460235185185
21,977,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0753520966666666
21,1337,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0778183430925926
21,1837,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0570037167592592
21,1837,hop1,TGF-beta signaling pathway,sp39,0.0188489356851851
21,1838,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0619276828703703
21,1838,hop1,TGF-beta signaling pathway,sp39,0.0205008775185185
22,974,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0738813865185185
22,975,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0751107520185185
22,976,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0719998702962963
22,977,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0800060292222222
22,1337,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0727965931481481
22,1837,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0663394695925926
22,1837,hop1,TGF-beta signaling pathway,sp39,0.0221763517407407
22,1838,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0756528395555555
22,1838,hop1,TGF-beta signaling pathway,sp39,0.0253488586481481
23,20,hop1,TGF-beta signaling pathway,sp39,0.0144815436666666
23,183,hop1,TGF-beta signaling pathway,sp39,0.0148179225648148
23,184,hop1,TGF-beta signaling pathway,sp39,0.0179530105
23,974,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0734338765925926
23,974,hop1,TGF-beta signaling pathway,sp39,0.0150263177499999
23,975,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0720379928703703
23,975,hop1,TGF-beta signaling pathway,sp39,0.0147159138425925
23,976,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0734094788148148
23,976,hop1,TGF-beta signaling pathway,sp39,0.0150167822592592
23,977,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0756137771851851
23,977,hop1,TGF-beta signaling pathway,sp39,0.01547316
23,1337,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.075751776537037
23,1337,hop1,TGF-beta signaling pathway,sp39,0.0154801904166666
23,1837,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0669107542037037
23,1838,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0695319097592592
24,974,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0744023988518518
24,974,hop1,TGF-beta signaling pathway,sp39,0.0302412509259259
24,975,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0729390978148148
24,975,hop1,TGF-beta signaling pathway,sp39,0.0295556913518518
24,976,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0738530715185185
24,976,hop1,TGF-beta signaling pathway,sp39,0.0300560494629629
24,977,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.076498972037037
24,977,hop1,TGF-beta signaling pathway,sp39,0.0310851079259259
24,1337,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0746996088888888
24,1337,hop1,TGF-beta signaling pathway,sp39,0.0303773346851851
24,1837,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0677989129259259
24,1838,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.0719042934444444
25,1342,hop1,Notch signaling pathway,sp26,0.017161352537037
25,1343,hop1,Notch signaling pathway,sp26,0.0219819127222222
25,1344,hop1,Notch signaling pathway,sp26,0.0172845928055555
25,1345,hop1,Notch signaling pathway,sp26,0.0141763327592592
26,220,hop1,Calcium signaling pathway,sp7,4.014240471706852e-05
26,220,hop1,Rap1 signaling pathway,sp33,9.523090052148148e-05
26,220,hop1,cAMP signaling pathway,sp45,2.4137341618074072e-05
26,221,hop1,Calcium signaling pathway,sp7,3.494676908582609e-06
26,221,hop1,Rap1 signaling pathway,sp33,8.282235371226862e-06
26,221,hop1,cAMP signaling pathway,sp45,2.1400456418718003e-06
26,222,hop1,Calcium signaling pathway,sp7,7.298377468462331e-05
26,222,hop1,Rap1 signaling pathway,sp33,0.0001728452619302
26,222,hop1,cAMP signaling pathway,sp45,4.393205993780727e-05
26,223,hop1,Calcium signaling pathway,sp7,0.0241634092037037
26,223,hop1,Rap1 signaling pathway,sp33,0.0531324609444444
26,223,hop1,cAMP signaling pathway,sp45,0.0133741562314814
26,224,hop1,Calcium signaling pathway,sp7,0.0175770442314814
26,224,hop1,Rap1 signaling pathway,sp33,0.0385986040925925
26,224,hop1,cAMP signaling pathway,sp45,0.0098748075092592
26,225,hop1,Calcium signaling pathway,sp7,0.0237108609259259
26,225,hop1,Rap1 signaling pathway,sp33,0.0521289783148148
26,225,hop1,cAMP signaling pathway,sp45,0.0131333231296296
26,226,hop1,Calcium signaling pathway,sp7,0.0199786288888888
26,226,hop1,Rap1 signaling pathway,sp33,0.043920882574074
26,226,hop1,cAMP signaling pathway,sp45,0.0111756103148148
26,230,hop1,cAMP signaling pathway,sp45,0.0005715457437611
26,231,hop1,cAMP signaling pathway,sp45,0.000247597044846
26,232,hop1,cAMP signaling pathway,sp45,0.0086840985092592
26,233,hop1,cAMP signaling pathway,sp45,0.0007395681874074
26,234,hop1,cAMP signaling pathway,sp45,0.0116838859722222
26,739,hop1,Apelin signaling pathway,sp4,0.0124033881388888
26,739,hop1,Chemokine signaling pathway,sp8,0.0060927518129629
26,739,hop1,Oxytocin signaling pathway,sp27,0.0168556911574074
26,739,hop1,Relaxin signaling pathway,sp35,0.0164295998703703
26,739,hop1,cAMP signaling pathway,sp45,0.0086123115333333
26,740,hop1,Apelin signaling pathway,sp4,0.0014920306625925
26,740,hop1,Chemokine signaling pathway,sp8,0.0007426594311111
26,740,hop1,Oxytocin signaling pathway,sp27,0.0020776206564814
26,740,hop1,Relaxin signaling pathway,sp35,0.0019980767259259
26,740,hop1,cAMP signaling pathway,sp45,0.0010692468598148
26,741,hop1,Apelin signaling pathway,sp4,0.0230709976481481
26,741,hop1,Chemokine signaling pathway,sp8,0.0104568940277777
26,741,hop1,Oxytocin signaling pathway,sp27,0.0291378849074074
26,741,hop1,Relaxin signaling pathway,sp35,0.0295625501851851
26,741,hop1,cAMP signaling pathway,sp45,0.0150976692314814
26,742,hop1,Calcium signaling pathway,sp7,0.0164461622037037
26,743,hop1,Oxytocin signaling pathway,sp27,0.0019325895085185
26,743,hop1,Relaxin signaling pathway,sp35,0.0018873065018518
26,745,hop1,Calcium signaling pathway,sp7,4.580716303878638e-07
26,745,hop1,Estrogen signaling pathway,sp10,1.1033499099651186e-06
26,745,hop1,GnRH signaling pathway,sp14,2.1012277139603278e-06
26,745,hop1,Oxytocin signaling pathway,sp27,5.105246825633638e-07
26,745,hop1,Phospholipase D signaling pathway,sp30,6.101310919831876e-07
26,745,hop1,Rap1 signaling pathway,sp33,1.0974614369812686e-06
26,745,hop1,Relaxin signaling pathway,sp35,5.118285190403633e-07
26,745,hop1,cAMP signaling pathway,sp45,2.821314674632532e-07
26,746,hop1,Apelin signaling pathway,sp4,0.0009688358397222
26,747,hop1,Apelin signaling pathway,sp4,0.0014796055653703
26,748,hop1,Apelin signaling pathway,sp4,0.0116876299259259
26,749,hop1,Apelin signaling pathway,sp4,0.0189382438333333
26,750,hop1,Apelin signaling pathway,sp4,0.0070402398092592
26,751,hop1,Apelin signaling pathway,sp4,0.00975354425
26,752,hop1,Apelin signaling pathway,sp4,0.0085682321981481
26,753,hop1,Apelin signaling pathway,sp4,0.0170378845925925
26,754,hop1,Apelin signaling pathway,sp4,0.0141790946944444
26,755,hop1,Apelin signaling pathway,sp4,0.0102707859166666
26,756,hop1,Apelin signaling pathway,sp4,0.0009038884722037
26,757,hop1,Apelin signaling pathway,sp4,0.018217082074074
26,758,hop1,Apelin signaling pathway,sp4,0.0078096354259259
26,759,hop1,Apelin signaling pathway,sp4,0.004344844274074
26,760,hop1,Apelin signaling pathway,sp4,0.0213406644074074
26,761,hop1,Apelin signaling pathway,sp4,0.0173568489814814
26,762,hop1,Apelin signaling pathway,sp4,0.0203233493518518
26,1581,hop1,Chemokine signaling pathway,sp8,0.00209058585
26,1582,hop1,Chemokine signaling pathway,sp8,0.0026860886925925
26,1583,hop1,Chemokine signaling pathway,sp8,0.0094346252685185
26,1593,hop1,Estrogen signaling pathway,sp10,0.0464605442407407
27,739,hop1,Apelin signaling pathway,sp4,0.0156660204722222
27,740,hop1,Apelin signaling pathway,sp4,0.001812307135
27,741,hop1,Apelin signaling pathway,sp4,0.0305544127592592
27,746,hop1,Apelin signaling pathway,sp4,0.0011425993059259
27,747,hop1,Apelin signaling pathway,sp4,0.0017658681835185
27,748,hop1,Apelin signaling pathway,sp4,0.0121475476203703
27,749,hop1,Apelin signaling pathway,sp4,0.016562335074074
27,750,hop1,Apelin signaling pathway,sp4,0.0084250362666666
27,751,hop1,Apelin signaling pathway,sp4,0.0109148282592592
27,752,hop1,Apelin signaling pathway,sp4,0.009733263187037
27,753,hop1,Apelin signaling pathway,sp4,0.0151140064537037
27,754,hop1,Apelin signaling pathway,sp4,0.0135888294074074
27,755,hop1,Apelin signaling pathway,sp4,0.0111489393833333
27,756,hop1,Apelin signaling pathway,sp4,0.0010242287920296
27,757,hop1,Apelin signaling pathway,sp4,0.0161882282407407
27,758,hop1,Apelin signaling pathway,sp4,0.0091008094055555
27,759,hop1,Apelin signaling pathway,sp4,0.0053346334364814
27,760,hop1,Apelin signaling pathway,sp4,0.0182874282592592
27,761,hop1,Apelin signaling pathway,sp4,0.0361667010925925
27,762,hop1,Apelin signaling pathway,sp4,0.0167564574074074
28,220,hop1,Rap1 signaling pathway,sp33,8.07251628937963e-05
28,220,hop1,cAMP signaling pathway,sp45,2.038841549493148e-05
28,221,hop1,Rap1 signaling pathway,sp33,8.003252663403611e-06
28,221,hop1,cAMP signaling pathway,sp45,2.085838460174229e-06
28,222,hop1,Rap1 signaling pathway,sp33,0.0001559373214756
28,222,hop1,cAMP signaling pathway,sp45,3.9245208550053794e-05
28,223,hop1,Rap1 signaling pathway,sp33,0.0547825519629629
28,223,hop1,cAMP signaling pathway,sp45,0.0125578733611111
28,224,hop1,Rap1 signaling pathway,sp33,0.0373730226481481
28,224,hop1,cAMP signaling pathway,sp45,0.0086722578314814
28,225,hop1,Rap1 signaling pathway,sp33,0.0540750808888888
28,225,hop1,cAMP signaling pathway,sp45,0.0123656814722222
28,226,hop1,Rap1 signaling pathway,sp33,0.0448145617407407
28,226,hop1,cAMP signaling pathway,sp45,0.0102491596388888
28,230,hop1,cAMP signaling pathway,sp45,0.0004663572789444
28,231,hop1,cAMP signaling pathway,sp45,0.0002089430642487
28,232,hop1,cAMP signaling pathway,sp45,0.0077047379203703
28,233,hop1,cAMP signaling pathway,sp45,0.000660930994537
28,234,hop1,cAMP signaling pathway,sp45,0.0104764784074074
28,739,hop1,Apelin signaling pathway,sp4,0.012491797537037
28,739,hop1,Chemokine signaling pathway,sp8,0.0061943894351851
28,739,hop1,Oxytocin signaling pathway,sp27,0.0163703488888888
28,739,hop1,Relaxin signaling pathway,sp35,0.0161724884814814
28,739,hop1,cAMP signaling pathway,sp45,0.0080278059462962
28,740,hop1,Apelin signaling pathway,sp4,0.0014214732148148
28,740,hop1,Chemokine signaling pathway,sp8,0.0007063452383333
28,740,hop1,Oxytocin signaling pathway,sp27,0.0019462216387037
28,740,hop1,Relaxin signaling pathway,sp35,0.0018767038379629
28,740,hop1,cAMP signaling pathway,sp45,0.000983892282037
28,741,hop1,Apelin signaling pathway,sp4,0.0315532593333333
28,741,hop1,Chemokine signaling pathway,sp8,0.0147845754333333
28,741,hop1,Oxytocin signaling pathway,sp27,0.0389872169444444
28,741,hop1,Relaxin signaling pathway,sp35,0.0397905569259259
28,741,hop1,cAMP signaling pathway,sp45,0.0188813964537037
28,742,hop1,Calcium signaling pathway,sp7,0.0336106148703703
28,743,hop1,Oxytocin signaling pathway,sp27,0.0017344080203703
28,743,hop1,Relaxin signaling pathway,sp35,0.0016863338687037
28,745,hop1,Calcium signaling pathway,sp7,7.227616932012365e-07
28,745,hop1,Estrogen signaling pathway,sp10,9.39790496475933e-07
28,745,hop1,Glucagon signaling pathway,sp13,7.8085569748199e-06
28,745,hop1,GnRH signaling pathway,sp14,1.764142320685476e-06
28,745,hop1,Oxytocin signaling pathway,sp27,4.614719334245544e-07
28,745,hop1,Phospholipase D signaling pathway,sp30,5.483897627851757e-07
28,745,hop1,Rap1 signaling pathway,sp33,9.43799797332158e-07
28,745,hop1,Relaxin signaling pathway,sp35,4.427408353019586e-07
28,745,hop1,cAMP signaling pathway,sp45,2.493053093922771e-07
28,746,hop1,Apelin signaling pathway,sp4,0.0008743854507407
28,747,hop1,Apelin signaling pathway,sp4,0.0013818183596296
28,748,hop1,Apelin signaling pathway,sp4,0.0107820427407407
28,749,hop1,Apelin signaling pathway,sp4,0.017836706824074
28,750,hop1,Apelin signaling pathway,sp4,0.0065712957685185
28,751,hop1,Apelin signaling pathway,sp4,0.0090008095111111
28,752,hop1,Apelin signaling pathway,sp4,0.0078106360944444
28,753,hop1,Apelin signaling pathway,sp4,0.0158939629907407
28,754,hop1,Apelin signaling pathway,sp4,0.0131794382962962
28,755,hop1,Apelin signaling pathway,sp4,0.0095494427666666
28,756,hop1,Apelin signaling pathway,sp4,0.0007592067656277
28,757,hop1,Apelin signaling pathway,sp4,0.017255011824074
28,758,hop1,Apelin signaling pathway,sp4,0.0071026156203703
28,759,hop1,Apelin signaling pathway,sp4,0.0040003071487037
28,760,hop1,Apelin signaling pathway,sp4,0.0205897244629629
28,761,hop1,Apelin signaling pathway,sp4,0.0301907267592592
28,762,hop1,Apelin signaling pathway,sp4,0.0191735461666666
28,1581,hop1,Chemokine signaling pathway,sp8,0.0019011558059259
28,1582,hop1,Chemokine signaling pathway,sp8,0.0024801434481481
28,1583,hop1,Chemokine signaling pathway,sp8,0.0091080101203703
28,1593,hop1,Estrogen signaling pathway,sp10,0.0426683272222222
29,220,hop1,Calcium signaling pathway,sp7,3.533776524601852e-05
29,220,hop1,Rap1 signaling pathway,sp33,8.28921673562963e-05
29,220,hop1,cAMP signaling pathway,sp45,2.1356240871157404e-05
29,221,hop1,Calcium signaling pathway,sp7,3.184913130334089e-06
29,221,hop1,Rap1 signaling pathway,sp33,7.503123924849111e-06
29,221,hop1,cAMP signaling pathway,sp45,1.953757786551174e-06
29,222,hop1,Calcium signaling pathway,sp7,6.529082510419622e-05
29,222,hop1,Rap1 signaling pathway,sp33,0.0001535743618833
29,222,hop1,cAMP signaling pathway,sp45,3.9312757849976336e-05
29,223,hop1,Calcium signaling pathway,sp7,0.0242935057962962
29,223,hop1,Rap1 signaling pathway,sp33,0.0532171751111111
29,223,hop1,cAMP signaling pathway,sp45,0.013359690324074
29,224,hop1,Calcium signaling pathway,sp7,0.0176547128703703
29,224,hop1,Rap1 signaling pathway,sp33,0.0386261056851851
29,224,hop1,cAMP signaling pathway,sp45,0.009852345
29,225,hop1,Calcium signaling pathway,sp7,0.0238362593703703
29,225,hop1,Rap1 signaling pathway,sp33,0.0522075339629629
