src,dest,path
MAPK13,FOXO1,AGE-RAGE signaling pathway in diabetic complications
MAPK13,JUN,AGE-RAGE signaling pathway in diabetic complications
MAPK13,NFKB1,AGE-RAGE signaling pathway in diabetic complications
MAPK13,RELA,AGE-RAGE signaling pathway in diabetic complications
MAPK13,SMAD2,AGE-RAGE signaling pathway in diabetic complications
MAPK13,SMAD3,AGE-RAGE signaling pathway in diabetic complications
MAPK14,BAX,AGE-RAGE signaling pathway in diabetic complications
MAPK14,BCL2,AGE-RAGE signaling pathway in diabetic complications
MAPK14,FOXO1,AGE-RAGE signaling pathway in diabetic complications
MAPK14,JUN,AGE-RAGE signaling pathway in diabetic complications
MAPK14,NFKB1,AGE-RAGE signaling pathway in diabetic complications
MAPK14,RELA,AGE-RAGE signaling pathway in diabetic complications
MAPK14,SMAD2,AGE-RAGE signaling pathway in diabetic complications
MAPK14,SMAD3,AGE-RAGE signaling pathway in diabetic complications
MAPK3,JUN,AGE-RAGE signaling pathway in diabetic complications
MAPK3,NFKB1,AGE-RAGE signaling pathway in diabetic complications
MAPK3,RELA,AGE-RAGE signaling pathway in diabetic complications
MAPK3,SMAD2,AGE-RAGE signaling pathway in diabetic complications
MAPK3,SMAD3,AGE-RAGE signaling pathway in diabetic complications
MAPK8,BAX,AGE-RAGE signaling pathway in diabetic complications
MAPK8,BCL2,AGE-RAGE signaling pathway in diabetic complications
MAPK8,EGR1,AGE-RAGE signaling pathway in diabetic complications
MAPK8,FOXO1,AGE-RAGE signaling pathway in diabetic complications
MAPK8,JUN,AGE-RAGE signaling pathway in diabetic complications
MAPK8,NFKB1,AGE-RAGE signaling pathway in diabetic complications
MAPK8,RELA,AGE-RAGE signaling pathway in diabetic complications
MAPK9,BAX,AGE-RAGE signaling pathway in diabetic complications
MAPK9,BCL2,AGE-RAGE signaling pathway in diabetic complications
MAPK9,EGR1,AGE-RAGE signaling pathway in diabetic complications
MAPK9,FOXO1,AGE-RAGE signaling pathway in diabetic complications
MAPK9,JUN,AGE-RAGE signaling pathway in diabetic complications
MAPK9,NFKB1,AGE-RAGE signaling pathway in diabetic complications
MAPK9,RELA,AGE-RAGE signaling pathway in diabetic complications
NFKB1,EDN1,AGE-RAGE signaling pathway in diabetic complications
NFKB1,F3,AGE-RAGE signaling pathway in diabetic complications
NFKB1,ICAM1,AGE-RAGE signaling pathway in diabetic complications
NFKB1,MMP2,AGE-RAGE signaling pathway in diabetic complications
NFKB1,SERPINE1,AGE-RAGE signaling pathway in diabetic complications
NFKB1,THBD,AGE-RAGE signaling pathway in diabetic complications
NFKB1,TNF,AGE-RAGE signaling pathway in diabetic complications
NFKB1,VEGFA,AGE-RAGE signaling pathway in diabetic complications
NFKB1,VEGFB,AGE-RAGE signaling pathway in diabetic complications
NFKB1,VEGFC,AGE-RAGE signaling pathway in diabetic complications
NOS3,MAPK11,AGE-RAGE signaling pathway in diabetic complications
NOS3,MAPK12,AGE-RAGE signaling pathway in diabetic complications
NOS3,MAPK13,AGE-RAGE signaling pathway in diabetic complications
NOS3,MAPK14,AGE-RAGE signaling pathway in diabetic complications
NOS3,MAPK8,AGE-RAGE signaling pathway in diabetic complications
NOS3,MAPK9,AGE-RAGE signaling pathway in diabetic complications
PIK3CA,AKT1,AGE-RAGE signaling pathway in diabetic complications
PIK3CA,AKT2,AGE-RAGE signaling pathway in diabetic complications
PIK3CA,CASP3,AGE-RAGE signaling pathway in diabetic complications
PIK3CD,AKT1,AGE-RAGE signaling pathway in diabetic complications
PIK3CD,AKT2,AGE-RAGE signaling pathway in diabetic complications
PIK3CD,CASP3,AGE-RAGE signaling pathway in diabetic complications
PIK3R1,AKT1,AGE-RAGE signaling pathway in diabetic complications
PIK3R1,AKT2,AGE-RAGE signaling pathway in diabetic complications
PIK3R1,CASP3,AGE-RAGE signaling pathway in diabetic complications
PIK3R2,AKT1,AGE-RAGE signaling pathway in diabetic complications
PIK3R2,AKT2,AGE-RAGE signaling pathway in diabetic complications
PIK3R2,CASP3,AGE-RAGE signaling pathway in diabetic complications
PIK3R3,AKT1,AGE-RAGE signaling pathway in diabetic complications
PIK3R3,AKT2,AGE-RAGE signaling pathway in diabetic complications
PIK3R3,CASP3,AGE-RAGE signaling pathway in diabetic complications
PIM1,NFATC1,AGE-RAGE signaling pathway in diabetic complications
PRKCA,MAPK1,AGE-RAGE signaling pathway in diabetic complications
PRKCA,MAPK11,AGE-RAGE signaling pathway in diabetic complications
PRKCA,MAPK12,AGE-RAGE signaling pathway in diabetic complications
PRKCA,MAPK13,AGE-RAGE signaling pathway in diabetic complications
PRKCA,MAPK14,AGE-RAGE signaling pathway in diabetic complications
PRKCA,MAPK3,AGE-RAGE signaling pathway in diabetic complications
PRKCA,MAPK8,AGE-RAGE signaling pathway in diabetic complications
PRKCA,MAPK9,AGE-RAGE signaling pathway in diabetic complications
PRKCA,NOX4,AGE-RAGE signaling pathway in diabetic complications
PRKCB,MAPK1,AGE-RAGE signaling pathway in diabetic complications
PRKCB,MAPK11,AGE-RAGE signaling pathway in diabetic complications
PRKCB,MAPK12,AGE-RAGE signaling pathway in diabetic complications
PRKCB,MAPK13,AGE-RAGE signaling pathway in diabetic complications
PRKCB,MAPK14,AGE-RAGE signaling pathway in diabetic complications
PRKCB,MAPK3,AGE-RAGE signaling pathway in diabetic complications
PRKCB,MAPK8,AGE-RAGE signaling pathway in diabetic complications
PRKCB,MAPK9,AGE-RAGE signaling pathway in diabetic complications
PRKCB,NOX4,AGE-RAGE signaling pathway in diabetic complications
PRKCD,MAPK1,AGE-RAGE signaling pathway in diabetic complications
PRKCD,MAPK11,AGE-RAGE signaling pathway in diabetic complications
PRKCD,MAPK12,AGE-RAGE signaling pathway in diabetic complications
PRKCD,MAPK13,AGE-RAGE signaling pathway in diabetic complications
PRKCD,MAPK14,AGE-RAGE signaling pathway in diabetic complications
PRKCD,MAPK3,AGE-RAGE signaling pathway in diabetic complications
PRKCD,MAPK8,AGE-RAGE signaling pathway in diabetic complications
PRKCD,MAPK9,AGE-RAGE signaling pathway in diabetic complications
PRKCD,NOX4,AGE-RAGE signaling pathway in diabetic complications
PRKCE,MAPK1,AGE-RAGE signaling pathway in diabetic complications
PRKCE,MAPK11,AGE-RAGE signaling pathway in diabetic complications
PRKCE,MAPK12,AGE-RAGE signaling pathway in diabetic complications
PRKCE,MAPK13,AGE-RAGE signaling pathway in diabetic complications
PRKCE,MAPK14,AGE-RAGE signaling pathway in diabetic complications
PRKCE,MAPK3,AGE-RAGE signaling pathway in diabetic complications
PRKCE,MAPK8,AGE-RAGE signaling pathway in diabetic complications
PRKCE,MAPK9,AGE-RAGE signaling pathway in diabetic complications
PRKCE,NOX4,AGE-RAGE signaling pathway in diabetic complications
PRKCZ,MAPK1,AGE-RAGE signaling pathway in diabetic complications
PRKCZ,MAPK11,AGE-RAGE signaling pathway in diabetic complications
PRKCZ,MAPK12,AGE-RAGE signaling pathway in diabetic complications
PRKCZ,MAPK13,AGE-RAGE signaling pathway in diabetic complications
PRKCZ,MAPK14,AGE-RAGE signaling pathway in diabetic complications
PRKCZ,MAPK3,AGE-RAGE signaling pathway in diabetic complications
PRKCZ,MAPK8,AGE-RAGE signaling pathway in diabetic complications
PRKCZ,MAPK9,AGE-RAGE signaling pathway in diabetic complications
PRKCZ,NOX4,AGE-RAGE signaling pathway in diabetic complications
RAC1,MAPK11,AGE-RAGE signaling pathway in diabetic complications
RAC1,MAPK12,AGE-RAGE signaling pathway in diabetic complications
RAC1,MAPK13,AGE-RAGE signaling pathway in diabetic complications
RAC1,MAPK14,AGE-RAGE signaling pathway in diabetic complications
RAC1,MAPK8,AGE-RAGE signaling pathway in diabetic complications
RAC1,MAPK9,AGE-RAGE signaling pathway in diabetic complications
RELA,EDN1,AGE-RAGE signaling pathway in diabetic complications
RELA,F3,AGE-RAGE signaling pathway in diabetic complications
RELA,ICAM1,AGE-RAGE signaling pathway in diabetic complications
RELA,MMP2,AGE-RAGE signaling pathway in diabetic complications
RELA,SERPINE1,AGE-RAGE signaling pathway in diabetic complications
RELA,THBD,AGE-RAGE signaling pathway in diabetic complications
RELA,TNF,AGE-RAGE signaling pathway in diabetic complications
RELA,VEGFA,AGE-RAGE signaling pathway in diabetic complications
RELA,VEGFB,AGE-RAGE signaling pathway in diabetic complications
RELA,VEGFC,AGE-RAGE signaling pathway in diabetic complications
SMAD2,SMAD4,AGE-RAGE signaling pathway in diabetic complications
SMAD3,SMAD4,AGE-RAGE signaling pathway in diabetic complications
STAT1,COL1A1,AGE-RAGE signaling pathway in diabetic complications
STAT1,COL1A2,AGE-RAGE signaling pathway in diabetic complications
STAT3,COL1A1,AGE-RAGE signaling pathway in diabetic complications
STAT3,COL1A2,AGE-RAGE signaling pathway in diabetic complications
STAT3,NFATC1,AGE-RAGE signaling pathway in diabetic complications
STAT3,PIM1,AGE-RAGE signaling pathway in diabetic complications
STAT5A,CCND1,AGE-RAGE signaling pathway in diabetic complications
STAT5B,CCND1,AGE-RAGE signaling pathway in diabetic complications
TGFBR1,SMAD2,AGE-RAGE signaling pathway in diabetic complications
TGFBR1,SMAD3,AGE-RAGE signaling pathway in diabetic complications
ADRA1A,PRKAA1,AMPK signaling pathway
ADRA1A,PRKAA2,AMPK signaling pathway
ADRA1A,PRKAB1,AMPK signaling pathway
ADRA1A,PRKAB2,AMPK signaling pathway
ADRA1A,PRKAG1,AMPK signaling pathway
ADRA1A,PRKAG2,AMPK signaling pathway
ADRA1A,PRKAG3,AMPK signaling pathway
AKT1,TSC1,AMPK signaling pathway
AKT1,TSC2,AMPK signaling pathway
AKT1S1,EIF4EBP1,AMPK signaling pathway
AKT1S1,PPARG,AMPK signaling pathway
AKT1S1,RPS6KB1,AMPK signaling pathway
AKT1S1,RPS6KB2,AMPK signaling pathway
AKT1S1,ULK1,AMPK signaling pathway
AKT2,TSC1,AMPK signaling pathway
AKT2,TSC2,AMPK signaling pathway
CAB39,CAB39L,AMPK signaling pathway
CAB39,PRKAA1,AMPK signaling pathway
CAB39,PRKAA2,AMPK signaling pathway
CAB39,PRKAB1,AMPK signaling pathway
CAB39,PRKAB2,AMPK signaling pathway
CAB39,PRKAG1,AMPK signaling pathway
CAB39,PRKAG2,AMPK signaling pathway
CAB39,PRKAG3,AMPK signaling pathway
CAB39,STK11,AMPK signaling pathway
CAB39,STRADB,AMPK signaling pathway
CAB39L,PRKAA1,AMPK signaling pathway
CAB39L,PRKAA2,AMPK signaling pathway
CAB39L,PRKAB1,AMPK signaling pathway
CAB39L,PRKAB2,AMPK signaling pathway
CAB39L,PRKAG1,AMPK signaling pathway
CAB39L,PRKAG2,AMPK signaling pathway
CAB39L,PRKAG3,AMPK signaling pathway
CAMKK2,PRKAA1,AMPK signaling pathway
CAMKK2,PRKAA2,AMPK signaling pathway
CAMKK2,PRKAB1,AMPK signaling pathway
CAMKK2,PRKAB2,AMPK signaling pathway
CAMKK2,PRKAG1,AMPK signaling pathway
CAMKK2,PRKAG2,AMPK signaling pathway
CAMKK2,PRKAG3,AMPK signaling pathway
CREB1,CRTC2,AMPK signaling pathway
CREB3,CRTC2,AMPK signaling pathway
CREB3L1,CRTC2,AMPK signaling pathway
CREB3L2,CRTC2,AMPK signaling pathway
CREB3L3,CRTC2,AMPK signaling pathway
CREB3L4,CRTC2,AMPK signaling pathway
CREB5,CRTC2,AMPK signaling pathway
CRTC2,PCK2,AMPK signaling pathway
CRTC2,PPARGC1A,AMPK signaling pathway
EEF2K,EEF2,AMPK signaling pathway
ELAVL1,CCNA1,AMPK signaling pathway
ELAVL1,CCND1,AMPK signaling pathway
HNF4A,G6PC3,AMPK signaling pathway
HNF4A,PCK2,AMPK signaling pathway
IGF1R,IRS1,AMPK signaling pathway
IGF1R,IRS2,AMPK signaling pathway
INS,INSR,AMPK signaling pathway
INSR,IRS1,AMPK signaling pathway
INSR,IRS2,AMPK signaling pathway
IRS1,PIK3CA,AMPK signaling pathway
IRS1,PIK3CD,AMPK signaling pathway
IRS1,PIK3R1,AMPK signaling pathway
IRS1,PIK3R2,AMPK signaling pathway
IRS1,PIK3R3,AMPK signaling pathway
IRS2,PIK3CA,AMPK signaling pathway
IRS2,PIK3CD,AMPK signaling pathway
IRS2,PIK3R1,AMPK signaling pathway
IRS2,PIK3R2,AMPK signaling pathway
IRS2,PIK3R3,AMPK signaling pathway
LEP,LEPR,AMPK signaling pathway
MAP3K7,PRKAA1,AMPK signaling pathway
MAP3K7,PRKAA2,AMPK signaling pathway
MAP3K7,PRKAB1,AMPK signaling pathway
MAP3K7,PRKAB2,AMPK signaling pathway
MAP3K7,PRKAG1,AMPK signaling pathway
MAP3K7,PRKAG2,AMPK signaling pathway
MAP3K7,PRKAG3,AMPK signaling pathway
MTOR,EIF4EBP1,AMPK signaling pathway
MTOR,PPARG,AMPK signaling pathway
MTOR,RPS6KB1,AMPK signaling pathway
MTOR,RPS6KB2,AMPK signaling pathway
MTOR,ULK1,AMPK signaling pathway
PDPK1,AKT1,AMPK signaling pathway
PDPK1,AKT2,AMPK signaling pathway
PPARGC1A,SLC2A4,AMPK signaling pathway
PRKAA1,ACACA,AMPK signaling pathway
PRKAA1,AKT1S1,AMPK signaling pathway
PRKAA1,CFTR,AMPK signaling pathway
PRKAA1,CRTC2,AMPK signaling pathway
PRKAA1,EEF2K,AMPK signaling pathway
PRKAA1,ELAVL1,AMPK signaling pathway
PRKAA1,GYS1,AMPK signaling pathway
PRKAA1,HMGCR,AMPK signaling pathway
PRKAA1,MLYCD,AMPK signaling pathway
PRKAA1,MTOR,AMPK signaling pathway
PRKAA1,PFKFB2,AMPK signaling pathway
PRKAA1,PFKFB3,AMPK signaling pathway
PRKAA1,PFKFB4,AMPK signaling pathway
PRKAA1,PPARGC1A,AMPK signaling pathway
PRKAA1,SREBF1,AMPK signaling pathway
PRKAA1,TBC1D1,AMPK signaling pathway
PRKAA1,TSC1,AMPK signaling pathway
PRKAA1,TSC2,AMPK signaling pathway
PRKAA2,ACACA,AMPK signaling pathway
PRKAA2,AKT1S1,AMPK signaling pathway
PRKAA2,CFTR,AMPK signaling pathway
PRKAA2,CRTC2,AMPK signaling pathway
PRKAA2,EEF2K,AMPK signaling pathway
PRKAA2,ELAVL1,AMPK signaling pathway
PRKAA2,GYS1,AMPK signaling pathway
PRKAA2,HMGCR,AMPK signaling pathway
PRKAA2,MLYCD,AMPK signaling pathway
PRKAA2,MTOR,AMPK signaling pathway
PRKAA2,PFKFB2,AMPK signaling pathway
PRKAA2,PFKFB3,AMPK signaling pathway
PRKAA2,PFKFB4,AMPK signaling pathway
PRKAA2,PPARGC1A,AMPK signaling pathway
PRKAA2,SREBF1,AMPK signaling pathway
PRKAA2,TBC1D1,AMPK signaling pathway
PRKAA2,TSC1,AMPK signaling pathway
PRKAA2,TSC2,AMPK signaling pathway
PRKAB1,ACACA,AMPK signaling pathway
PRKAB1,AKT1S1,AMPK signaling pathway
PRKAB1,CFTR,AMPK signaling pathway
PRKAB1,CRTC2,AMPK signaling pathway
PRKAB1,EEF2K,AMPK signaling pathway
PRKAB1,ELAVL1,AMPK signaling pathway
PRKAB1,GYS1,AMPK signaling pathway
PRKAB1,HMGCR,AMPK signaling pathway
PRKAB1,MLYCD,AMPK signaling pathway
PRKAB1,MTOR,AMPK signaling pathway
PRKAB1,PFKFB2,AMPK signaling pathway
PRKAB1,PFKFB3,AMPK signaling pathway
PRKAB1,PFKFB4,AMPK signaling pathway
PRKAB1,PPARGC1A,AMPK signaling pathway
PRKAB1,SREBF1,AMPK signaling pathway
PRKAB1,TBC1D1,AMPK signaling pathway
PRKAB1,TSC1,AMPK signaling pathway
PRKAB1,TSC2,AMPK signaling pathway
PRKAB2,ACACA,AMPK signaling pathway
PRKAB2,AKT1S1,AMPK signaling pathway
PRKAB2,CFTR,AMPK signaling pathway
PRKAB2,CRTC2,AMPK signaling pathway
PRKAB2,EEF2K,AMPK signaling pathway
PRKAB2,ELAVL1,AMPK signaling pathway
PRKAB2,GYS1,AMPK signaling pathway
PRKAB2,HMGCR,AMPK signaling pathway
PRKAB2,MLYCD,AMPK signaling pathway
PRKAB2,MTOR,AMPK signaling pathway
PRKAB2,PFKFB2,AMPK signaling pathway
PRKAB2,PFKFB3,AMPK signaling pathway
PRKAB2,PFKFB4,AMPK signaling pathway
PRKAB2,PPARGC1A,AMPK signaling pathway
PRKAB2,SREBF1,AMPK signaling pathway
PRKAB2,TBC1D1,AMPK signaling pathway
PRKAB2,TSC1,AMPK signaling pathway
PRKAB2,TSC2,AMPK signaling pathway
PRKAG1,ACACA,AMPK signaling pathway
PRKAG1,AKT1S1,AMPK signaling pathway
PRKAG1,CFTR,AMPK signaling pathway
PRKAG1,CRTC2,AMPK signaling pathway
PRKAG1,EEF2K,AMPK signaling pathway
PRKAG1,ELAVL1,AMPK signaling pathway
PRKAG1,GYS1,AMPK signaling pathway
PRKAG1,HMGCR,AMPK signaling pathway
PRKAG1,MLYCD,AMPK signaling pathway
PRKAG1,MTOR,AMPK signaling pathway
PRKAG1,PFKFB2,AMPK signaling pathway
PRKAG1,PFKFB3,AMPK signaling pathway
PRKAG1,PFKFB4,AMPK signaling pathway
PRKAG1,PPARGC1A,AMPK signaling pathway
PRKAG1,SREBF1,AMPK signaling pathway
PRKAG1,TBC1D1,AMPK signaling pathway
PRKAG1,TSC1,AMPK signaling pathway
PRKAG1,TSC2,AMPK signaling pathway
PRKAG2,ACACA,AMPK signaling pathway
PRKAG2,AKT1S1,AMPK signaling pathway
PRKAG2,CFTR,AMPK signaling pathway
PRKAG2,CRTC2,AMPK signaling pathway
PRKAG2,EEF2K,AMPK signaling pathway
PRKAG2,ELAVL1,AMPK signaling pathway
PRKAG2,GYS1,AMPK signaling pathway
PRKAG2,HMGCR,AMPK signaling pathway
PRKAG2,MLYCD,AMPK signaling pathway
PRKAG2,MTOR,AMPK signaling pathway
PRKAG2,PFKFB2,AMPK signaling pathway
PRKAG2,PFKFB3,AMPK signaling pathway
PRKAG2,PFKFB4,AMPK signaling pathway
PRKAG2,PPARGC1A,AMPK signaling pathway
PRKAG2,SREBF1,AMPK signaling pathway
PRKAG2,TBC1D1,AMPK signaling pathway
PRKAG2,TSC1,AMPK signaling pathway
PRKAG2,TSC2,AMPK signaling pathway
PRKAG3,ACACA,AMPK signaling pathway
PRKAG3,AKT1S1,AMPK signaling pathway
PRKAG3,CFTR,AMPK signaling pathway
PRKAG3,CRTC2,AMPK signaling pathway
PRKAG3,EEF2K,AMPK signaling pathway
PRKAG3,ELAVL1,AMPK signaling pathway
PRKAG3,GYS1,AMPK signaling pathway
PRKAG3,HMGCR,AMPK signaling pathway
PRKAG3,MLYCD,AMPK signaling pathway
PRKAG3,MTOR,AMPK signaling pathway
PRKAG3,PFKFB2,AMPK signaling pathway
PRKAG3,PFKFB3,AMPK signaling pathway
PRKAG3,PFKFB4,AMPK signaling pathway
PRKAG3,PPARGC1A,AMPK signaling pathway
PRKAG3,SREBF1,AMPK signaling pathway
PRKAG3,TBC1D1,AMPK signaling pathway
PRKAG3,TSC1,AMPK signaling pathway
PRKAG3,TSC2,AMPK signaling pathway
RAB10,SLC2A4,AMPK signaling pathway
RAB11B,SLC2A4,AMPK signaling pathway
RAB14,SLC2A4,AMPK signaling pathway
RAB2A,SLC2A4,AMPK signaling pathway
RAB8A,SLC2A4,AMPK signaling pathway
RHEB,AKT1S1,AMPK signaling pathway
RHEB,MTOR,AMPK signaling pathway
SREBF1,ACACA,AMPK signaling pathway
SREBF1,FASN,AMPK signaling pathway
SREBF1,SCD,AMPK signaling pathway
SREBF1,SCD5,AMPK signaling pathway
STK11,CAB39L,AMPK signaling pathway
STK11,PRKAA1,AMPK signaling pathway
STK11,PRKAA2,AMPK signaling pathway
STK11,PRKAB1,AMPK signaling pathway
STK11,PRKAB2,AMPK signaling pathway
STK11,PRKAG1,AMPK signaling pathway
STK11,PRKAG2,AMPK signaling pathway
STK11,PRKAG3,AMPK signaling pathway
STRADB,CAB39L,AMPK signaling pathway
STRADB,PRKAA1,AMPK signaling pathway
STRADB,PRKAA2,AMPK signaling pathway
STRADB,PRKAB1,AMPK signaling pathway
STRADB,PRKAB2,AMPK signaling pathway
STRADB,PRKAG1,AMPK signaling pathway
STRADB,PRKAG2,AMPK signaling pathway
STRADB,PRKAG3,AMPK signaling pathway
STRADB,STK11,AMPK signaling pathway
TBC1D1,RAB10,AMPK signaling pathway
TBC1D1,RAB11B,AMPK signaling pathway
TBC1D1,RAB14,AMPK signaling pathway
TBC1D1,RAB2A,AMPK signaling pathway
TBC1D1,RAB8A,AMPK signaling pathway
TSC1,RHEB,AMPK signaling pathway
TSC1,TSC2,AMPK signaling pathway
TSC2,RHEB,AMPK signaling pathway
ADIPOR1,CAMKK2,Adipocytokine signaling pathway
ADIPOR1,PPARA,Adipocytokine signaling pathway
ADIPOR1,STK11,Adipocytokine signaling pathway
ADIPOR2,CAMKK2,Adipocytokine signaling pathway
ADIPOR2,PPARA,Adipocytokine signaling pathway
ADIPOR2,STK11,Adipocytokine signaling pathway
CAMKK2,PRKAA1,Adipocytokine signaling pathway
CAMKK2,PRKAA2,Adipocytokine signaling pathway
CAMKK2,PRKAB1,Adipocytokine signaling pathway
CAMKK2,PRKAB2,Adipocytokine signaling pathway
CAMKK2,PRKAG1,Adipocytokine signaling pathway
CAMKK2,PRKAG2,Adipocytokine signaling pathway
CAMKK2,PRKAG3,Adipocytokine signaling pathway
CHUK,IRS1,Adipocytokine signaling pathway
CHUK,IRS2,Adipocytokine signaling pathway
CHUK,NFKBIA,Adipocytokine signaling pathway
CHUK,NFKBIB,Adipocytokine signaling pathway
IKBKB,IRS1,Adipocytokine signaling pathway
IKBKB,IRS2,Adipocytokine signaling pathway
IKBKB,NFKBIA,Adipocytokine signaling pathway
IKBKB,NFKBIB,Adipocytokine signaling pathway
JAK2,PTPN11,Adipocytokine signaling pathway
JAK2,STAT3,Adipocytokine signaling pathway
LEP,LEPR,Adipocytokine signaling pathway
LEPR,CAMKK2,Adipocytokine signaling pathway
LEPR,JAK2,Adipocytokine signaling pathway
LEPR,PPARA,Adipocytokine signaling pathway
LEPR,STK11,Adipocytokine signaling pathway
MAPK8,IRS1,Adipocytokine signaling pathway
MAPK8,IRS2,Adipocytokine signaling pathway
MAPK9,IRS1,Adipocytokine signaling pathway
MAPK9,IRS2,Adipocytokine signaling pathway
MTOR,IRS1,Adipocytokine signaling pathway
MTOR,IRS2,Adipocytokine signaling pathway
NFKB1,NFKBIA,Adipocytokine signaling pathway
NFKB1,NFKBIB,Adipocytokine signaling pathway
NFKB1,SOCS3,Adipocytokine signaling pathway
PPARA,CPT1A,Adipocytokine signaling pathway
PPARA,CPT1B,Adipocytokine signaling pathway
PPARA,CPT1C,Adipocytokine signaling pathway
PRKAA1,G6PC3,Adipocytokine signaling pathway
PRKAA1,NPY,Adipocytokine signaling pathway
PRKAA1,PCK2,Adipocytokine signaling pathway
PRKAA1,SLC2A1,Adipocytokine signaling pathway
PRKAA1,SLC2A4,Adipocytokine signaling pathway
PRKAA2,G6PC3,Adipocytokine signaling pathway
PRKAA2,NPY,Adipocytokine signaling pathway
PRKAA2,PCK2,Adipocytokine signaling pathway
PRKAA2,SLC2A1,Adipocytokine signaling pathway
PRKAA2,SLC2A4,Adipocytokine signaling pathway
PRKAB1,G6PC3,Adipocytokine signaling pathway
PRKAB1,NPY,Adipocytokine signaling pathway
PRKAB1,PCK2,Adipocytokine signaling pathway
