gene_name,p_value
HOMER3,0.3089387413505673
HRAS,0.8694064072587895
HRC,0.13147618426403065
HRH1,0.033351047177344356
HRH2,0.25372160427655943
HSP90AA1,0.7476976524753538
HSP90AB1,0.29996254192752314
HSP90B1,1.0
HSPA1A,1.0
HSPA1B,0.8432237801687793
HSPA1L,0.8061255258641298
HSPA2,0.3564556630801542
HSPA6,1.0
HSPA8,0.11415499463913331
HSPB1,0.8246256834261783
HTR1A,0.4386902621934847
HTR1B,0.4732384601003846
HTR1D,0.8246256834261783
HTR1E,0.5561637403987543
HTR1F,0.25570934306520166
HTR2A,0.2825366693148801
HTR2B,0.3818547356934284
HTR2C,1.0
HTR4,0.017518460254437762
HTR5A,0.053895284707083796
HTR6,0.6593460791171104
HTR7,0.9752884627122086
IBSP,0.7404875043717178
ICAM1,0.5690257932249676
ICOS,0.00012612262671646125
ID1,0.8562951194844589
ID2,0.0487733712829994
ID3,0.7118799224040282
ID4,0.40833445187259054
IFI16,0.7950765800208118
IFIH1,0.34660129372802506
IFNA1,1.0
IFNA10,1.0
IFNA13,1.0
IFNA14,0.3393254842392692
IFNA16,1.0
IFNA17,1.0
IFNA2,1.0
IFNA21,1.0
IFNA4,1.0
IFNA5,1.0
IFNA6,1.0
IFNA7,1.0
IFNA8,1.0
IFNAR1,1.0
IFNAR2,0.21094730746656287
IFNB1,1.0
IFNE,1.0
IFNG,0.3321483886308887
IFNGR1,1.0
IFNGR2,0.34660129372802506
IFNK,1.0
IFNL1,1.0
IFNL2,1.0
IFNL3,1.0
IFNLR1,1.0
IFNW1,1.0
IGF1,0.6977238945180402
IGF1R,0.7549299403019574
IGF2,0.08579812803837343
IGFBP3,0.6906847657685582
IHH,0.3321483886308887
IKBKB,0.23256487014175986
IKBKE,0.3089387413505673
IKBKG,1.0
IL10,0.21094730746656287
IL10RA,0.3490484753212293
IL10RB,1.0
IL11,0.07665835072235752
IL11RA,0.9335353525395846
IL12A,0.4443455997406166
IL12B,1.0
IL12RB1,0.7731036287569379
IL12RB2,1.0
IL13,0.3417397923821004
IL13RA1,1.0
IL13RA2,1.0
IL15,0.20238261233446442
IL15RA,0.3453811194276174
IL17A,0.2804076939064273
IL17B,0.0010876845314754106
IL17C,1.0
IL17D,0.6319807285196108
IL17F,0.5625770214945697
IL17RA,0.7404875043717178
IL17RB,1.0
IL17RC,0.2288567553827765
IL17RE,0.588581083293209
IL18,0.5061794109560072
IL19,0.9866922766824622
IL1A,0.24202110315198888
IL1B,0.046108864638642354
IL1R1,0.1973669813504988
IL1RAP,0.04823036568456455
IL2,0.11525083641727009
IL20,0.13517315423219753
IL20RA,0.2658102277887764
IL20RB,0.8881980993944443
IL21,0.7047891291814816
IL21R,0.344165064059352
IL22,1.0
IL22RA1,0.5561637403987543
IL22RA2,0.2658102277887764
IL23A,0.8098172431442923
IL23R,0.47030344224237186
IL24,0.15765732193905502
IL25,0.3157862461705493
IL27RA,0.38706468001470773
IL2RA,0.5722633657139671
IL2RB,0.47913860994130175
IL2RG,1.0
IL3,0.32040620021924926
IL3RA,1.0
IL4,0.2288567553827765
IL4R,0.31349275497448137
IL5,0.16047869715055108
IL5RA,0.7987551158485091
IL6,0.8506881860719427
IL6R,0.9562944752596729
IL6ST,1.0
IL7,0.5625770214945697
IL7R,0.3564556630801542
IL9,0.9373252740961556
IL9R,1.0
ILK,1.0
INHBA,0.6732046879885242
INHBB,0.37926597290793773
INHBC,0.6801762019143189
INHBE,0.6732046879885242
INPP5D,0.05043327118629956
INPPL1,0.11971713457107437
INS,0.9828905880928935
INSL3,0.9259601127032032
INSL5,0.8656565540016024
INSR,0.014023664416696557
INVS,1.0
IQCE,0.7476976524753538
IRAG1,1.0
IRAK1,1.0
IRAK2,0.9676885814334162
IRAK3,0.47618352690240384
IRAK4,1.0
IRF1,0.433076512683928
IRF3,0.5625747858018999
IRF5,0.5738848788681561
IRF7,0.3417397923821004
IRF9,1.0
IRS1,0.736890915815285
IRS2,0.549786333980617
IRS4,1.0
ITCH,0.8172133078116455
ITGA1,0.9714881984502108
ITGA10,0.01517969888388988
ITGA11,0.07745500410842035
ITGA2,0.3976138285619145
ITGA2B,0.7767537038335269
ITGA3,1.0
ITGA4,0.15076844473113424
ITGA5,0.46737850546823867
ITGA6,0.9487032189700564
ITGA7,0.19571549072604322
ITGA8,0.588581083293209
ITGA9,0.5092327329556139
ITGAL,0.8919643394259521
ITGAM,0.7658185896471094
ITGAV,0.2057775757258029
ITGB1,0.5722633657139671
ITGB2,0.5466112014260416
ITGB3,0.31349275497448137
ITGB4,0.8394968079341012
ITGB5,0.6285942485373732
