gene_name,p_value
BCAR1,0.24202110315198888
BCL10,0.2057775757258029
BCL2,0.6836722835313567
BCL2A1,0.9449092929597736
BCL2L1,0.006095646898985165
BCL2L11,0.10364247641727047
BCL3,0.34660129372802506
BCL6,0.3766880346720888
BDKRB1,0.9259601127032032
BDKRB2,0.2401085362442883
BDNF,0.4358781761988516
BECN1,0.6628000179921385
BECN2,1.0
BEX3,1.0
BID,0.17364861131986176
BIRC2,0.47913860994130175
BIRC3,0.23256487014175986
BIRC5,0.7621837768491206
BLNK,0.3818547356934284
BMP2,0.8506881860719427
BMP4,0.014981384395760997
BMP5,0.036217639027628167
BMP6,0.895733017965424
BMP7,0.9524983083559881
BMP8A,0.7118799224040282
BMP8B,0.2761825047420463
BMPR1A,0.8098172431442923
BMPR1B,0.07277471199802768
BMPR2,0.9373252740961556
BNIP3,0.48210367594299275
BOC,0.26786292794311495
BORCS8-MEF2B,1.0
BRAF,0.861909722771364
BRAP,0.02888748445143142
BRCA1,0.7333000811681523
BRCC3,1.0
BTC,0.46446368135035976
BTK,1.0
BTRC,0.03256849667688533
BUB1B-PAK6,1.0
CAB39,0.25770787766233316
CAB39L,0.14542447137638076
CACNA1C,0.4358781761988516
CACNA1D,0.4275045515761392
CACNA1F,1.0
CACNA1S,0.08579767973718715
CACNA2D1,0.9259601127032032
CACNA2D2,0.4471887989352409
CACNA2D3,0.028539894163284982
CACNA2D4,0.7225628209081943
CACNB1,0.929746936940584
CACNB2,0.7047891291814816
CACNB3,0.9638896978279231
CACNB4,0.2197711284408489
CACNG1,0.7987551158485091
CACNG2,0.29996254192752314
CACNG3,0.03929221416882556
CACNG4,0.03839201626840705
CACNG5,0.9259601127032032
CACNG6,0.4029527756961644
CACNG7,0.9562944752596729
CACNG8,0.7083313654430826
CACYBP,0.884434381770755
CALM1,0.24587833261426695
CALM2,0.3690192949337193
CALM3,0.8394968079341012
CALML3,0.7549299403019574
CALML4,0.4732384601003846
CALML5,0.1056810207164035
CALML6,0.2911619515584414
CAMK1,0.7987551158485091
CAMK1D,0.26786292794311495
CAMK1G,0.618481826370963
CAMK2A,0.05569935895756393
CAMK2B,0.4557801921418617
CAMK2D,0.5690257932249676
CAMK2G,0.5853003964384098
CAMK4,0.2868274204540028
CAMKK2,0.3345297781213613
CAMP,0.5918702375710694
CARD10,0.02685547699222919
CARD11,0.14411141587378049
CARD14,0.14411141587378049
CARD16,0.11746732555801861
CARD18,0.7585542021467591
CARD6,0.884434381770755
CARD8,1.0
CARD9,0.26376838419234894
CASP1,1.0
CASP10,0.2782896417787165
CASP12,0.3274185541274004
CASP3,0.32040620021924926
CASP4,0.3818547356934284
CASP5,1.0
CASP7,0.32507011451114853
CASP8,0.8320537311474636
CASP9,0.9411166161038826
CASQ1,0.05214025015094838
CASQ2,0.06479608794064286
CASR,0.4029527756961644
CASTOR1,1.0
CAT,0.27200094092448945
CBL,0.8544254565351362
CBLB,0.4500423158932323
CCKAR,0.2597172210680184
CCKBR,0.9070528431900867
CCL1,0.9866922766824622
CCL11,0.5984737357310427
CCL13,0.5820282295226769
CCL14,0.22701856424541322
CCL15,0.23820664633706212
CCL16,0.2517446478775356
CCL17,0.13768208364199847
CCL18,0.5820282295226769
CCL19,0.7012532826632851
CCL2,0.8394968079341012
CCL20,0.8209174965776396
CCL21,0.5755096629559334
CCL22,0.48210367594299275
CCL23,0.9183915793830312
CCL24,0.2439443633205629
CCL25,0.11858804669983103
CCL26,1.0
CCL27,0.9714881576785406
CCL28,0.17065433237702832
CCL3,0.7225628209081943
CCL4,0.5722633657139671
CCL5,0.8061255258641298
CCL7,1.0
CCL8,0.32273266273292534
CCN2,1.0
CCNA1,0.2197711284408489
CCNA2,0.4940630842734778
CCNB1,0.8098172431442923
CCNB2,0.8061255258641298
CCNB3,1.0
CCND1,0.3741209340258883
CCND2,0.8995040509478887
CCND3,0.8061255258641298
CCNE1,0.05043327118629956
CCNE2,0.5853003964384098
CCNG1,0.7549299403019574
CCNG2,0.014023664416696557
CCR1,0.8469542667104454
CCR10,0.15906327598927483
CCR2,0.3664847798434252
CCR3,0.1428074685946973
CCR4,0.6001292973645321
CCR5,1.0
CCR6,0.4302852964109404
CCR7,0.9828905880928935
CCR8,0.5951678062353475
CCR9,0.6766869815264505
CD14,0.22519092547401542
CD19,0.19407415179467513
CD209,0.1254893529178711
CD22,0.37926597290793773
CD247,0.873159199750797
CD28,0.7877332367668235
CD36,0.19407415179467513
CD38,0.7914025944248559
CD3E,0.26786292794311495
CD4,0.3297779796482059
CD40,0.31349275497448137
CD40LG,1.0
CD72,0.023742474796183896
CD79A,0.26376838419234894
CD79B,0.9866922766824622
CD80,0.416486750762464
CD82,0.6051104604189474
CD86,0.6593460791171104
CD8A,0.41104126657556883
CD8B,1.0
CD8B2,1.0
CDC25B,0.9752884627122086
CDC37,0.9866058550999397
CDC42,0.4386902621934847
CDH1,0.02121377107050242
CDK1,0.7694585654328076
CDK2,0.3345297781213613
CDK4,0.26376838419234894
CDK6,0.6319807285196108
CDKN1A,0.2804076939064273
CDKN1B,0.6017879719871302
CDKN2A,0.4940630842734778
CDKN2B,1.0
CDKN2D,0.16991123089954763
CDON,0.6252155658662468
CEBPB,0.0228720818682844
CER1,0.9866922766824622
CFLAR,0.6906847657685582
CFTR,0.15212754154644514
CGA,0.21444558582041762
CHAD,0.156260803394966
CHD8,0.07906854409246754
CHEK1,0.4457652571170855
CHEK2,0.23443483052160863
CHRD,0.5340022117583216
CHRM1,0.8394968079341012
CHRM2,0.07906854409246754
CHRM3,0.012773744574813888
CHRM5,0.8995040509478887
CHUK,0.7694585654328076
CIR1,0.6628000179921385
CISH,0.21444558582041762
CLEC1B,0.6871751603158041
CLEC4D,1.0
CLEC4E,0.6942010329568615
CLEC4M,0.4247343018102715
CLEC6A,1.0
CLEC7A,0.40833445187259054
CLIP1,0.744089774246399
CNR1,0.6151268852691578
CNTF,0.9714881984502108
CNTFR,0.2517446478775356
COL1A1,0.4557801921418617
COL1A2,0.1534959453339454
COL2A1,0.41375870628898614
COL3A1,0.7154347306097097
COL4A1,0.9108304335449982
COL4A2,0.6558993884568947
COL4A3,0.5593659204126147
COL4A4,0.6252155658662468
COL4A5,1.0
COL4A6,1.0
COL6A1,0.744089774246399
COL6A2,0.11306737203855911
COL6A3,0.1876098013720453
COL6A5,0.6836722835313567
COL6A6,1.0
COL9A1,0.8919643394259521
COL9A2,0.07430839549776865
COL9A3,0.3818547356934284
COMP,0.344165064059352
COP1,1.0
CPT1A,0.005921034297736854
CPT1B,0.7549299403019574
CPT1C,0.9373252740961556
CPT2,0.6084411459306318
CREB1,0.3976138285619145
CREB3,0.1254893529178711
CREB3L1,0.9638896978279231
CREB3L2,0.618481826370963
CREB3L3,0.1243178842365874
CREB3L4,0.351506602246237
CREB5,0.03496450036209279
CREBBP,0.3923177523426771
CRK,0.2825366693148801
CRKL,0.9373251846182189
CRLF2,1.0
CRTC2,0.9259601127032032
CSF1,0.7804087145446047
CSF1R,1.0
CSF2,0.95439619731746
CSF2RA,1.0
CSF2RB,0.13517315423219753
CSF3,0.07052284971136918
CSF3R,0.3896858327278331
CSH1,1.0
CSH2,1.0
CSN2,0.4275045515761392
CSNK1A1,0.5402883081739063
CSNK1A1L,0.9487032189700564
CSNK1D,0.835773431257255
CSNK1E,0.45866449453427494
CSNK1G1,0.1813057960560731
CSNK1G2,0.9146100405445943
CSNK1G3,0.1813057960560731
CSNK2A1,0.6593460791171104
CSNK2A2,0.8506881860719427
CSNK2A3,1.0
CSNK2B,0.8246256834261783
CTBP1,0.884434381770755
CTBP2,0.9714881984502108
CTF1,0.861909722771364
CTLA4,0.4247343018102715
CTNNA1,0.49105843048730113
CTNNA2,0.30219011935846873
CTNNA3,0.18286685917614043
CTNNB1,0.21444558582041762
CTNNBIP1,0.3089387413505673
CTNND1,0.9790892880092326
CTNND2,0.31349275497448137
CTSB,0.9202829330409827
CTSD,0.861909722771364
CUL1,0.20238261233446442
CUL3,0.8394968079341012
CX3CL1,0.49105843048730113
CX3CR1,0.9449092929597736
CXCL1,0.1428074685946973
CXCL10,0.9942964741299557
CXCL11,1.0
CXCL12,0.8172130509400644
CXCL13,1.0
CXCL14,0.2497784600336319
CXCL16,0.9676885814334162
CXCL2,0.6906847657685582
CXCL3,0.7840685844449421
CXCL5,0.2197711284408489
CXCL6,0.736890915815285
CXCL8,1.0
CXCL9,1.0
CXCR1,0.2401085362442883
CXCR2,0.6732046879885242
CXCR3,1.0
CXCR4,0.12200055690408372
CXCR5,0.05692980863554379
CXCR6,0.5561637403987543
CXXC4,0.8135131968506659
CYBA,0.6252155658662468
CYBB,1.0
CYCS,0.4358781761988516
CYLD,0.09205946910606119
CYP17A1,0.5529705291894391
CYP27A1,0.8506881860719427
CYP7A1,1.0
CYP8B1,0.8806732702840152
CYSLTR1,1.0
CYSLTR2,0.416486750762464
CYTH1,0.19571549072604322
CYTH2,0.10879782344532438
CYTH3,0.7950765800208118
CYTH4,0.4471887989352409
DAAM1,0.41922537918397973
DAAM2,0.008704371747856023
DAB2IP,0.1633380661291729
DAPP1,0.744089774246399
DAXX,0.5593659204126147
DBI,0.7333000811681523
DCHS1,0.8013047045897309
DCHS2,0.3923177523426771
DCN,0.19244293920047983
DDB2,0.7154347306097097
DDIT3,0.736890915815285
DDIT4,0.5529705291894391
DDX3X,1.0
DEFB4A,1.0
DEFB4B,1.0
DEPDC5,0.46737850546823867
DEPTOR,0.46446368135035976
DHH,0.49707754616171773
DHX33,0.6854224507194799
DHX58,0.1428074685946973
DIAPH1,0.01820861367094921
DISP1,0.5690257932249676
DKK1,0.4940630842734778
DKK2,0.9221749651233507
DKK4,0.23820597481630812
DLG1,0.20238261233446442
DLG2,0.8544254565351362
DLG3,1.0
DLG4,0.3490484753212293
DLG5,0.6697293864767297
DLL1,0.04769244773436688
DLL3,0.03496450036209279
DLL4,0.9411166161038826
DNM1L,0.5402883081739063
DOCK2,0.751311065726076
DOCK4,0.8024381238987224
DRD1,0.6387768435649753
DRD2,0.05214025015094838
DRD5,0.039748993432506374
DTX1,0.6801762019143189
DTX2,1.0
DTX3,0.7987551158485091
DTX3L,1.0
DTX4,0.31121025372560696
DUSP1,0.751311065726076
DUSP10,0.009595003289483954
DUSP16,0.4732384601003846
DUSP2,0.8394968079341012
DUSP3,0.14542447137638076
DUSP4,0.5001017794853693
DUSP5,0.41104126657556883
DUSP6,0.08407380201950566
DUSP7,0.41375870628898614
DUSP8,0.6353749467215747
DUSP9,1.0
DVL1,0.9524983083559881
DVL2,0.7225628209081943
DVL3,0.039748993432506374
E2F4,0.21269125271992617
E2F5,0.6456034324461988
EBAG9,0.7261359620753296
ECSIT,0.524642832186091
EDA,1.0
EDA2R,1.0
EDAR,0.38706468001470773
EDARADD,0.861909722771364
EDN1,0.351506602246237
EDN2,0.49707754616171773
EDN3,0.9904942674707437
EDNRA,0.9942964741299557
EDNRB,0.2517446478775356
EEF2,0.7118799224040282
EEF2K,0.31121025372560696
EFCAB7,0.433076512683928
EFNA1,0.4056382818695973
EFNA2,0.11746732555801861
EFNA3,0.3321483886308887
EFNA4,1.0
EFNA5,0.19902864871825732
EGF,0.12315496428739758
EGFR,0.929746936940584
EGLN1,0.9562944752596729
EGLN2,0.46446368135035976
EGLN3,0.9373252740961556
EGR1,0.4557801921418617
EGR2,0.7012532826632851
EGR3,0.07430839549776865
EHHADH,0.7549299403019574
EI24,0.13147618426403065
EIF4B,0.47618352690240384
EIF4E,0.7083313654430826
EIF4E1B,0.017071093623832044
EIF4E2,0.6084411459306318
EIF4EBP1,0.10775124398511514
ELAVL1,0.6959612304028038
ELF5,0.156260803394966
ELK1,1.0
ELK4,0.23070551782584958
ELMO1,0.22701856424541322
ELOB,1.0
ELOC,1.0
ENAH,0.6387768435649753
ENO1,0.5153681949056692
ENO2,0.47618352690240384
ENO3,0.12315496428739758
ENO4,0.4791379810891533
EP300,0.6387768435649753
EPHA2,0.9638896978279231
EPO,0.039748993432506374
EPOR,0.4732384601003846
ERBB2,0.8024381238987224
ERBB3,0.04769244773436688
ERBB4,0.5466112014260416
ERBIN,1.0
EREG,0.6285942485373732
ESR1,0.10064339622966399
ESR2,0.9487032189700564
ESRRB,0.2740862741544241
ETS1,0.5434451776356353
ETS2,0.33812175200044514
EVC,0.6490280029197848
EVC2,0.32507011451114853
EVL,0.5561637403987543
EXOC2,0.6524600089125
EXOC7,0.15906327598927483
F2,0.6801762019143189
F2R,0.2825366693148801
F2RL3,0.6977238945180402
F3,0.7261359620753296
FABP1,0.20407495712248924
FABP3,0.0875509211711266
FABP4,0.31349275497448137
FADD,0.736890915815285
FADS2,0.7118799224040282
FARP2,0.9259601127032032
FAS,0.9524983083559881
FASLG,0.9468060291934262
FASN,0.9676885814334162
FAT4,0.873159199750797
FBP1,0.049874788209849065
FBP2,0.5340022117583216
FBXO25,0.08322221785421208
FBXO32,0.9032773541488813
FBXW11,0.47618352690240384
FCER1A,0.06549024755316492
FCER1G,0.3741209340258883
FCGR2B,1.0
FFAR2,0.6766869815264505
FGF1,0.03496450036209279
FGF10,0.5434451776356353
FGF16,1.0
FGF17,0.024039192496281517
FGF18,0.008463855163316825
FGF19,0.5625770214945697
FGF2,0.45290612301716493
FGF20,0.929746936940584
FGF21,0.3949604230687942
FGF22,0.7621837768491206
FGF23,0.25770787766233316
FGF3,0.895733017965424
FGF4,0.5308730731929201
FGF5,0.5787646345391508
FGF6,0.8432237801687793
FGF7,0.12085462579993102
FGF8,0.14807804124381255
FGF9,0.23443483052160863
FGFR1,0.9183915793830312
FGFR2,0.07430839549776865
FGFR3,0.11415499463913331
FGFR4,0.4500423158932323
FGR,0.05330487308262402
FHL1,1.0
FLCN,0.40833445187259054
FLNA,1.0
FLNB,0.6871751603158041
FLNC,0.24202110315198888
FLOT1,0.8209174965776396
FLOT2,0.06978505262809008
FLT1,0.9980988103176093
FLT3,0.3345297781213613
FLT3LG,0.0035665578498670987
FLT4,0.3345297781213613
FMOD,0.7731036287569379
FN1,0.32507011451114853
FNIP1,0.4386902621934847
FNIP2,0.6524600089125
FOS,0.22701856424541322
FOSB,0.014400068957212665
FOSL1,0.4940630842734778
FOXO1,0.21798550240354886
FOXO3,0.7189957201989776
FOXO4,1.0
FOXO6,1.0
FPR1,0.8544254565351362
FRAT1,0.8432237801687793
FRAT2,0.7895670382928575
FRMD1,0.3274185541274004
FRMD6,0.4895591717013762
FRS2,0.17975464585425183
FSHB,0.6421863589875758
FSHR,0.31121025372560696
FST,0.1676989002879684
FXYD1,0.8394965814405215
FXYD2,1.0
FYB1,1.0
FYN,0.4247343018102715
FZD1,0.6732046879885242
FZD10,0.9600916337498887
FZD2,0.8769148484870471
FZD3,0.6353749467215747
FZD4,0.9449092929597736
FZD5,0.5787646345391508
FZD6,0.1494186222439587
FZD7,0.2825366693148801
FZD8,0.588581083293209
FZD9,0.2439443633205629
G6PC1,1.0
G6PC2,0.9942964659706199
G6PC3,0.6451444564997426
GAB1,0.08493242590299212
GAB2,0.01685119283548994
GABARAP,0.5122956740974749
GABARAPL1,0.30442867646726135
GABARAPL2,0.46591918937334753
GABBR1,0.2658102277887764
GABBR2,0.062079892598000716
GADD45A,0.4850786910667827
GADD45B,0.5371406380584195
GADD45G,0.3297779796482059
GALT,0.9146100405445943
GAPDH,0.40833445187259054
GAS1,0.8769148484870471
GATA4,0.6387768435649753
GCG,0.38706468001470773
GCGR,1.0
GCK,0.156260803394966
GDF5,0.17364861131986176
GDF6,0.5820282295226769
GDF7,0.38706468001470773
GDNF,0.2761825047420463
GFAP,0.08322221785421208
GH1,1.0
GH2,0.07201723403665318
GHR,0.6732046879885242
GHRL,0.5722633657139671
GHSR,0.8806732702840152
GIP,0.2804076939064273
GIPR,0.09868272412910442
GK,1.0
GK2,0.2233738197596421
GLI1,0.3089387413505673
GLI2,0.41922537918397973
GLI3,0.8506881860719427
GLP1R,0.054491145127412856
GNA11,0.9373251846182189
GNA12,0.8172133078116455
GNA13,0.7261359620753296
GNA14,0.0782583890713906
GNA15,0.8806732702840152
GNAI1,0.8135131968506659
GNAI2,0.29774594066245275
GNAI3,0.03537812316212952
GNAL,0.2740862741544241
GNAO1,0.7118799224040282
GNAQ,0.8098172431442923
GNAS,0.8172133078116455
GNB1,0.5138301373413434
GNB2,0.3589465811574475
GNB3,0.6319807285196108
GNB4,0.21269125271992617
GNB5,0.6353749467215747
GNG10,0.21094665450605
GNG11,0.8881980993944443
GNG12,0.0206847741712921
GNG13,0.5690257932249676
GNG2,0.3923177523426771
GNG3,1.0
GNG4,0.13894993749498494
GNG5,1.0
GNG7,0.08933248953572591
GNG8,0.9108304335449982
GNGT1,0.26173738586035733
GNGT2,0.6319807285196108
GNRH1,0.8024381238987224
GNRH2,0.2911619515584414
GNRHR,1.0
GPC4,1.0
GPER1,1.0
GPR119,1.0
GPR161,0.018444120691972037
GPRC6A,1.0
GRAP2,0.3309611195931166
GRB10,0.2846765757385875
GRB2,0.9980988103176093
GREM1,0.9866922766824622
GREM2,0.32273266273292534
GRIA1,0.24587833261426695
GRIA2,0.2804076939064273
GRIA3,1.0
GRIA4,0.9487032189700564
GRIN1,0.3157862461705493
GRIN2A,0.8135131968506659
GRIN2B,0.24202110315198888
GRIN2C,0.6732046879885242
GRIN2D,0.351506602246237
GRIN3A,0.7877332367668235
GRIN3B,0.8172133078116455
GRK1,0.13768208364199847
GRK2,1.0
GRK3,1.0
GRK4,0.2804076939064273
GRK5,0.9600916337498887
GRK6,0.36396114905716115
GRK7,0.9411166161038826
GRM1,0.5184502553450132
GRM2,0.33692214465195225
GRM3,0.6117799729176134
GRM4,0.07988550766833073
GRM5,0.19244293920047983
GRM6,0.32273266273292534
GRM7,0.6084411459306318
GRM8,0.07665835072235752
GRPR,1.0
GSDMD,0.07988550766833073
GSK3A,0.9259601127032032
GSK3B,0.6285942485373732
GTF2I,0.5853003964384098
GTF2IRD1,0.6697293864767297
GTSE1,0.47030344224237186
GYS1,0.1056810207164035
GYS2,0.16047869715055108
HAMP,0.8098172431442923
HBEGF,0.17364861131986176
HCAR1,0.039748993432506374
HCAR2,0.9752884627122086
HCAR3,0.36774999222551663
HCK,0.3976138285619145
HDAC1,0.42197457017910134
HDAC2,0.27200094092448945
HDAC3,0.433076512683928
HDAC4,0.7047891291814816
HDAC5,0.9638896978279231
HES1,0.08667094695418688
HES5,0.05755346417856862
HEY1,0.3490484753212293
HEY2,0.7914025944248559
HEYL,0.0379485308243798
HGF,0.6218447391078068
HHAT,0.7840685844449421
HHATL,0.49105843048730113
HHIP,1.0
HIF1A,0.351506602246237
HJV,1.0
HK1,0.4895591717013762
HK2,0.8656565540016024
HK3,0.9108304335449982
HKDC1,0.5215418148220496
HMGCR,0.42197457017910134
HMGCS1,0.19902864871825732
HMGCS2,0.4275045515761392
HMOX1,0.5277532657303159
HNF4A,0.1254893529178711
HOMER1,0.6558993884568947
HOMER2,0.06549024755316492
HOMER3,0.5787646345391508
HRAS,0.8769148484870471
HRC,0.2288567553827765
HRH1,0.9032773541488813
HRH2,0.19571549072604322
HSP90AA1,0.7154347306097097
HSP90AB1,0.7118799224040282
HSP90B1,1.0
HSPA1A,1.0
HSPA1B,0.8246256834261783
HSPA1L,0.6662611417191255
HSPA2,0.039748993432506374
HSPA6,0.8432237801687793
HSPA8,0.8135131968506659
HSPB1,0.3564556630801542
HTR1A,0.49707754616171773
HTR1B,0.5001017794853693
HTR1D,0.09114314103774633
HTR1E,0.549786333980617
HTR1F,0.2197711284408489
HTR2A,0.27200094092448945
HTR2B,0.31349275497448137
HTR2C,1.0
HTR4,0.9771887779962025
HTR5A,0.38706468001470773
HTR6,0.156260803394966
HTR7,0.26376838419234894
IBSP,0.6871751603158041
ICAM1,0.3844543094411069
ICOS,0.09868272412910442
ID1,0.7012532826632851
ID2,0.29334565018462044
ID3,0.9562944752596729
ID4,0.9676885814334162
IFI16,0.17065433237702832
IFIH1,0.24587833261426695
IFNA1,1.0
IFNA10,1.0
IFNA13,1.0
IFNA14,0.37926597290793773
IFNA16,1.0
IFNA17,1.0
IFNA2,1.0
IFNA21,1.0
IFNA4,1.0
IFNA5,1.0
IFNA6,1.0
IFNA7,1.0
IFNA8,0.7585542021467591
IFNAR1,0.6801762019143189
IFNAR2,0.6387768435649753
IFNB1,1.0
IFNE,1.0
IFNG,0.5215418148220496
IFNGR1,0.14542447137638076
IFNGR2,0.9146100405445943
IFNK,0.11306737203855911
IFNL1,1.0
IFNL2,1.0
IFNL3,1.0
IFNLR1,1.0
IFNW1,1.0
IGF1,0.46446368135035976
IGF1R,0.050996985104074626
IGF2,0.17975464585425183
IGFBP3,0.29774594066245275
IHH,0.8919643394259521
IKBKB,0.7840685844449421
IKBKE,0.8024381238987224
IKBKG,1.0
IL10,0.0967526683795551
IL10RA,0.5153681949056692
IL10RB,0.29554031157127125
IL11,0.7476976524753538
IL11RA,0.7404875043717178
IL12A,0.8581659961562722
IL12B,0.5593659204126147
IL12RB1,0.34660129372802506
IL12RB2,0.2782896417787165
IL13,0.7136561578731617
IL13RA1,1.0
IL13RA2,1.0
IL15,0.9032773541488813
IL15RA,0.8469542667104454
IL17A,0.09868272412910442
IL17B,0.02685547699222919
IL17C,0.055092490972357376
IL17D,0.09771388828726835
IL17F,0.37926597290793773
IL17RA,0.9524983083559881
IL17RB,0.05755346417856862
IL17RC,0.18443786288581054
IL17RE,0.37926597290793773
IL18,0.4358781761988516
IL19,0.09205946910606119
IL1A,0.4029527756961644
IL1B,0.21094730746656287
IL1R1,0.5340022117583216
IL1RAP,0.02718532088271543
IL2,0.9562944127970411
IL20,0.45290612301716493
IL20RA,0.06479608794064286
IL20RB,0.12200055690408372
IL21,0.5918702375710694
IL21R,0.46737850546823867
IL22,0.4850786910667827
IL22RA1,0.05692980863554379
IL22RA2,0.8061255258641298
IL23A,0.34660129372802506
IL23R,0.2782896417787165
IL24,0.02685547699222919
IL25,0.05881782190024504
IL27RA,0.27200094092448945
IL2RA,0.5561631754307788
IL2RB,0.6524600089125
IL2RG,1.0
IL3,0.10775124398511514
IL3RA,1.0
IL4,0.5153681949056692
IL4R,0.3417397923821004
IL5,0.7731036287569379
IL5RA,0.18443786288581054
IL6,0.10163530867388958
IL6R,0.21094730746656287
IL6ST,0.02121377107050242
IL7,0.6697293864767297
IL7R,0.5466112014260416
IL9,0.49105843048730113
IL9R,1.0
ILK,0.7261359620753296
INHBA,0.27304155980138145
INHBB,0.6766869815264505
INHBC,0.19407415179467513
INHBE,0.3896858327278331
INPP5D,0.35397566738257435
INPPL1,0.5340022117583216
INS,0.6836722835313567
INSL3,0.7404875043717178
INSL5,0.8806732702840152
INSR,0.5984737357310427
INVS,0.2740862741544241
IQCE,0.09868272412910442
IRAG1,1.0
IRAK1,1.0
IRAK2,0.11525083641727009
IRAK3,0.5031357470143778
IRAK4,0.32040620021924926
IRF1,0.6942010329568615
IRF3,0.1243178842365874
IRF5,0.8264810068595314
IRF7,0.20921372792254866
IRF9,0.3417397923821004
IRS1,0.3715646834633043
IRS2,0.6218447391078068
IRS4,1.0
ITCH,0.020947817452345262
ITGA1,0.3741209340258883
