gene_name,p_value
CSH1,1.0
CSH2,1.0
CSN2,1.0
CSNK1A1,1.0
CSNK1A1L,0.49707754616171773
CSNK1D,0.37284076787015263
CSNK1E,0.8061255258641298
CSNK1G1,0.7694585654328076
CSNK1G2,1.0
CSNK1G3,0.7987551158485091
CSNK2A1,0.4615590008934203
CSNK2A2,1.0
CSNK2A3,1.0
CSNK2B,1.0
CTBP1,0.865656363636225
CTBP2,0.6218447391078068
CTF1,0.9600916337498887
CTLA4,0.5625770214945697
CTNNA1,0.039748993432506374
CTNNA2,1.0
CTNNA3,1.0
CTNNB1,1.0
CTNNBIP1,1.0
CTNND1,0.9335353525395846
CTNND2,0.9942964741299557
CTSB,1.0
CTSD,1.0
CUL1,0.3715646834633043
CUL3,1.0
CX3CL1,1.0
CX3CR1,0.38706468001470773
CXCL1,1.0
CXCL10,1.0
CXCL11,1.0
CXCL12,0.7969149998478962
CXCL13,0.20069987341599504
CXCL14,1.0
CXCL16,0.9335353525395846
CXCL2,1.0
CXCL3,0.7047851040422639
CXCL5,1.0
CXCL6,1.0
CXCL8,1.0
CXCL9,1.0
CXCR1,0.9032773541488813
CXCR2,0.7694585654328076
CXCR3,1.0
CXCR4,0.5001017794853693
CXCR5,0.6084411459306318
CXCR6,0.29774594066245275
CXXC4,0.4557801921418617
CYBA,0.3297779796482059
CYBB,1.0
CYCS,0.9600916337498887
CYLD,0.9600916337498887
CYP17A1,0.8209174965776396
CYP27A1,1.0
CYP7A1,1.0
CYP8B1,1.0
CYSLTR1,1.0
CYSLTR2,1.0
CYTH1,1.0
CYTH2,0.03204663023777605
CYTH3,1.0
CYTH4,0.5092327329556139
DAAM1,0.24782302649792098
DAAM2,0.0033035804787289826
DAB2IP,1.0
DAPP1,1.0
DAXX,0.736890915815285
DBI,0.873159199750797
DCHS1,0.44420218366697817
DCHS2,1.0
DCN,0.8432237801687793
DDB2,1.0
DDIT3,0.3274185541274004
DDIT4,1.0
DDX3X,1.0
DEFB4A,1.0
DEFB4B,1.0
DEPDC5,0.06619052710409874
DEPTOR,0.13642316742645913
DHH,1.0
DHX33,1.0
DHX58,0.5323872111632272
DIAPH1,0.29554031157127125
DISP1,0.2109407778011082
DKK1,0.861909722771364
DKK2,1.0
DKK4,0.3690186099887446
DLG1,1.0
DLG2,1.0
DLG3,1.0
DLG4,0.6732046879885242
DLG5,1.0
DLL1,0.41375870628898614
DLL3,0.43587751966059973
DLL4,0.11306737203855911
DNM1L,1.0
DOCK2,1.0
DOCK4,0.5820282295226769
DRD1,1.0
DRD2,0.16047869715055108
DRD5,1.0
DTX1,0.5690257932249676
DTX2,1.0
DTX3,0.8394968079341012
DTX3L,1.0
DTX4,0.29774594066245275
DUSP1,1.0
DUSP10,0.9942964333329267
DUSP16,1.0
DUSP2,1.0
DUSP3,1.0
DUSP4,0.7297150726441002
DUSP5,0.4732384601003846
DUSP6,0.14213835967351585
DUSP7,1.0
DUSP8,1.0
DUSP9,1.0
DVL1,0.5787646345391508
DVL2,1.0
DVL3,0.5336166598673671
E2F4,0.28723779705309394
E2F5,1.0
EBAG9,0.11306737203855911
ECSIT,0.46737850546823867
EDA,1.0
EDA2R,1.0
EDAR,1.0
EDARADD,0.9070528431900867
EDN1,1.0
EDN2,0.0782583890713906
EDN3,1.0
EDNRA,1.0
EDNRB,0.06010515634200747
EEF2,0.7731036287569379
EEF2K,0.22119651535909646
EFCAB7,0.6117794635996677
EFNA1,1.0
EFNA2,1.0
EFNA3,0.7731036287569379
EFNA4,1.0
EFNA5,1.0
EGF,1.0
EGFR,1.0
EGLN1,1.0
EGLN2,0.8432237801687793
EGLN3,0.6034430070766024
EGR1,0.34280594304538914
EGR2,0.36396114905716115
EGR3,0.12108680346537067
EHHADH,1.0
EI24,0.41104126657556883
EIF4B,1.0
EIF4E,0.6524600089125
EIF4E1B,1.0
EIF4E2,1.0
EIF4EBP1,0.618453702710864
ELAVL1,1.0
ELF5,0.16623567727646538
ELK1,1.0
ELK4,0.9980988103176093
ELMO1,0.6117799729176134
ELOB,1.0
ELOC,1.0
ENAH,1.0
ENO1,1.0
ENO2,1.0
ENO3,1.0
ENO4,1.0
EP300,1.0
EPHA2,0.15076844473113424
EPO,1.0
EPOR,1.0
ERBB2,0.433076512683928
ERBB3,0.6994869590565783
ERBB4,1.0
ERBIN,1.0
EREG,0.9904942674707437
ESR1,0.06549024755316492
ESR2,0.5951678062353475
ESRRB,1.0
ETS1,0.02374267499580799
ETS2,0.2287088867046737
EVC,1.0
EVC2,0.3949604230687942
EVL,1.0
EXOC2,1.0
EXOC7,1.0
F2,0.046108864638642354
F2R,0.6084411459306318
F2RL3,0.8656565540016024
F3,1.0
FABP1,1.0
FABP3,0.7118799224040282
FABP4,1.0
FADD,1.0
FADS2,1.0
FARP2,1.0
FAS,0.05881782190024504
FASLG,1.0
FASN,1.0
FAT4,1.0
FBP1,0.14411141587378049
FBP2,0.9600916337498887
FBXO25,1.0
FBXO32,1.0
FBXW11,0.25570934306520166
FCER1A,1.0
FCER1G,0.1339320092848958
FCGR2B,1.0
FFAR2,0.3896858327278331
FGF1,0.07430839549776865
FGF10,0.5755096629559334
FGF16,1.0
FGF17,1.0
FGF18,1.0
FGF19,0.4557801921418617
FGF2,1.0
FGF20,1.0
FGF21,0.27200094092448945
FGF22,1.0
FGF23,1.0
FGF3,0.6524595444334156
FGF4,1.0
FGF5,1.0
FGF6,0.828337788367049
FGF7,0.5261962827415465
FGF8,0.10464738093781674
FGF9,0.14674609072765177
FGFR1,0.7315064748741275
FGFR2,0.0006971172216697414
FGFR3,0.14411141587378049
FGFR4,1.0
FGR,0.9335353525395846
FHL1,1.0
FLCN,1.0
FLNA,1.0
FLNB,0.9335353525395846
FLNC,1.0
FLOT1,0.5852982496545323
FLOT2,1.0
FLT1,1.0
FLT3,1.0
FLT3LG,1.0
FLT4,1.0
FMOD,1.0
FN1,1.0
FNIP1,0.18601820496514243
FNIP2,1.0
FOS,0.9032773541488813
FOSB,0.6593460791171104
FOSL1,0.3157834768780745
FOXO1,0.26376770102296543
FOXO3,0.3157862461705493
FOXO4,1.0
FOXO6,1.0
FPR1,1.0
FRAT1,1.0
FRAT2,1.0
FRMD1,0.7804087145446047
FRMD6,1.0
FRS2,1.0
FSHB,1.0
FSHR,1.0
FST,0.20238261233446442
FXYD1,0.10465780757187192
FXYD2,0.3976138285619145
FYB1,1.0
FYN,0.11306737203855911
FZD1,0.9828905880928935
FZD10,1.0
FZD2,1.0
FZD3,1.0
FZD4,1.0
FZD5,0.12905541113835117
FZD6,1.0
FZD7,0.736890915815285
FZD8,1.0
FZD9,1.0
G6PC1,1.0
G6PC2,1.0
G6PC3,0.19244293920047983
GAB1,1.0
GAB2,1.0
GABARAP,0.6181203201050762
GABARAPL1,0.9562944752596729
GABARAPL2,1.0
GABBR1,0.744089774246399
GABBR2,1.0
GADD45A,0.2439443633205629
GADD45B,0.156260803394966
GADD45G,1.0
GALT,1.0
GAPDH,0.1973669813504988
GAS1,1.0
GATA4,0.15076844473113424
GCG,1.0
GCGR,1.0
GCK,1.0
GDF5,0.18840840918282842
GDF6,0.5561637403987543
GDF7,0.1254893529178711
GDNF,0.23820664633706212
GFAP,0.07745500410842035
GH1,1.0
GH2,0.29996254192752314
GHR,0.33692214465195225
GHRL,1.0
GHSR,0.29554031157127125
GIP,1.0
GIPR,0.46737850546823867
GK,1.0
GK2,0.41104126657556883
GLI1,1.0
GLI2,0.8394968079341012
GLI3,1.0
GLP1R,1.0
GNA11,1.0
GNA12,1.0
GNA13,1.0
GNA14,1.0
GNA15,1.0
GNAI1,1.0
GNAI2,0.9600916337498887
GNAI3,0.04021027098831199
GNAL,0.433076512683928
GNAO1,1.0
GNAQ,1.0
GNAS,0.4615590008934203
GNB1,1.0
GNB2,0.433076512683928
GNB3,0.7189957201989776
GNB4,1.0
GNB5,0.8881715548586523
GNG10,1.0
GNG11,0.20070051757023677
GNG12,1.0
GNG13,1.0
GNG2,1.0
GNG3,0.1676989002879684
GNG4,1.0
GNG5,0.25591868862196987
GNG7,1.0
GNG8,1.0
GNGT1,1.0
GNGT2,0.23631541677707946
GNRH1,1.0
GNRH2,1.0
GNRHR,1.0
GPC4,1.0
GPER1,1.0
GPR119,1.0
GPR161,1.0
GPRC6A,1.0
GRAP2,0.0627499504494612
GRB10,1.0
GRB2,0.835773431257255
GREM1,1.0
GREM2,1.0
GRIA1,1.0
GRIA2,1.0
GRIA3,1.0
GRIA4,0.032957783670437675
GRIN1,1.0
GRIN2A,0.38706468001470773
GRIN2B,1.0
GRIN2C,0.884434381770755
GRIN2D,1.0
GRIN3A,1.0
GRIN3B,1.0
GRK1,0.07988550766833073
GRK2,1.0
GRK3,1.0
GRK4,0.7154347306097097
GRK5,1.0
GRK6,1.0
GRK7,0.09771388828726835
GRM1,0.6558993884568947
GRM2,1.0
GRM3,0.6456034324461988
GRM4,0.2197711284408489
GRM5,1.0
GRM6,0.4029527756961644
GRM7,1.0
GRM8,1.0
GRPR,1.0
GSDMD,1.0
GSK3A,1.0
GSK3B,0.618481826370963
GTF2I,1.0
GTF2IRD1,0.6218427449974926
GTSE1,0.10064339622966399
GYS1,1.0
GYS2,1.0
HAMP,1.0
HBEGF,1.0
HCAR1,0.31349275497448137
HCAR2,1.0
HCAR3,1.0
HCK,0.09362519311528382
HDAC1,0.16671896900769145
HDAC2,0.6881477675750103
HDAC3,1.0
HDAC4,0.5918702375710694
HDAC5,1.0
HES1,0.4358781761988516
HES5,1.0
HEY1,0.7297150726441002
HEY2,0.8212626151620316
HEYL,1.0
HGF,0.6801757697077169
HHAT,1.0
HHATL,1.0
HHIP,1.0
HIF1A,1.0
HJV,1.0
HK1,1.0
HK2,1.0
HK3,0.6387768435649753
HKDC1,1.0
HMGCR,0.828337788367049
HMGCS1,0.3614484128996954
HMGCS2,1.0
HMOX1,0.7694585654328076
HNF4A,0.03839201626840705
HOMER1,0.3715646834633043
HOMER2,0.008833811978025338
HOMER3,0.017071093623832044
HRAS,1.0
HRC,1.0
HRH1,0.3844543094411069
HRH2,0.1254893529178711
HSP90AA1,0.23725902908272956
HSP90AB1,0.8995040509478887
HSP90B1,1.0
HSPA1A,0.2647858990258597
HSPA1B,1.0
HSPA1L,0.03537812316212952
HSPA2,1.0
HSPA6,1.0
HSPA8,0.10775074035688936
HSPB1,0.5545654442723629
HTR1A,0.18601883457969814
HTR1B,1.0
HTR1D,0.7840685844449421
HTR1E,0.5466112014260416
HTR1F,1.0
HTR2A,0.006940176565549655
HTR2B,0.5918702375710694
HTR2C,1.0
HTR4,1.0
HTR5A,0.19571549072604322
HTR6,1.0
HTR7,1.0
IBSP,1.0
ICAM1,0.6801762019143189
ICOS,1.0
ID1,1.0
ID2,0.9221749651233507
ID3,1.0
ID4,1.0
IFI16,0.23820664633706212
IFIH1,0.3614484128996954
IFNA1,1.0
IFNA10,1.0
IFNA13,1.0
IFNA14,1.0
IFNA16,1.0
IFNA17,1.0
IFNA2,1.0
IFNA21,1.0
IFNA4,1.0
IFNA5,1.0
IFNA6,1.0
IFNA7,0.6942010329568615
IFNA8,1.0
IFNAR1,0.009901955203280095
IFNAR2,1.0
IFNB1,1.0
IFNE,1.0
IFNG,1.0
IFNGR1,0.14807804124381255
IFNGR2,1.0
IFNK,1.0
IFNL1,1.0
IFNL2,1.0
IFNL3,1.0
IFNLR1,1.0
IFNW1,1.0
IGF1,1.0
IGF1R,1.0
IGF2,0.5820282295226769
IGFBP3,1.0
IHH,0.7154347306097097
IKBKB,1.0
IKBKE,1.0
IKBKG,1.0
IL10,1.0
IL10RA,1.0
IL10RB,0.48210367594299275
IL11,1.0
IL11RA,1.0
IL12A,0.5184496569764034
IL12B,1.0
IL12RB1,1.0
IL12RB2,0.5434451776356353
IL13,0.6285942485373732
IL13RA1,1.0
IL13RA2,1.0
IL15,1.0
IL15RA,0.2846765757385875
IL17A,1.0
IL17B,0.1876098013720453
IL17C,0.04406650214152307
IL17D,1.0
IL17F,0.9638896978279231
IL17RA,1.0
IL17RB,1.0
IL17RC,1.0
IL17RE,1.0
IL18,1.0
IL19,1.0
IL1A,1.0
IL1B,0.46446368135035976
IL1R1,1.0
IL1RAP,0.049874788209849065
IL2,1.0
IL20,1.0
IL20RA,0.7083313654430826
IL20RB,0.07164112577627547
IL21,1.0
IL21R,0.21798550240354886
IL22,0.16047869715055108
IL22RA1,0.17821338062621228
IL22RA2,1.0
IL23A,0.5918702375710694
IL23R,1.0
IL24,1.0
IL25,1.0
IL27RA,1.0
IL2RA,1.0
IL2RB,0.3297779796482059
IL2RG,1.0
IL3,1.0
IL3RA,1.0
IL4,0.8995040509478887
IL4R,0.9980773181808238
IL5,1.0
IL5RA,1.0
IL6,1.0
IL6R,0.9487032189700564
IL6ST,0.30488070451786664
IL7,0.06641083404999962
IL7R,1.0
IL9,0.3818547356934284
IL9R,1.0
ILK,0.6218447391078068
INHBA,1.0
INHBB,1.0
INHBC,0.3157862461705493
INHBE,1.0
INPP5D,0.3664847798434252
INPPL1,0.17364861131986176
INS,0.11525083641727009
INSL3,0.8172133078116455
INSL5,1.0
INSR,1.0
INVS,0.3490484753212293
IQCE,1.0
IRAG1,1.0
IRAK1,1.0
IRAK2,0.23070551782584958
IRAK3,1.0
IRAK4,0.8098172431442923
IRF1,0.2782896417787165
IRF3,0.3741209340258883
IRF5,0.7585542021467591
IRF7,0.47618352690240384
IRF9,1.0
IRS1,0.06342597715972163
IRS2,0.6252155658662468
IRS4,1.0
ITCH,0.5484675776268576
ITGA1,0.549786333980617
ITGA10,1.0
ITGA11,1.0
ITGA2,0.9032773541488813
ITGA2B,1.0
ITGA3,1.0
ITGA4,1.0
ITGA5,1.0
ITGA6,0.7767537038335269
ITGA7,0.014981384395760997
ITGA8,1.0
ITGA9,1.0
ITGAL,1.0
ITGAM,0.4910578103758373
ITGAV,0.5593659204126147
ITGB1,1.0
ITGB2,0.7621837768491206
ITGB3,1.0
ITGB4,0.4247343018102715
ITGB5,0.09353067627381079
ITGB6,0.6593460791171104
ITGB7,0.11635493441025978
ITGB8,1.0
ITK,1.0
ITPR1,0.3490484753212293
ITPR2,0.29334565018462044
ITPR3,0.4002779519228027
JAG1,0.4443455997406166
JAG2,0.3883085818886346
JAK1,1.0
JAK2,1.0
JAK3,1.0
JMJD7-PLA2G4B,1.0
JUN,0.07353828400331414
JUND,1.0
KAT2A,1.0
KAT2B,0.3792652910425832
KCNJ12,0.9107725770632631
KCNJ14,1.0
KCNJ18,1.0
KCNJ2,0.8581659961562722
KCNJ3,0.4056382818695973
KCNJ4,0.6871751603158041
KCNJ5,0.2804076939064273
KCNJ6,0.7549299403019574
KCNJ8,0.20921372792254866
KCNJ9,0.5690257932249676
KCNMA1,1.0
KCNMB1,1.0
KCNMB2,0.011781934299828009
KCNMB3,0.2782896417787165
KCNMB4,0.6002587518987239
KCNU1,0.46737850546823867
KDR,0.05219998637921783
KIDINS220,1.0
KIF3A,0.42197457017910134
KIF7,1.0
KIT,1.0
KITLG,1.0
KLF2,1.0
KLF4,1.0
KNG1,0.416486750762464
KRAS,1.0
KRIT1,0.013655970862292942
KRT10,1.0
KRT12,1.0
KRT13,1.0
KRT14,1.0
KRT15,1.0
KRT16,1.0
KRT17,1.0
KRT18,0.3844543094411069
KRT19,1.0
KRT20,1.0
KRT23,1.0
KRT24,0.9183915793830312
KRT25,1.0
KRT26,1.0
KRT27,0.6942010329568615
KRT28,1.0
KRT31,1.0
KRT32,1.0
KRT33A,0.07988550766833073
KRT33B,1.0
KRT34,1.0
KRT35,1.0
KRT36,1.0
KRT37,1.0
KRT38,1.0
KRT39,1.0
KRT40,0.5340022117583216
KRT9,1.0
KSR1,0.873159199750797
KSR2,0.1721466012073939
LAMA1,1.0
LAMA2,1.0
LAMA3,1.0
LAMA4,0.6524600089125
LAMA5,1.0
LAMB1,1.0
LAMB2,0.2761825047420463
LAMB3,0.5061794109560072
LAMB4,0.8061255258641298
LAMC1,1.0
LAMC2,0.9032773541488813
LAMC3,1.0
LAMTOR1,0.9411166161038826
LAMTOR2,0.9904942538724684
LAMTOR3,1.0
LAMTOR4,1.0
LAMTOR5,1.0
LAT,1.0
LATS1,0.2825366693148801
LATS2,0.835773431257255
LCK,1.0
LCN2,1.0
LCP2,0.46737850546823867
LDHA,0.2911619515584414
LDHAL6A,1.0
LDHAL6B,0.9980988103176093
LDHB,0.3274185541274004
LDHC,1.0
LEF1,1.0
LEFTY1,0.9828905880928935
LEFTY2,1.0
LEP,0.2868274204540028
LEPR,1.0
LFNG,0.4386902621934847
LGR4,0.7225628209081943
LGR5,1.0
LGR6,0.020424615287911875
LHB,1.0
LHCGR,1.0
LIF,0.6801762019143189
LIFR,0.7914025944248559
LILRA1,1.0
LILRA2,1.0
LILRA4,0.6218447391078068
LILRA5,1.0
LILRA6,1.0
LILRB1,1.0
LILRB2,0.4302852964109404
LILRB3,1.0
LILRB4,1.0
LILRB5,0.8246256834261783
LIMD1,1.0
LIPE,1.0
LLGL1,1.0
LLGL2,0.9311981775718854
LPAR1,1.0
LPAR2,0.9752884627122086
LPAR3,1.0
LPAR4,1.0
LPAR5,0.6942010329568615
LPAR6,1.0
LPIN1,0.8656565540016024
LPIN2,0.0782583890713906
LPIN3,0.3490484753212293
LPL,0.7804087145446047
LRP2,1.0
LRP5,1.0
LRP6,1.0
LSP1,0.13269969765556794
LTA,0.3741209340258883
LTB,0.49707754616171773
LTB4R2,1.0
LTBP1,1.0
LTBR,1.0
LY96,1.0
LYN,0.7731036287569379
MAGED1,1.0
MAGI1,0.7987551158485091
MAGI2,0.9411166161038826
MAGI3,1.0
MALT1,0.48507806651370156
MAML1,0.7658182644170679
MAML2,1.0
MAML3,1.0
MAP2K1,0.028804099795259344
MAP2K2,1.0
MAP2K3,1.0
MAP2K4,0.01056589161613024
MAP2K5,1.0
MAP2K6,0.8098172431442923
MAP2K7,1.0
MAP3K1,0.5371289918126434
MAP3K11,1.0
MAP3K12,1.0
