DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Thalidomide,4.0,16.13488514961854,Cladribine,2.0,0.10896464864,NCI-H522,-1.5555555555555556
Everolimus,1.0,3.92534892750872,Celecoxib,2.0,3.8442740456528304,NCI-H522,-1.6666666666666667
Dasatinib,12.0,24.307974737839398,Paclitaxel,2.0,2.52668760622837,NCI-H522,-1.7777777777777777
Everolimus,1.0,3.92534892750872,Romidepsin,3.0,1.1453393361486521,NCI-H522,-2.111111111111111
Romidepsin,3.0,1.1453393361486521,Cladribine,2.0,0.10896464864,NCI-H522,-2.111111111111111
Docetaxel,2.0,2.52668760622837,Cladribine,2.0,0.10896464864,NCI-H522,-2.111111111111111
Dasatinib,12.0,24.307974737839398,Cladribine,2.0,0.10896464864,NCI-H522,-2.2222222222222223
Fulvestrant,1.0,1.04109264834,Vorinostat,3.0,1.109363068597249,NCI-H522,-2.2222222222222223
Nilotinib,2.0,5.75607674972,Cladribine,2.0,0.10896464864,NCI-H522,-2.333333333333333
Fulvestrant,1.0,1.04109264834,Sirolimus,2.0,29.406317232408718,NCI-H522,-2.4444444444444446
Everolimus,1.0,3.92534892750872,Tretinoin,4.0,5.65460445484392,NCI-H522,-2.555555555555556
Vorinostat,3.0,1.109363068597249,Tretinoin,4.0,5.65460445484392,NCI-H522,-2.555555555555556
Romidepsin,3.0,1.1453393361486521,Paclitaxel,2.0,2.52668760622837,NCI-H522,-2.6666666666666665
Mitotane,2.0,1.1739952548800001,Celecoxib,2.0,3.8442740456528304,NCI-H522,-2.7777777777777777
Romidepsin,3.0,1.1453393361486521,Celecoxib,2.0,3.8442740456528304,NCI-H522,-2.7777777777777777
Thalidomide,4.0,16.13488514961854,Tretinoin,4.0,5.65460445484392,NCI-H522,-2.888888888888889
Dasatinib,12.0,24.307974737839398,Vorinostat,3.0,1.109363068597249,NCI-H522,-2.888888888888889
Sirolimus,2.0,29.406317232408718,Tretinoin,4.0,5.65460445484392,NCI-H522,-3.2222222222222223
Mitotane,2.0,1.1739952548800001,Paclitaxel,2.0,2.52668760622837,NCI-H522,-3.333333333333333
Romidepsin,3.0,1.1453393361486521,Docetaxel,2.0,2.52668760622837,NCI-H522,-3.333333333333333
Everolimus,1.0,3.92534892750872,Dasatinib,12.0,24.307974737839398,NCI-H522,-3.555555555555556
Mitotane,2.0,1.1739952548800001,Nilotinib,2.0,5.75607674972,NCI-H522,-3.555555555555556
Cladribine,2.0,0.10896464864,Celecoxib,2.0,3.8442740456528304,NCI-H522,-3.6666666666666665
Fulvestrant,1.0,1.04109264834,Nilotinib,2.0,5.75607674972,NCI-H522,-3.888888888888889
Vorinostat,3.0,1.109363068597249,Sirolimus,2.0,29.406317232408718,NCI-H522,-3.888888888888889
Nilotinib,2.0,5.75607674972,Mitotane,2.0,1.1739952548800001,NCI-H522,-3.888888888888889
Vorinostat,3.0,1.109363068597249,Celecoxib,2.0,3.8442740456528304,NCI-H522,-3.888888888888889
Docetaxel,2.0,2.52668760622837,Paclitaxel,2.0,2.52668760622837,NCI-H522,-3.888888888888889
Megestrol acetate,1.0,0.13290260654,Lenalidomide,1.0,1.0635172555,NCI-H522,-4.111111111111111
Mitotane,2.0,1.1739952548800001,Cladribine,2.0,0.10896464864,NCI-H522,-4.777777777777778
Nilotinib,2.0,5.75607674972,Celecoxib,2.0,3.8442740456528304,NCI-H522,-4.777777777777778
Everolimus,1.0,3.92534892750872,Nilotinib,2.0,5.75607674972,NCI-H522,-4.777777777777778
Dasatinib,12.0,24.307974737839398,Romidepsin,3.0,1.1453393361486521,NCI-H522,-5.222222222222222
Thalidomide,4.0,16.13488514961854,Mitotane,2.0,1.1739952548800001,NCI-H522,-5.333333333333333
Romidepsin,3.0,1.1453393361486521,Tretinoin,4.0,5.65460445484392,NCI-H522,-5.333333333333333
Everolimus,1.0,3.92534892750872,Cladribine,2.0,0.10896464864,NCI-H522,-5.555555555555555
Gefitinib,1.0,10.61718707136,Lenalidomide,1.0,1.0635172555,NCI-H522,-6.666666666666667
Everolimus,1.0,3.92534892750872,Vorinostat,3.0,1.109363068597249,NCI-H522,-6.777777777777778
Sirolimus,2.0,29.406317232408718,Cladribine,2.0,0.10896464864,NCI-H522,-7.666666666666667
Nilotinib,2.0,5.75607674972,Tretinoin,4.0,5.65460445484392,NCI-H522,-8.444444444444445
Romidepsin,3.0,1.1453393361486521,Nilotinib,2.0,5.75607674972,NCI-H522,-8.666666666666666
Vorinostat,3.0,1.109363068597249,Paclitaxel,2.0,2.52668760622837,NCI-H522,-9.666666666666666
Sirolimus,2.0,29.406317232408718,Mitotane,2.0,1.1739952548800001,NCI-H522,-9.666666666666666
Vorinostat,3.0,1.109363068597249,Nilotinib,2.0,5.75607674972,NCI-H522,-21.88888888888889
