node_num,node_name,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31,freq
11,ACSL6,1.0385592522835307,1.0628159560451578,1.1318698605765252,1.1388766549766929,1.0875531004000492,1.0617110190704628,1.2285118175325214,1.1929655400994645,1.108752032845844,1.1222883978737712,1.052626938216624,1.1102828715567732,1.0902528034943755,1.1722332698272986,1.1825650867984465,1.157409674237129,1.1010909264254696,1.0321179034092,1.1307768239470268,1.0539464221102248,1.0890666943920175,1.1460195434827496,1.2532202466538962,1.1406082975548866,1.0294680018554427,1.1829657753048115,1.0660390400664108,1.1104858165907037,1.0559931740179793,1.0449284583787894,1.189117568132245,1.2027096518009106,1.05041780787692,1.023215388280305,1.0645873456858166,1.2719796763262472,1.1045895026033903,1.090789883838976,1.2432234352130587,1.277883655684101,1.1981876361825847,1.2302382588554277,0.0
12,ACTA2,4.0843916042106425,5.0991856416415295,4.4950767024327005,2.9550137826182454,4.643512047846683,4.656665431016263,2.9962432599827724,3.4527944943886353,2.818574356803096,6.312271721857766,3.690307473749786,16.006162132269502,4.131051929808253,3.4301488500202173,4.0376757192211326,3.1865776739974416,3.2035092686653917,4.924277189714048,3.962049981372546,3.7695359103686608,3.6189838992041,3.7872737130760092,3.461988541337892,2.8244835380353486,3.8067846207206824,4.229267088343557,3.770799304234999,4.771779400823883,4.6501818654993015,5.678966803300093,3.5667102620322053,3.769417444238463,3.7742509774717865,4.0468001897616865,15.071129906915973,3.7069955237129086,4.390767036352027,3.105586730959141,5.219299615480448,3.340354769481998,3.836625415499331,3.2369202794469776,0.0
13,ACTB,4.203125905175934,0.773812893670518,4.155267698967786,4.174721838891968,0.14086935477887946,4.134412501831876,4.1490355745507195,0.19403995715721248,4.04528800068097,0.1281480346652366,0.1912571191611622,4.165375862968758,4.169180788790827,3.987461546555819,0.20487573684578025,0.1732232006394568,0.3393344677407008,4.157522976599022,4.192129806841013,4.188555425059419,4.105930364990866,0.14595408188780615,0.21600552077304566,0.16576075973919066,4.174223016207586,4.024480088467259,3.9940061890821514,0.1780365184219581,4.185281796761053,4.169367415240275,0.24119218306673282,0.17348865536432426,0.16276796987438452,0.14654289705164056,4.168007414000527,4.232065656587223,2.9437258473108954,4.166022371845146,4.193921801572465,0.18804681114887103,3.977044986815312,4.176810480957873,25.0
14,ACTG1,0.21782835360039085,6.0525666466747134,0.2782489297076026,0.2104961894127512,7.092853955312909,0.29040410535495903,0.2553008482808245,6.932047277822509,0.39885129130411806,7.107961420517472,7.021384252342554,0.18885448595796933,0.2818418932390404,0.3991131396674274,6.902538243278073,7.1538304269841895,6.774110475499809,0.2909965353926126,0.2572056544716735,0.2588107109166236,0.3544886534974094,7.186930777210691,6.880346366425749,7.037322102486006,0.22000628224630997,0.3275733750387574,0.4205787662458327,7.076688996454533,0.2525191062848742,0.18637479975858676,6.854842113099012,7.0625183850179125,7.1658669260973,7.182134296011792,0.18978661674770622,0.2557276242865171,2.2666871335577827,0.251628059024473,0.2651681683559918,7.107475968585078,0.400287897382289,0.2522746094336267,17.0
15,ACVR1,6.707664397812206,8.518853777444573,9.016603177873316,7.193726918907935,6.918455997282537,6.9859481485414605,7.02575306730198,6.59638274253618,6.949332138083079,6.479948498211794,7.859232163311464,9.945562293318067,7.6844789999178085,10.015246431420774,7.458402629058171,6.676222308036147,9.591102056790238,6.937991577687884,7.93189034091302,7.423597148486731,7.435928268384976,7.548053875576052,6.534589793615401,6.623297037037982,6.980242973551953,6.853947670025996,7.622303022233464,7.83079833065215,6.245055142271167,11.453148181262927,10.116596464055622,12.550755652851347,11.131918368919669,6.525391284345416,8.853336280484472,6.442020643165763,7.969609643129494,10.441789629146259,7.134923589508109,8.197492677843284,7.6123546984765635,8.876011198565049,0.0
16,ACVR1B,7.259824305646511,7.47381466615863,7.460344512632122,6.272753220430048,6.934328850210681,6.664713442708212,6.664867338074054,6.419708454206566,6.147660860030331,7.195867694797518,7.094344386769333,7.626272768226372,7.136649798095326,6.303243053452245,6.236748803018984,6.95954305710464,9.368463799958368,7.082649161881547,6.989509010942401,6.7015427890835175,6.0865789177862375,6.9122873471308806,6.799869774197547,6.46990314657968,6.461826744465682,7.606420607213374,6.552451694258385,6.839947238681579,6.677929920692095,7.387456904559766,8.874507798131884,10.177277024831998,9.15533321668538,6.470142429622803,6.852072085887363,6.582724219847675,7.169408864256717,7.657953233963685,6.973529164520325,7.48624294454786,7.778817510751683,7.081326317424482,0.0
17,ACVR1C,7.473639103232326,7.617137835539755,7.904091751523919,6.586202313747219,7.201187485990615,7.074416659193824,6.540078115867495,5.745332380436059,6.16188664906302,7.454223155731179,7.115889631901594,7.339931245616508,6.725795540566793,5.918653121004951,6.124187030841006,7.338405908225757,6.613864232453657,7.076581016936324,6.8388323709792775,6.943549603617907,5.882741536838755,6.0862152857159755,6.831766310650909,6.300728098779068,6.244486215537133,7.882359549472967,5.919103849667292,7.222794462218819,6.816345970095253,7.080043125379461,6.187677135057234,6.677791538584722,6.607377269186388,6.2857097419024655,6.645051838997701,6.541485216199267,7.6825537684493845,7.873402395294838,6.866511323950303,5.898370471419975,6.316372664919233,6.580600314509548,0.0
18,ACVR2A,8.014265687324428,7.920058135786868,8.07015521124305,7.093066621436547,7.563801816253009,7.84653179399461,7.177448904853694,6.214015803035664,6.511512066279082,7.841645832031689,7.815867385779787,7.628283005380341,7.038190307914404,6.455257472847386,6.504417762423194,7.954266083665594,7.107326772540882,7.69546385035878,7.350918337742738,7.467045596749177,6.653329348574462,6.603126932200958,7.091311569001276,6.989148581184035,6.718991891944918,8.184203136698946,6.800054520386548,7.880556930825785,7.505180054223056,7.496131188562988,6.871584495295505,7.143816503013857,7.254023596747803,6.869507760389776,7.101561167258687,6.890873229458976,9.477103750653525,9.948438838834479,7.110715341927688,6.5987288203515435,6.96673114797161,7.248773795429428,0.0
19,ACVR2B,9.996420136495482,7.831972109983604,8.041292579349248,6.406875495489807,7.998830592172764,7.5825213065970125,7.466194793613486,6.201495331763549,6.2216588029055595,7.874989227230778,7.549484905902143,7.495904558149,7.2256952543130035,6.361850646532111,6.281975497018649,7.613920268905458,7.184850718163896,7.426994285204052,8.832630718862262,7.905815460072362,7.304574799067469,6.380120283670761,7.072590163260456,7.864215830892524,6.605629400568441,8.057831491232008,6.631240155176012,7.397415854108932,7.314194417170897,7.418781943460827,6.668511475309119,6.4318411398646855,6.656219155122457,8.283528265246643,6.783499973096312,6.711223843953981,10.8667382684757,9.964320258591158,6.9909204373569285,6.785878898620099,7.0626012162579,7.0856835757857315,0.0
20,ADAM17,0.6071837128180024,0.562923013319562,0.5933267451804184,0.46202410976153696,0.5182904407087849,0.5077806197220049,0.5322831055181853,0.4702527679347789,0.41712733119249057,0.4000034201090351,0.451771425819431,0.4648504033440425,0.37423101015984095,0.41094176842326874,0.43080085712553035,0.6136680651084275,0.4615429832313241,0.44581348337313154,2.4966203149691495,0.44799002974586927,0.8455028928561462,0.3852115395378794,0.48718616840009477,0.4499248750271395,0.48342031453264245,0.39396521957441377,0.43916262977207643,0.5515015248571113,0.4447560678703463,0.37343249951577456,0.5116957974032387,0.47239459102619874,0.5069282890544249,0.4845322988490833,0.43194553939236646,0.5658941035055512,0.4905506464889609,0.44851541487696023,0.504825782548946,0.42405595146678227,0.4501975393857839,0.8134190524470539,0.0
21,ADCY1,0.09651807848642363,0.09925523900242016,0.08721177072641516,0.10413093283464532,0.10186418132991051,0.09886921647217813,0.1088053566090934,0.09929236722773013,0.10644881289952798,0.10423507152943082,0.09307525460203622,0.08544980693703783,0.10885025359983999,0.09785659009225352,0.10210526074647114,0.1033060083012077,0.12471570809480784,0.10403210499335017,0.09830650687871298,0.10333434198838906,0.10514736563122527,0.10035506050163313,0.11764385585581669,0.0979468516234031,0.1050992502893587,0.1012565905689456,0.09840642471765507,0.10658461101041648,0.08527659543305673,0.10105612279785277,0.08690502113405862,0.10278032538411151,0.09148367557494443,0.11130591772420921,0.09369135042727547,0.10149701065771634,0.10215748730482381,0.09421964015292886,0.09631313017440518,0.09837621116711971,0.11650245638883236,0.10395840650675395,42.0
22,ADCY2,0.10167108641820097,0.10170456304590218,0.08913305734976106,0.10921347799530036,0.10496661745951093,0.10932471781147701,0.11203580789379146,0.10578070040416719,0.11016018646753845,0.10728896118511617,0.10153876532023509,0.0884478376826915,0.11318688202426129,0.10183335231547115,0.11577023057310976,0.10797836073506908,0.14719224306624212,0.1058992770289428,0.10180978482017482,0.10850632588876247,0.1105597287008331,0.11357040023506276,0.1298415862211365,0.10891211846210097,0.11281171596662623,0.10644095664571923,0.11330789893800525,0.11246567217301273,0.0925871178496382,0.10725490749248018,0.10686542887495559,0.11197165082209279,0.09931013675277574,0.11111594741206669,0.09947104681513513,0.10626858690716394,0.10261595529758295,0.10107257707444216,0.10994773321765285,0.1076047171740925,0.1388516629620475,0.11194740360121955,42.0
23,ADCY3,0.08842150441233211,0.0889090827194382,0.07695451079116182,0.09941967807430649,0.09746270169448497,0.09239920083996744,0.10336352393930484,0.08742546364513654,0.09512334610234306,0.0964504584657253,0.0902104427139852,0.08080517300764002,0.10240972401207966,0.0917451163587896,0.09458021930272796,0.09303015616870752,0.12228335107523683,0.09593893313291965,0.08886252143240306,0.0981479673932203,0.09707222422710371,0.09674751596128352,0.11125140519576225,0.09148447316455212,0.1002542325383374,0.0961077867787919,0.0941295286455291,0.09902126387941954,0.08195055812081162,0.095177572894346,0.08759632617989334,0.10007453381763123,0.09259655453887991,0.09635763392883161,0.09070032123529882,0.09232673478484542,0.08874037739333472,0.09073443919053939,0.08973980814053722,0.09528555079306873,0.11472656974495908,0.09784595940409455,42.0
24,ADCY4,0.09230017058634218,0.09316697580482014,0.07745718605784915,0.09947620296276054,0.09867384104909512,0.0995922922255261,0.09847702687056112,0.09039601845043706,0.09511493161804517,0.09230712228056857,0.08632506261105945,0.08047267449983059,0.1001648901831663,0.08844128328451754,0.09323894004418558,0.09079829513583298,0.1352270434357757,0.09227326816767929,0.09198329890405953,0.09520726174724663,0.0971295740676773,0.10472782798342574,0.11684279723671717,0.10352820410184242,0.09667924576234338,0.09247468473040053,0.10181161814110656,0.10240223117953601,0.085076773022541,0.09371484759582953,0.08557099605656539,0.10144159585802853,0.09346525732794361,0.09858285796671018,0.08685340954762727,0.09522692733064023,0.09055492537052721,0.09131155842080999,0.10045915983668856,0.09495838229599994,0.12780144687390727,0.09890942809940718,42.0
25,ADCY5,0.2754495757965272,0.26657941828610837,0.22910844086270574,0.28485825787562846,0.2789585527492489,0.2944655471878629,0.3033142937793109,0.27482078331828586,0.29192004821654305,0.28441519557071054,0.2649014415939412,0.2286975682884165,0.29496519201974797,0.27928060484733364,0.287363051957476,0.28610136544200926,0.33260726796697326,0.29718690543239135,0.26495677633086856,0.28710836947720925,0.3011767449293798,0.29100625128826546,0.3242715881671871,0.2634054325274178,0.28738641086180666,0.2780372266431145,0.2801408734045471,0.30236547046260953,0.24005128792562916,0.2704643260537066,0.2539141483662517,0.29544359901605255,0.27596757755465745,0.29085359938642297,0.2599745846318673,0.2835337393033717,0.269369498497349,0.25630661625754403,0.26866130268342414,0.2806826370243329,0.3496141647379898,0.2861008245742339,40.0
26,ADCY6,0.4216587648799477,0.4264506164922483,0.3424531793439639,0.4629231605529078,0.4401781839789566,0.4533734377568868,0.4809339006884591,0.4259928866799249,0.4432522911148267,0.45884607645181985,0.4271190734964482,0.36582920591985896,0.4704975555533445,0.45136503801384503,0.42945973487370703,0.4612630367720745,0.5791047664601171,0.44825336251385345,0.41497242995175093,0.4731598829675928,0.490510998960245,0.45498019075341717,0.5065223459164513,0.4200071078420685,0.46647107786767467,0.44315762414242177,0.47191886357163254,0.4661211246461994,0.3698912132236337,0.43901620074091796,0.41728241927829135,0.4793806857525229,0.43986551636152865,0.4265848248317579,0.41710156772100193,0.4782681652559936,0.41074419842715015,0.40390422691704575,0.43145970898685293,0.4546295202014568,0.5721468838193686,0.4445977759116014,38.0
27,ADCY7,0.2527903758785643,0.2702917783407629,0.21144929035806556,0.3107284220948786,0.27523055558008275,0.2736900332462216,0.28672695214808724,0.2505936675193525,0.2628412927343409,0.27175358766322283,0.2517387176521649,0.22238895732026231,0.28650411937815484,0.2517452670302501,0.26947406570845384,0.2642240242088501,0.4291413083145102,0.26995526587652957,0.26509272710353493,0.30067290054067425,0.2760459366222737,0.2996670894022848,0.3541574797142328,0.2782019494624912,0.2757395522196938,0.2873641004491223,0.25718963912582105,0.3028226870957224,0.24522754784565495,0.2788477162285009,0.2612232563760069,0.3210211127931039,0.2886074035931563,0.2796785909959476,0.27237175029991895,0.2507394747023115,0.25723621097978083,0.2867053718811501,0.28352750583331005,0.2801100147547419,0.3765000865061088,0.28028335708325347,40.0
28,ADCY8,0.09608861730972691,0.09952391110188079,0.08569912582360463,0.10601529698252574,0.10198856440305547,0.10514229319335212,0.10858167758347204,0.09866496927876396,0.10672563586151453,0.10423230153452469,0.10170946735854605,0.0887737471345879,0.10970272178113012,0.09782987286248182,0.10418835532742177,0.10321232618481861,0.1336844594336454,0.10326689927665952,0.10098890003486752,0.1071383467644895,0.11266162130017039,0.1080209835280418,0.11793367236609326,0.10039531452131863,0.11134292858578979,0.10476780020029286,0.10499442333555839,0.10931094026242519,0.0897323524392993,0.09923295556575781,0.09655547635212984,0.1111769856908615,0.10100870449779416,0.10661237841575401,0.09935828646985817,0.10570228697303938,0.10448099690191964,0.09474970779073497,0.09436579476858552,0.10303975004244008,0.12879907697168205,0.10395840656512477,42.0
29,ADCY9,0.3335224766917393,0.35057380941481314,0.2857539533402382,0.379260319206685,0.3663088780191974,0.39216629692279015,0.3874261476145067,0.3471755595505075,0.3640051811915426,0.37351018518680884,0.3382351968928961,0.2934196845642811,0.3808919352575728,0.3620201750230519,0.3741081744785369,0.3663713711226957,0.4925615919984474,0.3560732666984334,0.3474807357346281,0.39371988154601134,0.38118542649725967,0.39631262271347933,0.4685909082189584,0.3672511482682354,0.37257993662182515,0.37111367232591796,0.39567081940912247,0.3821213251684463,0.29913724267662545,0.36118302319115325,0.33583621693811144,0.39789381028040505,0.36130419025362537,0.35875874660813944,0.3355054617192525,0.37173371507007213,0.36107870658057134,0.3319424048024237,0.38145116493895587,0.36601415314472496,0.4974824740449147,0.373879419465805,39.0
30,ADCYAP1,5.6133236101448505,5.183086657588589,5.242597417075263,4.638277783045287,4.781207559169057,4.802122578845359,4.907614450196344,5.315335341245259,4.918038854558202,4.348235161270142,4.901132239696716,5.04709315479268,5.367293099245991,5.10725623732721,6.082407909050733,5.026995875025947,4.189615075876582,4.831343639429077,4.8871848287516055,4.681369403271781,5.019426292230705,4.793376224904643,4.424716182445715,5.155326681508342,5.177429497867554,4.885347692301159,4.893493630999937,4.558924536244942,5.0537179712453915,5.29028300420666,4.771463501849019,5.048991086811542,5.209101526120419,4.919608404869449,4.998187782663504,4.946089742385377,5.264162337735217,5.061213143208517,4.863156122975876,5.080589581027897,4.988928325088645,4.7143551516182605,0.0
31,ADCYAP1R1,1.3006691210082566,0.8846824840012067,0.9790023702908254,1.3096526389578256,0.8862285139356249,1.0942079635071007,1.0021355816213142,1.3090882908036026,0.9517473289207579,0.8829448215183916,0.9392684930577763,0.8871897874614156,0.9137657785770612,0.9872298993387314,0.9941416918304531,0.8709170267180181,4.746237654154751,0.8756122178352183,0.9075962271999952,0.8441461363210274,0.8854954534064284,2.9310393665540584,4.386776408233501,3.2975623447129934,1.030652388929387,1.1793665550119372,1.3148608774871602,1.1917969782038587,0.9424275556724829,1.5458753963476461,1.057120873023293,1.1931387442113257,0.9899281874556212,1.2394506946515564,0.9270320941921938,1.1065181770172532,0.9999000150239381,1.8686256845512008,3.3820739736707535,0.9314455077982349,4.390658857343424,2.4512469710476514,0.0
32,ADIPOR1,2.384339529011027,1.5293509126051241,1.1490990443923328,1.6357651123628012,8.001959837713025,2.6041325320573585,7.279493209851746,1.5669200920863842,2.517459964357986,4.660237129874672,3.572545006663919,1.2149416574854475,1.5896161819865184,5.521598418236427,1.9067127662819539,1.2782942654255889,8.354960070170444,1.2012773700331496,8.600429470198405,1.262363628989664,4.919103135169801,2.8323974285933855,2.3791105962647516,8.290516493232095,1.5957226121115513,5.027792763430812,5.8008825192972395,2.7383140999181,3.191301831998538,3.05343214974655,8.095686452804307,7.937805743880211,8.916035044320438,1.5313030294212453,2.6618609559903534,0.7458607171585254,1.429365741677615,5.629430885924282,2.202854336639154,5.163939329808028,7.584260869082523,1.4866621481681215,0.0
33,ADIPOR2,1.1116156297443271,1.6118695623902455,1.2538885358653105,1.4332470762196867,1.3015999630333668,1.2752414046788547,1.2820378607321812,1.2662385543901022,1.1104038446698314,1.6479368458790482,1.1079542718419428,1.1738094211043175,1.1872990980579066,1.3608080118484038,1.364398509940881,1.1987210391409906,1.1319292847629872,1.0519082140385458,1.1821917887426532,1.4347399858938032,1.1464914375225415,1.4834552071587621,1.4877487832191856,1.2423151979492115,1.4566915884761829,1.2428914501097548,1.3983782669102298,1.1219299102511422,1.4994196020661819,1.1834456307240182,1.3998931488480146,1.5172840883526384,1.2655569115648513,1.113236944461905,1.301854908925659,0.823643183657327,1.1666030388419566,1.2553482743871274,1.1449078124665357,1.2851195780940503,1.3196285289009062,1.3495272566107086,0.0
34,ADORA2A,2.8818705389300296,1.8195203926491896,1.9791477943815488,3.0655910296734477,1.9313931344969406,2.5013011450444,2.0450146997328162,2.7123605326181086,1.903010973879229,1.934192686315396,1.9132268044621383,1.7576938322373103,1.7600774277016726,2.1518000658118672,1.7955902284927845,1.8408757770629562,13.248733807248081,1.7599772174934554,1.7876604108254064,1.8440512581773978,1.8853004560806905,7.938354943382383,12.09573203583947,8.807759884538225,1.8238821032580579,2.5395121763917734,3.0495379842043286,2.834175943058419,1.7931942983213591,3.691223298307532,2.2076905697001736,2.6898649879606538,1.9853245225983869,2.180220252084582,1.869565896911049,2.350649318731627,2.1107243579829724,4.631318329349885,7.075285434631542,1.8907427737708202,12.304149384746411,6.586948742899522,0.0
35,ADORA2B,1.3695081879428945,0.8052021316220356,0.8004947545518362,1.4848534160468323,0.8500162365643268,1.2591738684890463,0.937002397073187,1.1986236069023686,0.7951512308107589,0.762059956097046,0.8332209710638057,0.7788000622854955,0.7613060721741509,0.9884078397681181,0.764394598255499,0.8731436125188575,8.543691949626279,0.6817191799256471,0.7765990524786682,0.7824347893618999,0.8429732065108143,4.9195517968366955,7.682454896509027,5.551082112570108,0.7202725636477483,1.1034577124112068,1.8501654156493688,1.2729520543680122,0.79333329166628,2.140302241080837,1.234273057794874,1.5676803510161217,0.9131892486530242,1.151244208510069,0.7948599730307561,1.323841737273557,0.9110286105987603,2.7865681934570876,3.244347590441966,0.9491014157879033,7.428336465848831,3.9427030336698605,0.0
