DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Sirolimus,2.0,15.21724911,Nilotinib,1.0,0.348887638,LOX IMVI,-0.8888888888888888
Romidepsin,0.0,0.0,Docetaxel,1.0,0.526985766,LOX IMVI,-1.0
Docetaxel,1.0,0.526985766,Paclitaxel,1.0,0.526985766,LOX IMVI,-1.1111111111111112
Vorinostat,0.0,0.0,Celecoxib,1.0,0.438128348,LOX IMVI,-1.1111111111111112
Cladribine,0.0,0.0,Celecoxib,1.0,0.438128348,LOX IMVI,-1.2222222222222223
Dasatinib,6.0,5.182381478000001,Celecoxib,1.0,0.438128348,LOX IMVI,-1.3333333333333333
Nilotinib,1.0,0.348887638,Celecoxib,1.0,0.438128348,LOX IMVI,-1.4444444444444444
Everolimus,1.0,1.409803964,Romidepsin,0.0,0.0,LOX IMVI,-1.6666666666666667
Everolimus,1.0,1.409803964,Celecoxib,1.0,0.438128348,LOX IMVI,-1.6666666666666667
Dasatinib,6.0,5.182381478000001,Vorinostat,0.0,0.0,LOX IMVI,-1.7777777777777777
Vorinostat,0.0,0.0,Cladribine,0.0,0.0,LOX IMVI,-1.8888888888888888
Sirolimus,2.0,15.21724911,Tretinoin,0.0,0.0,LOX IMVI,-1.8888888888888888
Romidepsin,0.0,0.0,Paclitaxel,1.0,0.526985766,LOX IMVI,-2.333333333333333
Sirolimus,2.0,15.21724911,Mitotane,0.0,0.0,LOX IMVI,-2.333333333333333
Dasatinib,6.0,5.182381478000001,Sirolimus,2.0,15.21724911,LOX IMVI,-3.111111111111111
Everolimus,1.0,1.409803964,Vorinostat,0.0,0.0,LOX IMVI,-3.2222222222222223
Dasatinib,6.0,5.182381478000001,Docetaxel,1.0,0.526985766,LOX IMVI,-3.333333333333333
Vorinostat,0.0,0.0,Docetaxel,1.0,0.526985766,LOX IMVI,-3.7777777777777777
Mitotane,0.0,0.0,Sirolimus,2.0,15.21724911,LOX IMVI,-4.0
Paclitaxel,1.0,0.526985766,Cladribine,0.0,0.0,LOX IMVI,-4.111111111111111
Thalidomide,4.0,5.207638219,Mitotane,0.0,0.0,LOX IMVI,-4.222222222222222
Nilotinib,1.0,0.348887638,Mitotane,0.0,0.0,LOX IMVI,-4.222222222222222
Romidepsin,0.0,0.0,Cladribine,0.0,0.0,LOX IMVI,-4.555555555555555
Romidepsin,0.0,0.0,Sirolimus,2.0,15.21724911,LOX IMVI,-4.666666666666667
Everolimus,1.0,1.409803964,Sirolimus,2.0,15.21724911,LOX IMVI,-4.888888888888889
Fulvestrant,0.0,0.0,Nilotinib,1.0,0.348887638,LOX IMVI,-5.0
Everolimus,1.0,1.409803964,Tretinoin,0.0,0.0,LOX IMVI,-5.0
Fulvestrant,0.0,0.0,Cladribine,0.0,0.0,LOX IMVI,-5.0
Mitotane,0.0,0.0,Celecoxib,1.0,0.438128348,LOX IMVI,-5.111111111111111
Thalidomide,4.0,5.207638219,Tretinoin,0.0,0.0,LOX IMVI,-5.222222222222222
Romidepsin,0.0,0.0,Tretinoin,0.0,0.0,LOX IMVI,-5.333333333333333
Mitotane,0.0,0.0,Cladribine,0.0,0.0,LOX IMVI,-5.444444444444445
Everolimus,1.0,1.409803964,Dasatinib,6.0,5.182381478000001,LOX IMVI,-6.0
Gefitinib,1.0,0.983117368,Lenalidomide,1.0,0.438128348,LOX IMVI,-6.222222222222222
Dasatinib,6.0,5.182381478000001,Tretinoin,0.0,0.0,LOX IMVI,-6.444444444444445
Everolimus,1.0,1.409803964,Cladribine,0.0,0.0,LOX IMVI,-6.555555555555555
Thalidomide,4.0,5.207638219,Docetaxel,1.0,0.526985766,LOX IMVI,-6.666666666666667
Sirolimus,2.0,15.21724911,Cladribine,0.0,0.0,LOX IMVI,-6.666666666666667
Romidepsin,0.0,0.0,Celecoxib,1.0,0.438128348,LOX IMVI,-6.666666666666667
Nilotinib,1.0,0.348887638,Tretinoin,0.0,0.0,LOX IMVI,-6.777777777777778
Nilotinib,1.0,0.348887638,Cladribine,0.0,0.0,LOX IMVI,-7.222222222222222
Vorinostat,0.0,0.0,Tretinoin,0.0,0.0,LOX IMVI,-7.444444444444445
Dasatinib,6.0,5.182381478000001,Cladribine,0.0,0.0,LOX IMVI,-7.666666666666667
Megestrol acetate,0.0,0.0,Gefitinib,1.0,0.983117368,LOX IMVI,-8.0
Thalidomide,4.0,5.207638219,Cladribine,0.0,0.0,LOX IMVI,-9.0
Romidepsin,0.0,0.0,Nilotinib,1.0,0.348887638,LOX IMVI,-9.666666666666666
Mitotane,0.0,0.0,Tretinoin,0.0,0.0,LOX IMVI,-9.88888888888889
Dasatinib,6.0,5.182381478000001,Nilotinib,1.0,0.348887638,LOX IMVI,-10.22222222222222
Tretinoin,0.0,0.0,Cladribine,0.0,0.0,LOX IMVI,-10.555555555555555
Fulvestrant,0.0,0.0,Vorinostat,0.0,0.0,LOX IMVI,-11.555555555555555
Everolimus,1.0,1.409803964,Paclitaxel,1.0,0.526985766,LOX IMVI,-11.77777777777778
Everolimus,1.0,1.409803964,Nilotinib,1.0,0.348887638,LOX IMVI,-12.666666666666666
Mitotane,0.0,0.0,Nilotinib,1.0,0.348887638,LOX IMVI,-16.11111111111111
Tretinoin,0.0,0.0,Celecoxib,1.0,0.438128348,LOX IMVI,-17.22222222222222
Fulvestrant,0.0,0.0,Paclitaxel,1.0,0.526985766,LOX IMVI,-20.88888888888889
